       0.000     96.44433  -inf
    1800.000    343.83105  -inf
    3600.000    340.94930  -inf
    5400.000    168.22094  -inf
    7200.000    178.49180  -inf
    9000.000    291.76706  -inf
   10800.000    312.78788  -inf
   12600.000    270.26837  -inf
   14400.000    268.97957  -inf
   16200.000    224.89210  -inf
   18000.000    111.55464  -inf
   19800.000     44.76238  -inf
   21600.000    189.69174  -inf
   23400.000    318.88468  -inf
   25200.000    300.41981  -inf
   27000.000    226.97911  -inf
   28800.000     97.07839  -inf
   30600.000   -115.66285  -inf
   32400.000   -263.87432  -inf
   34200.000   -172.71384  -inf
   36000.000     61.72629  -inf
   37800.000     39.57011  -inf
   39600.000   -183.56283  -inf
   41400.000   -297.18008  -inf
   43200.000   -490.36708  -inf
   45000.000   -350.60314  -inf
   46800.000    -66.74701  -inf
   48600.000    262.58585  -inf
   50400.000    603.73378  -inf
   52200.000    613.66158  -inf
   54000.000    487.65553  -inf
   55800.000    395.41863  -inf
   57600.000    426.20718  -inf
   59400.000    369.92869  -inf
   61200.000    317.04637  -inf
   63000.000    328.57112  -inf
   64800.000    259.73750  -inf
   66600.000    256.48660  -inf
   68400.000    221.00485  -inf
   70200.000    -15.10577  -inf
   72000.000    -42.06768  -inf
   73800.000     16.92560  -inf
   75600.000   -331.95156  -inf
   77400.000   -733.34780  -inf
   79200.000   -860.91354  -inf
   81000.000   -824.28770  -inf
   82800.000   -749.63870  -inf
   84600.000   -605.08385  -inf
   86400.000   -437.67833  -inf
   88200.000   -391.92561  -inf
   90000.000   -446.27611  -inf
   91800.000   -485.71773  -inf
   93600.000   -454.22252  -inf
   95400.000   -275.89256  -inf
   97200.000    -61.39313  -inf
   99000.000    -98.89276  -inf
  100800.000   -317.42339  -inf
  102600.000   -480.43179  -inf
  104400.000   -376.27163  -inf
  106200.000   -246.79917  -inf
  108000.000   -117.28991  -inf
  109800.000     65.90491  -inf
  111600.000    141.08259  -inf
  113400.000    137.74238  -inf
  115200.000   -137.79265  -inf
  117000.000   -393.43364  -inf
  118800.000   -410.09130  -inf
  120600.000   -609.10382  -inf
  122400.000   -805.22825  -inf
  124200.000   -708.52170  -inf
  126000.000   -459.42188  -inf
  127800.000   -196.95756  -inf
  129600.000   -334.15456  -inf
  131400.000   -515.49119  -inf
  133200.000   -542.92667  -inf
  135000.000   -517.00170  -inf
  136800.000   -297.91444  -inf
  138600.000   -280.65064  -inf
  140400.000   -207.07386  -inf
  142200.000   -157.59156  -inf
  144000.000   -332.63122  -inf
  145800.000   -318.32014  -inf
  147600.000   -413.80109  -inf
  149400.000   -483.11128  -inf
  151200.000   -280.98833  -inf
