#Filename             Amp_1      Tscale_1     Amp_2      Tscale_2    Amp_osc      nu_max     osc_bump 
Star598                78.7667     36.7204     97.0501      3.5140     102.6655 
Star1960               145.3362    37.7774     10.4709      7.4323     150.4260 
Star1960               141.3839    42.6118     140.7014     6.6599     52.0934  
Star1960               142.4742    42.6693     186.1857    15.1591     52.2889  
Star1960               143.3626    42.3960     195.1409    32.3005     52.2746  
Star1960               145.7217    42.4272  
Star952                95.6784     21.5803     168.5764     2.3743     79.9302  
Star952                95.7055     20.9693     166.9658     2.3414     79.6757  
Star976                60.2685     70.4761     39.2522     10.9249     174.3879 
