#   Time (s)     Flux (ppm)    Error (ppm)
 109457.0207      160.33649      27.22587
 111222.4656     -162.36305      27.21886
 112987.9020      -65.68432      27.21708
 114753.3297      253.31973      27.22338
 116518.7747      387.54941      27.22379
 118284.2111      -91.07590      27.21651
 120049.6389     -595.98682      27.20899
 121815.0840     -497.46036      27.21598
 123580.5205     -465.98911      27.21112
 125345.9656     -260.41269      27.21597
 127111.3935     -438.57098      27.21590
 128876.8301     -481.00949      27.21626
 130642.2754      -12.51698      27.21794
 132407.7034     -105.85785      27.22026
 134173.1400     -137.32910      27.21738
 135938.5854     -457.10803      27.20775
 137704.0221     -797.56976      27.20581
 139469.4502     -733.07751      27.20793
 141234.8870     -321.56705      27.21113
 143000.3324     -205.09958      27.22053
 144765.7692       38.14697      27.22073
 146531.2061       89.88380      27.22375
 148296.6343     -213.26541      27.21386
 150062.0799     -125.16975      27.21649
 151827.5168      175.71449      27.21692
 153592.9452       96.08269      27.22152
 155358.3908      -51.61762      27.22182
 157123.8279       44.70348      27.21908
 158889.2563      239.49146      27.22569
 160654.7020      332.47470      27.22348
 162420.1391       -8.16584      27.22152
 164185.5849     -179.76761      27.21160
 165951.0134      125.52738      27.22316
 167716.4506      462.41284      27.22828
 169481.8965      411.03363      27.22681
 171247.3251       41.12720      27.21605
 173012.7624     -166.05853      27.21996
 174778.2084     -193.11905      27.21669
 176543.6371      107.64599      27.21845
 178309.0831       82.85046      27.22214
 180074.5205     -325.97781      27.21682
 181839.9493     -534.11725      27.21462
 183605.3954       -7.03335      27.21887
 185370.8329      323.53400      27.22461
 187136.2704      366.80698      27.22432
 188901.7079     -203.43065      27.21925
 190667.1455     -262.73727      27.21706
 192432.5831      265.95593      27.22475
 194198.0207      688.19525      27.22309
 195963.4584      491.49991      27.22493
 197728.8961     -204.44394      27.21729
 199494.3338     -194.84758      27.21989
 201259.7716      464.67780      27.22343
 203025.2180      842.45203      27.23845
 204790.6471      606.77527      27.22514
 206556.0850       99.89738      27.22205
 208321.5315      -10.55002      27.22132
 210086.9607      275.85028      27.22535
 211852.4073      248.19374      27.22493
 213617.8452      203.60947      27.22022
 215383.2746      414.72913      27.22397
 217148.7212      462.41284      27.22790
 218914.1592      263.81015      27.22218
 220679.5886      154.01840      27.21848
 222445.0354      334.97809      27.21923
 224210.4735      230.66998      27.22257
 225975.9030      -14.06670      27.21884
 227741.3498       18.23902      27.21555
 229506.7880      352.97870      27.22500
 231272.2349      323.77243      27.22480
 233037.6645      129.81891      27.21943
 234803.1028       73.31371      27.22459
 236568.5497       65.92274      27.22090
 238333.9794     -176.96619      27.21709
 240099.4178     -502.88440      27.20853
 241864.8649     -466.34674      27.20730
 243630.3033      -75.39987      27.21688
 245395.7418     -206.70891      27.21860
 247161.1802     -298.97690      27.21271
 248926.6188     -297.30798      27.21277
 250692.0573      -84.16176      27.21322
 252457.4959     -177.14500      27.21345
 254222.9345     -363.23071      27.21434
 255988.3731     -314.65292      27.21116
 257753.8118     -163.61475      27.21027
 259519.2418      161.05176      27.22148
 261284.6892     -144.83929      27.21410
 263050.1279     -118.61324      27.21704
 264815.5753       48.51818      27.21868
 266581.0055       -7.39098      27.21429
 268346.4443      -37.55093      27.21469
 270111.8918     -163.07831      27.21461
 271877.3221     -173.80714      27.21610
 273642.7610       51.49841      27.21802
 275408.2086       57.45888      27.21743
 277173.6389     -277.99606      27.21131
 278939.0779     -126.12343      27.21525
 280704.5256      -17.22574      27.21538
 282469.9560      -38.98144      27.21432
 284235.4038     -177.38342      27.21689
 286000.8429     -418.60342      27.20881
 287766.2820     -210.16599      27.20950
 289531.7212       11.56330      27.21665
 291297.1604      -35.40516      27.21243
 293062.5996     -116.88470      27.21483
 294828.0389        9.89437      27.21225
 296593.4782      167.13142      27.21667
 298358.9262      375.98608      27.22411
 300124.3655      613.45099      27.22235
 301889.7962      459.07498      27.22068
 303655.2443      470.16144      27.22297
 305420.6837      495.07617      27.22181
 307186.1146      464.91623      27.21990
 308951.5627      204.32472      27.21479
 310717.0022      -93.22166      27.21594
 312482.4331      -46.90886      27.21299
 314247.8813       71.76399      27.22111
 316013.3123      -15.31839      27.21696
 317778.7606     -401.02005      27.20662
 319544.2002     -400.30481      27.21006
 321309.6313      -14.30511      27.21814
 323075.0797      231.86206      27.21680
 324840.5194      469.44617      27.21640
 326605.9506      245.69034      27.21906
 328371.3990      118.13641      27.21361
 330136.8388      141.50143      27.21734
 331902.2874        7.74860      27.21539
 333667.7186     -234.96152      27.21411
 335433.1585     -465.86990      27.21496
 337198.6071     -293.79129      27.21247
 338964.0385     -109.25531      27.21668
 340729.4785     -303.98370      27.21835
 342494.9272     -397.68219      27.21183
 344260.3586      -79.03576      27.21511
 346025.7987      434.16022      27.21835
 347791.2474      538.82599      27.22760
 349556.6876      -32.18651      27.21882
 351322.1278     -244.43864      27.21389
 354853.0082      383.97311      27.21965
 356618.4571     -315.54700      27.21320
 358383.8888     -379.44318      27.21659
 360149.3291      130.29575      27.21885
 361914.7695      368.47592      27.22354
 363680.2099      408.53024      27.22260
 365445.6589      369.31036      27.22789
 367211.0907      120.28217      27.21896
 368976.5312        7.98702      27.21889
 370741.9803       60.67753      27.22298
 372507.4122      356.79340      27.22833
 374272.8528      194.54956      27.22311
 376038.3020      -47.26648      27.21794
 377803.7340      441.90884      27.23070
 379569.1746     1033.30615      27.24088
 381334.6239      590.08600      27.23010
 383100.0560     -257.37286      27.21897
 384865.5054     -593.60266      27.21418
 386630.9461     -149.30963      27.22070
 388396.3869      426.17322      27.23218
 390161.8277      -52.86932      27.22230
 391927.2686     -736.77301      27.21218
 393692.7095     -493.70526      27.22119
 395458.1504      244.97510      27.22980
 397223.5913      392.07935      27.23220
 398989.0409     -100.73185      27.22407
 400754.4819     -570.71448      27.21791
 402519.9143       34.45148      27.22234
 404285.3640      596.88092      27.23051
 406050.8050      766.15808      27.23713
 407816.2375      226.85529      27.22791
 409581.6873     -241.33920      27.22301
 411347.1284      201.58292      27.22653
 413112.5610      306.72549      27.23154
 414878.0109     -444.71027      27.21841
 416643.4521     -768.54230      27.21382
 418408.8934     -404.65594      27.22112
 420174.3347     -158.60796      27.22236
 421939.7760     -320.31537      27.22248
 423705.2174     -509.85812      27.22138
 425470.6588     -410.67599      27.22234
 427236.0916     -250.57793      27.22286
 429001.5417       20.38479      27.22644
 430766.9832      -70.39308      27.22888
 432532.4333     -198.48346      27.22434
 434297.8662     -470.63828      27.22002
 436063.3078     -402.09293      27.22140
 437828.7580      -21.87490      27.22246
 439594.1910      122.78557      27.22918
 441359.6327      159.14441      27.22366
 443125.0830      232.81573      27.22769
 444890.5161      477.79083      27.23191
 446655.9578      362.03860      27.23100
 448421.4082      167.60826      27.22398
 450186.8500       26.94130      27.22562
 451952.2918      -88.51289      27.22284
 453717.7337      172.01901      27.23039
 455483.1756      385.40363      27.23202
 457248.6175       74.50581      27.22771
 459014.0594     -476.18152      27.21666
 460779.5014     -253.91579      27.21955
 462544.9521      290.63226      27.23055
 464310.3854        3.21865      27.22709
 466075.8362     -447.45206      27.22057
 467841.2782     -504.13608      27.22106
 469606.7117     -181.91338      27.22294
 471372.1625      440.71674      27.23471
 473137.5960       54.12102      27.22632
 474903.0383     -313.69925      27.22301
 476668.4891     -521.12341      27.21751
 478433.9314     -277.63843      27.21775
 480199.3650     -167.66786      27.22259
 481964.8160     -404.47711      27.21346
 483730.2497     -358.04510      27.22136
 485495.7007      199.55635      27.22871
 487261.1431      706.43427      27.23765
 489026.5769      215.41119      27.22828
 490792.0280      -46.25320      27.22371
 492557.4705      268.34012      27.22655
 494322.9131      710.96423      27.23231
 496088.3556      461.81677      27.23235
 497853.7982      170.11166      27.22655
 499619.2494      -61.45239      27.22150
 501384.6835      239.72989      27.22414
 503150.1261      194.54956      27.22622
 504915.5775     -179.58879      27.21963
 506681.0202     -410.67599      27.21799
 508446.4543     -518.91803      27.21886
 510211.9057     -185.54926      27.22507
 511977.3485      107.28836      27.22714
 513742.7827      -72.89648      27.22230
 515508.2343     -473.08206      27.21871
 517273.6772     -295.28140      27.22108
 519039.1287     -138.16357      27.22387
 520804.5631       20.38479      27.22597
 522570.0060     -306.24866      27.22178
 524335.4577     -257.07483      27.22067
 526100.8921      255.46552      27.22795
 527866.3352       74.50581      27.22703
 529631.7783     -260.65112      27.22322
 531397.2214     -334.38205      27.22317
 533162.6732     -305.35458      27.22394
 534928.1078      -35.28595      27.22479
 536693.5510      118.49403      27.23085
 538459.0029      -34.03425      27.22772
 540224.4375     -241.81604      27.22159
 541989.8808     -285.68506      27.22263
 543755.3328       34.45148      27.22738
 545520.7675       98.22845      27.22840
 547286.2109      -61.57160      27.22022
 549051.6630     -198.90070      27.22166
 550817.1065     -130.11694      27.22521
 552582.5499      261.42596      27.22971
 554347.9935      418.66302      27.23007
 556113.4370      123.85845      27.23100
 557878.8806      253.55817      27.23371
 559644.3242      351.42899      27.23320
 561409.7678      346.30298      27.23139
 563175.2201      599.50354      27.23708
 564940.6551      367.64145      27.23353
 566706.1075       38.98144      27.22490
 568471.5512      -35.70318      27.22614
 570236.9864      -52.69051      27.22764
 572002.4388      266.90961      27.23074
 573767.8826      283.95654      27.23413
 575533.3179      -95.30783      27.22697
 577298.7704     -439.76306      27.22743
 579064.2143     -347.79309      27.22217
 580829.6496     -378.07227      27.22196
 582595.1022     -163.73396      27.22806
 584360.5462     -182.21140      27.22560
 586125.9903     -407.09973      27.22229
 587891.4343     -448.94220      27.22384
 589656.8784     -202.59619      27.22821
 591422.3226     -195.32442      27.23032
 593187.7667     -266.85001      27.22602
 594953.2109     -327.88516      27.22171
 596718.6551      -37.61053      27.22627
 598484.0993      642.06122      27.23483
 600249.5522     1111.03052      27.24095
 602014.9879      604.15271      27.24041
 603780.4322     -108.42085      27.22897
 605545.8852      -52.80972      27.22890
 607311.3210      326.15662      27.23510
 609076.7654      206.82812      27.22778
 612607.6630     -276.32715      27.22569
 614373.0988     -158.13112      27.22745
 616138.5520       -2.50340      27.23037
 617903.9965        3.57628      27.22991
 619669.4411     -209.03349      27.22636
 621434.8857     -291.22830      27.22547
 623200.3304     -202.65579      27.22709
 624965.7837      195.62244      27.23254
 626731.2198      145.43533      27.23036
 628496.6645     -383.31747      27.22639
 630262.1179     -487.32758      27.22162
 632027.5541     -156.34299      27.22786
 633793.0075        4.52995      27.23188
 635558.4524      -40.70997      27.23039
 637323.8886     -248.55136      27.22747
 639089.3422     -261.90280      27.22387
 640854.7785     -376.10532      27.22455
 642620.2234     -266.96921      27.22673
 644385.6771      -72.12162      27.22939
 646151.1135     -160.21729      27.22734
 647916.5585     -245.74995      27.22862
 649682.0123     -126.12343      27.22976
 651447.4487       61.03516      27.23136
 653212.9025     -184.47638      27.22883
 654978.3477     -104.90417      27.22690
 656743.7929       96.44032      27.23035
 658509.2381        5.60284      27.22851
 660274.6834     -294.26813      27.22753
 662040.1287     -532.56750      27.22342
 663805.5740     -381.29092      27.22495
 665571.0193     -380.39685      27.22053
 667336.4734     -288.30768      27.22616
 669101.9187     -313.16281      27.22483
 670867.3555     -216.06683      27.22606
 672632.8097      -17.58337      27.23113
 674398.2551       81.77757      27.22784
 676163.6919       49.82948      27.22986
 677929.1461      196.33771      27.23579
 679694.5916      599.50354      27.23997
 681460.0286      717.28229      27.24209
 683225.4829      370.02563      27.23166
 684990.9286      196.45691      27.23530
 686756.3829      312.44754      27.23620
 688521.8200      727.53430      27.24044
 690287.2658      845.43225      27.24471
 692052.7202      368.11829      27.23763
 693818.1574      113.36803      27.23168
 695583.6032      380.51605      27.23860
 697349.0491      681.63873      27.24085
 699114.4950      626.92163      27.23898
 700879.9495      319.60010      27.23916
 702645.3869     -100.73185      27.22758
 704410.8329      139.23645      27.23440
 706176.2875      492.69199      27.23635
 707941.7249      275.49268      27.23495
 709707.1710     -293.79129      27.22519
 711472.6258     -214.33830      27.22863
 713238.0719      316.26224      27.23388
 715003.5181      337.60071      27.23295
 716768.9643      128.03078      27.23111
 718534.4105      382.42340      27.23369
 720299.8567      934.48163      27.24263
 722065.3030     1005.76880      27.24171
 723830.7493      253.20053      27.23391
 725596.2043     -214.63632      27.22708
 727361.6420      144.48166      27.23160
 729127.0884      848.53174      27.24040
 730892.5435      595.92725      27.23844
 732657.9813      363.94595      27.23681
 734423.4365      413.77545      27.23268
 736188.8830      567.43622      27.23935
 737954.3209      549.19720      27.23849
 739719.7761      431.65683      27.23402
 741485.2227      373.48270      27.23703
 743250.6607       39.93511      27.22916
 745016.1160      226.85529      27.23507
 746781.5627      504.61292      27.23749
 748547.0181      584.95996      27.23677
 750312.4562      573.63513      27.23790
 752077.9029      328.77924      27.23451
 753843.3498       28.49102      27.22783
 755608.7966      158.54836      27.22898
 757374.2435      385.99969      27.23577
 759139.6904      158.07152      27.23179
 760905.1373     -101.20869      27.22599
 762670.5843       74.62502      27.23357
 764436.0312      698.68567      27.23989
 766201.4783      958.56189      27.24108
 767966.9339      328.54080      27.23450
 769732.3810     -217.37814      27.22922
 771497.8195     -278.17487      27.22706
 773263.2752      -10.78844      27.23037
 775028.7224      -31.65007      27.22897
 776794.1610      -96.91715      27.22536
 778559.6168     -389.27792      27.22348
 780325.0641     -290.69186      27.22326
 782090.5114       92.38720      27.22746
 783855.9587      357.27023      27.23151
 785621.4060      377.77423      27.23323
 787386.8620       86.30753      27.23006
 789152.3008     -221.13324      27.22392
 790917.7482     -112.89120      27.22836
 792683.2043      238.77621      27.23268
 794448.6431      344.03802      27.23397
 796214.0906      297.06955      27.23181
 797979.5468      155.92575      27.22873
 799744.9858       35.04753      27.22668
 801510.4420      260.82993      27.23305
 803275.8896      488.87729      27.23449
 805041.3286        3.21865      27.22908
 806806.7850     -519.99091      27.21828
 813868.5674     -381.82736      27.22257
 815634.0239     -751.31653      27.21866
 817399.4717     -236.09399      27.22376
 819164.9196       52.21367      27.22895
 820930.3676       39.93511      27.22946
 822695.8155       18.47744      27.22717
 824461.2635      -46.37241      27.22938
 826226.7201      199.43713      27.22961
 827992.1595      643.49176      27.23478
 829757.6163      677.10876      27.23770
 831523.0644      208.37784      27.23008
 835053.9607     -115.33499      27.22185
 836819.4088      391.12567      27.23135
 838584.8484      600.69562      27.23542
 840350.3053       97.15557      27.22752
 842115.7536     -169.81363      27.22320
 843881.1933      287.65201      27.22733
 845646.6502      615.11993      27.23294
 847412.0986      459.43262      27.23045
 849177.5556      174.88004      27.22336
 850942.9954     -139.23645      27.21695
 852708.4439       29.68311      27.22420
 854473.9010      296.95035      27.22612
 856239.3409        8.22544      27.22079
 865066.5839      111.57990      27.22314
 868597.4899     -124.63332      27.22116
 870362.9300      173.33031      27.22114
 872128.3788       26.22604      27.22597
 873893.8362     -187.33740      27.21742
 875659.2851     -413.59662      27.21561
 877424.7253      -92.32759      27.21945
 880955.6317      169.87323      27.22629
 882721.0807      -31.65007      27.22503
 884486.5297      -74.74422      27.22147
 886251.9787      123.73924      27.22575
 889782.8768      290.98987      27.23033
 891548.3259       24.08028      27.22769
 893313.7837       -9.11951      27.22825
 895079.2242        1.07288      27.22804
 896844.6820      -13.11302      27.22956
 898610.1312      -39.69669      27.22510
 900375.5718        9.05991      27.22945
 902141.0298      483.75128      27.23508
 903906.4791      543.71356      27.23498
 905671.9198      229.83551      27.23082
 907437.3778      217.67616      27.22875
 909202.8272      140.07092      27.23141
 910968.2852     -175.95291      27.22811
 912733.7260     -165.64131      27.22672
 914499.1755     -283.30087      27.22541
 916264.6337     -330.92499      27.22639
 918030.0746     -293.55289      27.22428
 919795.5242     -321.20944      27.22665
 921560.9738      -52.27327      27.22730
 923326.4234       21.69609      27.22890
 925091.8730      -12.93421      27.23011
 926857.3227      290.27463      27.23436
 928622.7724      588.41705      27.23615
 930388.2308      670.67145      27.24009
 932153.6806      629.42505      27.23735
 933919.1218      452.04163      27.23816
 935684.5802      280.49945      27.23296
 937450.0301      236.63043      27.23442
 939215.4714      349.87927      27.23726
 940980.9299      164.38962      27.23458
 942746.3799      240.20673      27.23317
 944511.8385      123.85845      27.23009
 946277.2799      206.94733      27.23431
 948042.7299      214.57672      27.23135
 949808.1886      519.63330      27.23616
 951573.6301     1078.96326      27.24788
 953339.0802     1147.98547      27.24466
 955104.5390      568.74750      27.23628
 956869.9806      236.39203      27.23503
 958635.4308      308.75208      27.23544
 960400.8897      347.73349      27.23759
 962166.3313       95.12901      27.22687
 963931.7903       72.95609      27.22939
 965697.2406       52.57130      27.22623
 967462.6823       90.00301      27.23163
 969228.1414      -18.53704      27.22540
 970993.5918     -140.72656      27.23123
 972759.0422     -177.86026      27.22588
 974524.4927       90.83748      27.23064
 976289.9432      529.88531      27.23481
 978055.3938      426.53082      27.23290
 979820.8444       80.70469      27.22760
 981586.2950       94.65218      27.22482
 983351.7456      176.07211      27.22951
 985117.1962      336.17020      27.23216
 986882.6469      402.09293      27.23352
 988648.1063      318.28882      27.22642
 990413.5484      162.95911      27.23119
 992178.9992      264.28699      27.22908
 993944.4586      400.90085      27.23266
 995709.9008      473.49930      27.23184
 997475.3603      195.02640      27.23313
 999240.8112     -228.58382      27.21895
1001006.2535     -351.60779      27.21734
1002771.7131     -346.42218      27.22279
1004537.1641     -265.53870      27.22149
1006302.6065     -226.25923      27.22236
1008068.0662     -467.30042      27.22355
1009833.5172     -554.20398      27.21508
1011598.9770     -158.36954      27.22562
1013364.4195      163.55515      27.22886
1015129.8706        8.22544      27.22393
1016895.3305     -491.20187      27.22160
1018660.7730     -734.68683      27.21410
1020426.2243     -339.50806      27.21762
1022191.6842      356.67419      27.23128
1023957.1269      388.38385      27.22794
1025722.5782       41.36562      27.22299
1027488.0382       45.89558      27.22786
1029253.4896      158.42914      27.22569
1031018.9410      431.17999      27.23417
1032784.3925      538.46838      27.23498
1034549.8354     -177.44302      27.22335
1036315.2955     -880.06256      27.21322
1038080.7471     -620.36511      27.21668
1039846.1900     -202.41737      27.22019
1041611.6502      -86.18832      27.22063
1043377.1019     -381.29092      27.21635
1045142.5535     -356.97223      27.21977
1046908.0052     -147.99834      27.22017
1048673.4569     -339.32925      27.22076
1050438.9173     -457.70407      27.21610
1052204.3605     -679.25452      27.21290
1053969.8123     -888.94366      27.21091
1055735.2728     -745.11768      27.21165
1057500.7160     -902.17590      27.21046
1059266.1679     -928.58075      27.21566
1061031.6285     -723.30237      27.21972
1062797.0718     -622.92816      27.21342
1064562.5324     -465.69110      27.21472
1066327.9844     -404.00027      27.21499
1068093.4278     -424.02744      27.21557
1069858.8886     -271.79718      27.22158
1071624.3407     -406.32486      27.22547
1073389.7928     -352.08463      27.21792
1075155.2450     -129.93813      27.22062
1076920.6972      -97.45360      27.22058
1078686.1580     -109.07650      27.22373
1080451.6016      146.26981      27.23017
1082217.0539      665.90308      27.23696
1083982.5149      617.62335      27.23463
1085747.9586      221.25244      27.22962
1087513.4109     -128.20959      27.22309
1089278.8634      -82.43323      27.22723
1091044.3158     -104.78497      27.22737
1092809.7682     -357.92590      27.21677
1094575.2294     -390.88727      27.22046
1096340.6732     -547.34943      27.21573
1098106.1344     -827.37207      27.21291
1099871.5870     -388.50308      27.21752
1101637.0310      -89.70499      27.22153
1103402.4923     -267.68445      27.22152
1105167.9449     -407.33813      27.22101
1106933.3890     -133.57401      27.22201
1108698.8504      -93.99652      27.22189
1110464.3031     -116.40787      27.22418
1112229.7645     -192.82103      27.22397
1113995.2087     -144.60086      27.22513
1115760.6616     -146.86584      27.22275
1117526.1231      -69.73743      27.22628
1119291.5673     -302.49356      27.21938
1121057.0203     -224.47110      27.22032
1122822.4819       73.67134      27.22157
1126353.3792     -171.54218      27.22550
1128118.8409     -507.83157      27.21658
1129884.2854     -108.59966      27.22333
1131649.7471      288.96332      27.22949
1133415.2003      232.93495      27.22767
1135180.6534      -86.90357      27.22120
1136946.1066     -335.27612      27.22011
1138711.5599     -114.20250      27.22269
1140477.0131      -54.77667      27.22642
1142242.4664       68.18771      27.22682
1144007.9197      287.89044      27.22692
1145773.3731      453.23370      27.23230
1147538.8265      281.81076      27.22744
1149304.2799     -185.25124      27.22241
1151069.7419     -524.52087      27.21658
1152835.1868     -576.37689      27.21708
1154600.6403     -506.52026      27.22007
1156366.1024     -536.85901      27.21833
1158131.5473     -629.60388      27.21552
1159897.0009     -374.73441      27.21934
1161662.4632      -90.83748      27.22254
1163427.9082     -305.17578      27.22074
1165193.3705     -592.35095      27.21977
1166958.8242     -811.04041      27.21791
1168724.2693     -923.57397      27.21562
1170489.7317     -815.57037      27.21504
1172255.1855     -405.01355      27.22083
1174020.6306     -299.21533      27.21977
1175786.0931     -410.13956      27.21834
1177551.5470     -317.81195      27.22091
1179317.0096     -147.70032      27.22412
1181082.4549      -97.75162      27.22343
1182847.9088     -347.19705      27.21884
1184613.3715     -613.57019      27.21824
1186378.8169     -689.26813      27.21336
1188144.2709     -107.22876      27.22439
1189909.7336      263.69095      27.22815
1191675.1878     -139.77289      27.21955
1193440.6333     -434.69669      27.21598
1195206.0961     -442.56448      27.22219
1196971.5503      156.16417      27.22432
1198737.0045      389.57596      27.22427
1200502.4588      -82.49283      27.22366
1202267.9044     -541.09094      27.21456
1204033.3674     -253.26013      27.22128
1205798.8217      366.09174      27.22833
1207564.2675        3.21865      27.22427
1209329.7305     -611.84167      27.21418
1211095.1850     -692.78479      27.21297
1212860.6481     -160.27689      27.22321
1214626.0939      320.67297      27.22584
1216391.5485      198.36426      27.22418
1218157.0117      -50.06790      27.22491
1219922.4576        6.07967      27.22745
1221687.9122      113.60645      27.22755
1223453.3755      469.80380      27.23284
1225218.8216      409.48392      27.23206
1226984.2763      255.34630      27.22392
1228749.7397     -257.01523      27.22352
1230515.1858     -517.24908      27.21896
1232280.6492       92.02957      27.23056
1234046.1040     -230.49117      27.21948
1235811.5589     -673.29407      27.21570
1237577.0138     -799.71552      27.21456
1239342.4687     -356.25696      27.21973
1241107.9236       44.82269      27.22719
1242873.3786       50.90237      27.22651
1244638.8336     -305.41418      27.22240
1246404.2973     -505.74542      27.22033
1248169.7523     -148.17715      27.21864
1249935.1988      159.97887      27.22605
1251700.6626       67.71088      27.22293
1253466.1091       18.71586      27.22563
1255231.5643      158.66757      27.22383
1256997.0281      426.53082      27.23125
1258762.4747      639.20020      27.23574
1260527.9300      648.02173      27.23227
1262293.3939      505.32819      27.23275
1264058.8406      218.51062      27.22415
1265824.3046     -208.55666      27.22388
1267589.7600     -124.63332      27.22626
1269355.2068      378.37030      27.22863
1271120.6709      422.23932      27.22709
1272886.1263     -318.10999      27.22025
1274651.5732     -531.61383      27.21949
1276417.0374     -228.94144      27.22562
1278182.4929      -46.96846      27.22089
1279947.9572     -191.33090      27.22224
1281713.4042     -283.59891      27.21800
1283478.8598       36.35883      27.22161
1285244.3241      382.06577      27.22957
1287009.7712      717.63989      27.23965
1288775.2270      636.81604      27.23281
1290540.6914      464.67780      27.23199
1292306.1385      426.65005      27.23436
1294071.5944      515.10333      27.23112
1295837.0589      617.98096      27.23794
1297602.5148      184.17834      27.22809
1299367.9707     -116.64629      27.22387
1301133.4266       67.35325      27.22763
1302898.8826      316.38147      27.22823
1304664.3473      300.16901      27.23047
1306429.7947     -174.22438      27.22672
1308195.2507       24.55711      27.23269
1309960.7068      -13.88788      27.22445
1311726.1629      100.01659      27.22488
1313491.6277       24.08028      27.22776
1315257.0753      -44.64388      27.22810
1317022.5315        2.62260      27.22723
1318787.9964      194.19193      27.22694
1320553.4440      149.01161      27.22565
1322318.9003     -119.98415      27.22618
1324084.3653     -156.34299      27.22218
1325849.8130      219.94113      27.22136
1327615.2781      563.38312      27.23215
1329380.7345      -60.79674      27.22424
1331146.1823     -358.40274      27.22073
1332911.6474     -227.57053      27.22161
1334677.1040      439.28622      27.23341
1336442.5605      649.92908      27.23690
1338208.0171      247.83612      27.22919
1339973.4737     -225.54398      27.21565
1341738.9303      -14.42432      27.22542
1343504.3870       97.39399      27.22939
1345269.8436      127.19631      27.22941
1347035.3090      149.84607      27.22843
1348800.7658      434.39865      27.23025
1350566.2139      115.39459      27.22477
1352331.6793      -62.88290      27.22701
1354097.1362      -34.74951      27.22606
1355862.5844     -100.55304      27.22288
1357628.0500     -285.38702      27.22135
1359393.5069     -392.13895      27.22056
1361158.9638     -254.27341      27.22392
1362924.4208      227.80896      27.22793
1366455.3349       73.19450      27.22750
1368220.7920      227.57053      27.22361
1369986.2404      272.75085      27.23224
1371751.7062      187.15858      27.22455
1373517.1634      147.34268      27.22100
1375282.6119      271.67798      27.23198
1377048.0778      472.30719      27.23281
1378813.5350      537.15704      27.23162
1380579.0010      279.42657      27.23014
1384109.9070      -39.93511      27.22424
1385875.3730     -100.31462      27.22233
1387640.8217     -483.87051      27.22133
1389406.2792     -564.99243      27.21497
1391171.7453     -137.86554      27.22269
1392937.1941      -44.94190      27.22302
1394702.6603     -273.40649      27.22135
1396468.1178     -117.12312      27.22066
1398233.5754      406.86130      27.23058
1399999.0330      706.43427      27.23445
1401764.4907      652.90930      27.23050
1403529.9483      110.03017      27.22764
1405295.4060     -392.31778      27.21921
1407060.8638     -186.20491      27.22588
1408826.3215      121.47427      27.22792
1410591.7879       73.19450      27.22650
1412357.2371     -464.49899      27.22148
1414122.7036     -639.14062      27.21568
1415888.1615     -244.85588      27.21811
1417653.6107        1.31130      27.22294
1419419.0773      -12.63618      27.22222
1421184.5266     -319.18286      27.22139
1422949.9846     -584.24475      27.21307
1424715.4513     -341.11737      27.21990
1426480.9007       22.76897      27.22415
1428246.3674      -15.79523      27.22438
1430011.8255     -269.41299      27.22660
1431777.2750     -484.28775      27.21848
1433542.7419       76.77078      27.22601
