#   Time (s)     Flux (ppm)    Error (ppm)
 135939.4220      119.68613      57.35838
 137704.8694       95.00980      57.34719
 139470.3082       52.45209      57.35819
 141235.7557     -168.80035      57.33725
 143001.2118     -303.08963      57.35053
 144766.6593       87.73804      57.35557
 146532.1069      195.62244      57.34335
 148297.5458      -98.04964      57.33134
 150063.0020       87.14199      57.35083
 151828.4496     -152.52829      57.33589
 153593.8886     -312.32834      57.33054
 155359.3449     -463.48572      57.34174
 157124.7926     -705.77863      57.31989
 158890.2317     -970.66162      57.30832
 160655.6880     -480.35382      57.31318
 162421.1358        0.83447      57.33647
 164186.5922      -31.70967      57.34398
 165952.0314     -461.10153      57.33202
 167717.4792     -160.69412      57.32755
 169482.9357     -101.62592      57.34158
 171248.3749       43.63060      57.35600
 173013.8228       73.07529      57.35518
 174779.2794       82.85046      57.34292
 176544.7187      219.22589      57.35201
 178310.1753      221.13324      57.34472
 180075.6233       69.26060      57.35108
 181841.0627      138.04436      57.34285
 183606.5194      350.95215      57.35103
 185371.9674      414.49069      57.36804
 187137.4155      272.15482      57.34973
 188902.8637     -159.50203      57.33988
 190668.3118     -128.20959      57.33981
 192433.7600      189.18515      57.35120
 194199.2082      -58.94899      57.33510
 195964.6564     -371.75418      57.34629
 197730.1046     -231.14682      57.35432
 199495.5529      100.73185      57.34809
 201261.0012      349.28320      57.37404
 203026.4581      174.64160      57.36337
 204791.8978       81.30074      57.35915
 206557.3462       10.13279      57.33642
 208322.8032     -154.01840      57.34517
 210088.2430     -195.44363      57.34084
 211853.7000       22.17293      57.35205
 213619.1485      -54.71706      57.37242
 215384.5883     -371.21771      57.34454
 217150.0455     -382.36380      57.33024
 218915.4940       30.27916      57.36251
 220680.9339      249.14742      57.36242
 222446.3911       93.46008      57.36377
 224211.8397      188.11226      57.38266
 225977.2797      332.47470      57.36986
 227742.7370      356.91260      57.36732
 229508.1857      157.71390      57.36773
 231273.6430      258.32654      57.37110
 233039.0831      315.90460      57.38087
 234804.5319      256.41919      57.36740
 236569.9893       88.21487      57.36152
 238335.4294      143.28957      57.37239
 240100.8782       99.18213      57.36635
 241866.3357      -78.08208      57.35444
 243631.7846     -178.93314      57.35658
 245397.2335     -217.49734      57.35392
 247162.6824     -160.51530      57.35737
 248928.1313       14.78195      57.35570
 250693.5803       69.26060      57.36423
 252459.0293      -62.52527      57.36022
 254224.4783      -51.14079      57.36286
 255989.9274      177.62184      57.36768
 257755.3764       43.51139      57.35888
 259520.8169      -21.57688      57.36122
 261286.2746       43.51139      57.36440
 263051.7238     -293.19525      57.36273
 264817.1815     -372.35022      57.33426
 266582.6221     -146.92545      57.36325
 268348.0713       35.52437      57.36170
 270113.5292       55.07469      57.34887
 271878.9698       33.25939      57.36869
 273644.4191      -37.84895      57.35680
 275409.8770      143.05115      57.36575
 277175.3177       69.97585      57.36303
 278940.7671      -38.50460      57.36039
 280706.2251      108.24203      57.35802
 282471.6658      168.56194      57.36485
 284237.1239      284.31415      57.37376
 286002.5733      193.47668      57.36740
 287768.0228      -65.86313      57.34861
 289533.4723     -164.98566      57.36852
 291298.9218     -389.39716      57.34985
 293064.3714      -78.61853      57.36320
 294829.8210     -184.05914      57.34633
 296595.2706      238.41858      57.35982
 298360.7288      358.46234      57.36776
 300126.1785      497.69879      57.37983
 301891.6195      454.06818      57.36828
 303657.0778      379.68158      57.35160
 305422.5275      385.16522      57.36509
 307187.9686      276.56555      57.37505
 308953.4270      102.28157      57.34377
 310718.8768      164.62802      57.35696
 312484.3180       93.46008      57.36190
 314249.7765     -231.26602      57.35616
 316015.2177     -201.22528      57.36665
 317780.6762     -212.96739      57.35469
 319546.1262     -130.29575      57.35700
 321311.5675     -132.44153      57.34715
 323077.0261     -347.91232      57.35259
 324842.4760     -117.24234      57.35698
 326607.9174       67.94930      57.36407
 328373.3761       23.48423      57.37618
 330138.8261      -31.88848      57.35618
 331904.2849      -67.65128      57.36295
 333669.7263       91.67194      57.36754
 335435.1764      295.63904      57.37794
 337200.6352      449.18060      57.36335
 338966.0768      187.51620      57.37943
 340731.5270      150.08450      57.36699
 342496.9859      326.15662      57.38018
 344262.4275      310.06335      57.38512
 346027.8777       59.36623      57.37234
 347793.3367     -123.56042      57.37501
 349558.7870     -274.65820      57.36950
 351324.2374     -477.13519      57.35298
 354855.1381     -454.30661      57.37075
 356620.5972     -353.27673      57.36654
 358386.0390     -126.89828      57.37236
 360151.4895       -8.64267      57.37556
 361916.9400       -4.11272      57.37469
 363682.3905        5.00679      57.38914
 365447.8497      145.19691      57.38732
 367213.2916      203.49026      57.38760
 368978.7422      658.15448      57.39787
 370744.2014      671.38672      57.39015
 372509.6434      376.58215      57.37992
 374275.0941      328.42160      57.38261
 376040.5534       91.31432      57.38135
 377805.9955     -282.28760      57.36949
 379571.4463     -559.68762      57.36742
 381336.9057     -397.56299      57.37115
 383102.3478     -259.75705      57.36837
 384867.8073     -586.74811      57.36267
 386633.2581     -540.97174      57.37178
 388398.7089     -404.29831      57.37164
 390164.1598     -198.36426      57.38010
 391929.6107      -19.90795      57.38172
 393695.0617      129.58051      57.38481
 395460.5126      -61.98883      57.37382
 397225.9636      -92.62562      57.38846
 398991.4233      180.48286      57.37817
 400756.8743      340.46173      57.38698
 402522.3167      240.08751      57.37691
 404287.7764      -43.98823      57.37450
 406053.2275     -262.97571      57.37261
 407818.6700       41.00800      57.39055
 409584.1298      231.74286      57.38792
 411349.5810      378.13187      57.38541
 413115.0236      201.82132      57.38631
 414880.4834      411.03363      57.39551
 416645.9347      400.90085      57.39202
 418411.3859      312.92438      57.39980
 420176.8372      387.90704      57.38758
 421942.2886      301.48029      57.38591
 423707.7399      200.51003      57.38771
 425473.1913       -3.15905      57.38010
 427238.6340     -126.95789      57.37018
 429004.0941     -251.59120      57.37997
 430769.5455     -347.97192      57.37612
 432535.0057     -212.60977      57.38560
 434300.4485     -495.49341      57.36624
 436065.9000     -583.94672      57.36621
 437831.3602     -404.47711      57.35725
 439596.8031     -203.37105      57.37026
 441362.2547      -28.66983      57.37807
 443127.7150       69.85664      57.38584
 444893.1580      354.40921      57.38544
 446658.6096      292.89722      57.37893
 448424.0700      313.87805      57.38679
 450189.5217      200.98686      57.38401
 451954.9734     -120.16296      57.37278
 453720.4252     -216.18605      57.36245
 455485.8770     -518.32202      57.36513
 457251.3288     -297.18875      57.36247
 459016.7806      -49.35265      57.37618
 460782.2325      -24.55711      57.37434
 462547.6930     -512.48071      57.36223
 464313.1363     -282.94324      57.35543
 466078.5969      -47.08767      57.37109
 467844.0488       78.32050      57.36312
 469609.4921      126.12343      57.36052
 471374.9528      124.33529      57.37118
 473140.3962        8.94070      57.37046
 474905.8482      347.37585      57.38929
 476671.3090      265.71750      57.37669
 478436.7611      279.42657      57.38138
 480202.2046     -174.40320      57.36876
 481967.6653      125.16975      57.37975
 483733.1089      341.77304      57.37920
 485498.5697      162.48227      57.37119
 487264.0220       12.15935      57.36693
 489029.4656      214.09988      57.37378
 490794.9265      245.09430      57.38382
 492560.3788      225.30556      57.36427
 494325.8311      458.83655      57.38513
 496091.2834      370.02563      57.38358
 497856.7358      286.34070      57.37719
 499622.1968      174.64160      57.38195
 501387.6406      216.84171      57.38014
 503153.0931      330.56735      57.38520
 504918.5542      246.16718      57.37666
 506684.0067      313.87805      57.36823
 508449.4506      222.68295      57.37440
 510214.9117      321.38824      57.37052
 511980.3643      149.60767      57.36897
 513745.8083      161.29016      57.37159
 515511.2695      350.59451      57.37669
 517276.7222      435.23312      57.36820
 519042.1835      242.47169      57.36850
 520807.6275      266.31354      57.36972
 522573.0802       15.02037      57.36971
 524338.5416      -96.14229      57.36377
 526103.9857     -213.98068      57.36065
 527869.4385     -330.74619      57.35318
 529634.8913     -243.42537      57.36091
 531400.3442     -408.35141      57.35905
 533165.8057     -225.84200      57.36167
 534931.2499      -33.49781      57.36515
 536696.7028      114.67934      57.36679
 538462.1644       84.63860      57.37343
 540227.6087      -39.63709      57.36397
 541993.0617       28.49102      57.37233
 543758.5234      269.65143      57.36688
 545523.9677       70.33348      57.37057
 547289.4208       52.21367      57.36929
 549054.8825     -149.13083      57.36441
 550820.3356     -118.55363      57.36403
 552585.7888     -109.61295      57.36804
 554351.2419     -150.56134      57.35767
 556116.6951     -241.16040      57.36218
 557882.1483     -229.53749      57.36052
 559647.6015      -98.58608      57.36280
 561413.0548      132.91837      57.36863
 563178.5167      153.89920      57.36672
 564943.9613       -7.80821      57.36556
 566709.4233      -23.42463      57.37057
 568474.8767       45.29953      57.37153
 570240.3214     -180.95970      57.37674
 572005.7834     -115.21577      57.36578
 573771.2369      -24.37830      57.37432
 575536.6817     -133.93164      57.36026
 577302.1438     -272.03558      57.36115
 579067.5973     -131.07062      57.37083
 580833.0422      -73.49252      57.37244
 582598.5043     -104.90417      57.36496
 584363.9579      -16.74891      57.37264
 586129.4115     -101.02988      57.37527
 587894.8651      109.91096      57.37817
 589660.3188      498.05640      57.38935
 591425.7724      240.44513      57.38010
 593191.2261     -179.52919      57.37532
 594956.6798     -576.61536      57.36741
 596722.1336     -302.19556      57.37696
 598487.5874      -15.97404      57.38656
 600253.0498      234.48468      57.38568
 602018.4950       68.30692      57.37989
 603783.9488     -111.81831      57.37583
 605549.4113      134.70650      57.38314
 607314.8566      220.53719      57.37948
 609080.3105      307.44077      57.37545
 612611.2270      141.85905      57.38425
 614376.6724      102.99683      57.37709
 616142.1350      504.25531      57.39537
 617907.5890      606.77527      57.39333
 619673.0431       12.75539      57.37982
 621438.4972       36.23962      57.36936
 623203.9513      170.11166      57.38322
 624969.4141      138.04436      57.38646
 626734.8596      -67.77048      57.38274
 628500.3138      -60.14109      57.37298
 630265.7766       85.23464      57.38402
 632031.2222     -163.37633      57.37907
 633796.6851     -199.67557      57.38434
 635562.1394      -59.18741      57.37838
 637327.5850       -5.96046      57.38394
 639093.0480       13.35144      57.38523
 640858.4937      153.89920      57.38806
 642623.9481      388.62228      57.38432
 644389.4112      105.97706      57.38143
 646154.8569      193.23825      57.38923
 647920.3114      287.65201      57.39325
 649685.7745      367.16461      57.39153
 651451.2204      154.25682      57.39176
 653216.6835      -44.34586      57.37883
 654982.1381     -364.36319      57.37855
 656747.5927      -64.13460      57.39162
 658513.0472       71.52557      57.39011
 660278.5019      160.33649      57.38632
 662043.9565      136.49463      57.38800
 663809.4112      356.55499      57.38826
 665574.8659       35.28595      57.39425
 667340.3293      -24.55711      57.38623
 669105.7840     -164.27040      57.38157
 670871.2301      -69.26060      57.38164
 672636.6936      -20.68281      57.38635
 674402.1484      -16.68930      57.38484
 676167.5944       67.71088      57.39455
 677933.0579      -49.71027      57.38226
 679698.5128     -321.09021      57.37823
 681463.9591     -370.86011      57.36930
 683229.4227     -389.81439      57.37520
 684994.8776     -338.79279      57.37764
 686760.3413     -345.94537      57.37375
 688525.7876     -348.68716      57.37732
 690291.2427     -708.04358      57.35767
 692056.7064     -555.33649      57.37391
 693822.1528     -198.90070      57.37689
 695587.6079      -31.29244      57.39281
 697353.0631     -257.37286      57.38219
 699118.5182     -245.09430      57.37748
 700883.9821     -309.88455      57.38710
 702649.4286      -41.78286      57.38541
 704414.8839        6.07967      57.38078
 706180.3478      -60.20069      57.38154
 707945.7944     -231.50444      57.37834
 709711.2497      -35.76279      57.38364
 711476.7137      -19.31190      57.38750
 713242.1691      120.99743      57.39024
 715007.6244      149.01161      57.38525
 716773.0799      120.16296      57.38582
 718538.5353      270.60510      57.39088
 720303.9907      141.50143      57.37907
 722069.4462      156.99863      57.38046
 723834.9017       63.77697      57.38196
 725600.3659      202.65579      57.38985
 727365.8128      181.07892      57.38686
 729131.2684      -74.50581      57.37943
 730896.7326     -139.05763      57.37268
 732662.1796      -33.31900      57.37845
 734427.6439      132.56073      57.38455
 736193.0996      145.67375      57.38074
 737958.5467      163.67435      57.37778
 739724.0110      314.23569      57.38861
 741489.4668      183.93994      57.38860
 743254.9139      133.87204      57.37851
 745020.3784     -105.79825      57.37622
 746785.8342     -196.45691      57.37788
 748551.2987     -152.23026      57.38281
 750316.7459      -30.57718      57.38212
 752082.2018     -152.64749      57.37469
 753847.6577       48.99502      57.38457
 755613.1137       68.54534      57.36894
 757378.5696       33.02097      57.37437
 759144.0256       20.02716      57.36940
 760909.4817     -158.36954      57.37510
 762674.9377      141.38222      57.37972
 764440.3938        3.09944      57.38094
 766205.8499     -406.44406      57.37120
 767971.3146     -388.56268      57.36370
 769736.7708     -384.33075      57.35838
 771502.2183     -144.95850      57.37368
 773267.6831     -123.02399      57.38498
 775033.1393     -102.99683      57.38237
 776798.5870     -212.13293      57.36445
 778564.0519     -471.77075      57.35913
 780329.5081      -54.71706      57.36816
 782094.9645       64.37302      57.37522
 783860.4208      256.18076      57.38316
 785625.8772      268.10168      57.37947
 787391.3422      357.98550      57.37422
 789156.7900      491.38068      57.38399
 790922.2464      293.73169      57.38508
 792687.7115     -112.41436      57.37279
 794453.1594     -269.05536      57.37951
 796218.6159     -191.62894      57.36795
 797984.0810     -188.41028      57.37360
 799749.5290     -161.64780      57.37816
 801514.9942     -196.33771      57.37408
 803280.4508     -314.41449      57.37637
 805045.8988     -477.19479      57.37514
 806811.3641     -258.08810      57.37819
 813873.1823       97.03636      57.38358
 815638.6478      168.44272      57.37929
 817404.1046      214.21909      57.38816
 819169.5614       58.05492      57.37814
 820935.0183     -219.70273      57.37712
 822700.4751     -513.43439      57.36350
 824465.9320     -182.86705      57.37033
 826231.3976     -116.58669      57.36755
 827996.8459     -123.08359      57.37117
 829762.3115        8.94070      57.38195
 831527.7685      525.35535      57.39331
 835058.6826      102.04315      57.37626
 836824.1397      -69.67783      57.37525
 838589.5882        4.76837      57.37986
 840355.0539     -114.67934      57.37303
 842120.5111     -190.79446      57.37639
 843885.9596     -170.46928      57.36805
 845651.4255     -188.58910      57.36652
 847416.8827      -29.08707      57.36855
 849182.3486      164.38962      57.37416
 850947.7972       43.86902      57.37241
 852713.2545     -214.21909      57.36649
 854478.7205      138.04436      57.38195
 856244.1692      -63.83657      57.37255
 865071.4563     -321.92468      57.36374
 868602.3799     -436.12720      57.35733
 870367.8288      -97.33438      57.37892
 872133.2864      -83.56571      57.37496
 873898.7526      -48.99502      57.37366
 875664.2102     -105.85785      57.36531
 877429.6592     -100.97027      57.37311
 880960.5832      347.73349      57.39008
 882726.0410      312.08990      57.38795
 884491.4987      368.47592      57.38781
 886256.9565      395.89404      57.39691
 889787.8721      257.01523      57.39476
 891553.3299      259.04178      57.39703
 893318.7964      433.08734      57.39758
 895084.2457      401.61609      57.39417
 896849.7122       45.53795      57.38851
 898615.1701     -352.20386      57.38122
 900380.6195     -788.33105      57.37342
 902146.0861     -651.53839      57.36975
 903911.5441     -448.46533      57.38131
 905676.9935     -487.56598      57.37267
 907442.4602     -409.60312      57.37962
 909207.9183     -235.43835      57.38254
 910973.3850     -219.10667      57.38771
 912738.8345     -249.20702      57.39238
 914504.2927      -90.00301      57.39021
 916269.7595     -135.95819      57.38903
 918035.2091      -68.36653      57.39830
 919800.6673       48.04134      57.39412
 921566.1256      131.01102      57.39723
 923331.5838      226.85529      57.39012
 925097.0421      239.49146      57.40007
 926862.5005      317.09671      57.40366
 928627.9588      374.19797      57.41158
 930393.4258      142.81273      57.40210
 932158.8843     -162.72067      57.38916
 933924.3340       12.15935      57.39484
 935689.8011      155.56812      57.40184
 937455.2596      250.57793      57.41028
 939220.7095     -103.11604      57.39690
 940986.1766     -181.43654      57.38719
 942751.6352      -78.67813      57.39646
 944517.1024      181.55576      57.40629
 946282.5524      502.46716      57.40413
 948048.0110      442.38568      57.41172
 949813.4783      102.75841      57.39415
 951578.9283     -132.79915      57.38686
 953344.3870       59.84306      57.40208
 955109.8544      142.09747      57.40625
 956875.3045      363.23071      57.40379
 958640.7632      115.99064      57.39098
 960406.2307      125.88501      57.39530
 962171.6809      -12.04014      57.39059
 963937.1484      -19.37151      57.39157
 965702.6072     -252.12766      57.39055
 967468.0575     -150.38252      57.39413
 969233.5250      -75.69790      57.39333
 970998.9840      226.37845      57.40192
 972764.4430      285.26782      57.40295
 974529.9020      197.29138      57.39392
 976295.3610      306.12946      57.39421
 978060.8200      425.93478      57.40871
 979826.2791      187.63542      57.39574
 981591.7382       98.70529      57.39891
 983357.1973      113.72566      57.39928
 985122.6564     -232.39851      57.38473
 986888.1156     -344.63406      57.38289
 988653.5834      -72.83688      57.38623
 990419.0340      -29.80232      57.38610
 992184.4932     -313.81845      57.37460
 993949.9611     -329.91171      57.37523
 995715.4118     -202.17896      57.37721
 997480.8797      -58.94899      57.38760
 999246.3391     -116.05025      57.38753
1001011.7898     -264.52542      57.38453
1002777.2578     -310.24219      57.37699
1004542.7172      -69.02218      57.38346
1006308.1680      282.40680      57.39709
1008073.6361      242.59091      57.39528
1009839.0956      -89.04934      57.38659
1011604.5638     -215.53040      57.37829
1013370.0147      -52.69051      57.37970
1015135.4742     -224.59030      57.37078
1016900.9424     -131.78587      57.37772
1018666.3934     -169.81363      57.38108
1020431.8530     -159.50203      57.38236
1022197.3213      -41.90207      57.37290
1023962.7724       61.75041      57.38553
1025728.2321     -164.33000      57.37091
1027493.7005     -128.32880      57.37043
1029259.1602       13.47065      57.39232
1031024.6200     -235.43835      57.38390
1032790.0798     -573.87354      57.36826
1034555.5310     -387.60901      57.38543
1036320.9995      328.89844      57.39325
1038086.4594      485.18182      57.39077
1039851.9106      188.35068      57.38891
1041617.3792      164.98566      57.38812
1043382.8391      196.21849      57.39485
1045148.2991      486.37390      57.39854
1046913.7591      342.72672      57.38833
1048679.2191        1.78814      57.37718
1050444.6878      345.23010      57.40558
1052210.1393      546.45538      57.40071
1053975.5994      480.77106      57.39513
1055741.0681       10.49042      57.38195
1057506.5196     -119.62653      57.38008
1059271.9798     -234.48468      57.38810
1061037.4487     -272.09521      57.37176
1062802.9002     -114.38132      57.38303
1064568.3691     -102.04315      57.37014
1066333.8294     -331.75946      57.37905
1068099.2811     -544.78644      57.36806
1069864.7500     -356.13776      57.37434
1071630.2104       87.02278      57.39098
1073395.6707      445.60431      57.37990
1075161.1311      213.62305      57.39209
1076926.5915      110.50701      57.39333
1078692.0606       21.93451      57.39104
1080457.5125      279.78421      57.38809
1082222.9730      167.01221      57.39423
1083988.4421      148.89240      57.39649
1085753.8940      296.35431      57.39295
1087519.3546      167.96588      57.38737
1089284.8152      -37.67014      57.38105
1091050.2758      -90.65866      57.38535
1092815.7364        4.76837      57.38471
1094581.2057      119.92455      57.39021
1096346.6578       22.76897      57.38216
1098112.1271      -36.18002      57.38725
1099877.5879      169.87323      57.38646
1101643.0400      221.01402      57.39160
1103408.5094       -9.83477      57.37677
1105173.9702       20.02716      57.38787
1106939.4224        5.12600      57.38830
1108704.8919      -56.68402      57.38544
1110470.3528       39.45827      57.39923
1112235.8224       89.16855      57.38831
1114001.2747      357.03183      57.38816
1115766.7356      406.74210      57.39113
1117532.2052      343.79959      57.39926
1119297.6576      182.03259      57.38482
1121063.1187     -204.14590      57.38305
1122828.5884     -101.56631      57.39010
1126359.5019       83.56571      57.39713
1128124.9717       74.14818      57.39382
1129890.4242      338.91202      57.39739
1131655.8940      650.64429      57.40561
1133421.3552      565.88647      57.39748
1135186.8164      284.55258      57.40015
1136952.2777      167.96588      57.39235
1138717.7390      140.66696      57.38787
1140483.2003     -113.60645      57.38990
1142248.6616     -337.77951      57.38009
1144014.1230     -280.79749      57.38232
1145779.5843     -171.12494      57.39227
1147545.0457       19.78874      57.39665
1149310.5072       22.64977      57.39309
1151075.9773     -181.91338      57.38503
1152841.4301     -234.42506      57.38136
1154606.8916     -332.11707      57.38385
1156372.3618     -455.02185      57.37372
1158137.8147     -226.85529      57.38187
1159903.2762     -331.93826      57.37451
1161668.7465       40.65037      57.37676
1163434.1995      295.40063      57.38738
1165199.6698       19.31190      57.39412
1166965.1314      261.06836      57.39174
1168730.5845      528.33557      57.40734
1170496.0548      509.26208      57.40992
1172261.5166      406.38446      57.38973
1174026.9697       76.77078      57.38879
1175792.4402     -450.67072      57.37906
1177557.9020     -322.34192      57.36740
1179323.3725     -144.77968      57.38431
1181088.8257     -251.59120      57.38519
1182854.2876     -207.78180      57.38490
1184619.7581     -384.74799      57.37983
1186385.2114     -665.30707      57.37865
1188150.6734     -516.77228      57.38087
1189916.1440     -392.97342      57.38134
1191681.6061     -617.98096      57.36816
1193447.0595     -447.86929      57.37511
1195212.5302     -249.98187      57.37794
1196977.9923     -211.77530      57.37727
1198743.4544        3.69549      57.39396
1200508.9165       45.89558      57.39008
1202274.3700      157.95230      57.38110
1204039.8409      -66.87641      57.38680
1205805.3031     -221.01402      57.37287
1207570.7567     -258.02850      57.36712
1209336.2276     -400.90085      57.38216
1211101.6899     -631.03436      57.37723
1212867.1608     -532.15027      57.37075
1214632.6145     -265.89633      57.39217
1216398.0769     -172.67465      57.38617
1218163.5479      -76.65157      57.37920
1219929.0017     -140.84578      57.39281
1221694.4641     -351.30978      57.36392
1223459.9352     -297.36758      57.37644
1225225.3890      -53.64418      57.39703
1226990.8515       40.17353      57.38918
1228756.3227     -108.89769      57.39008
1230521.7766     -378.78751      57.37943
1232287.2479     -702.44073      57.37327
1234052.7105     -223.69623      57.37051
1235818.1731     -156.87943      57.37746
1237583.6357     -391.00647      57.36428
1239349.0984     -199.31793      57.37545
1241114.5611      -28.43142      57.37481
1242880.0239      161.64780      57.38444
1244645.4866      115.99064      57.38244
1246410.9580       -0.65565      57.36670
1248176.4208     -132.79915      57.37938
1249941.8750      -35.16674      57.37804
1251707.3465      171.18454      57.38685
1253472.8007      121.47427      57.37493
1255238.2636      150.68054      57.37195
1257003.7352       62.22725      57.36491
1258769.1895       70.33348      57.38459
1260534.6525      191.33090      57.38147
1262300.1241     -128.80563      57.37803
1264065.5785       30.75600      57.38626
1265831.0502      -97.15557      57.38899
1267596.5133      155.56812      57.37481
1269361.9677      229.23947      57.38406
1271127.4395      262.49884      57.38630
1272892.9026      -14.54353      57.38604
1274658.3572     -173.74754      57.37547
1276423.8290      -43.57100      57.38075
1278189.2922      129.93813      57.39052
1279954.7641      187.51620      57.37699
1281720.2187       88.21487      57.38400
1283485.6820       -3.93391      57.38594
1285251.1540     -167.78708      57.37721
1287016.6087      190.73486      57.38284
1288782.0721      683.30762      57.42009
1290547.5441      164.27040      57.37442
1292312.9989     -183.88033      57.36498
1294078.4623     -344.75327      57.36501
1295843.9344     -300.46701      57.35174
1297609.3979       -0.53644      57.38518
1299374.8614      143.76640      57.37370
1301140.3250       24.08028      57.37426
1302905.7885       54.47865      57.37451
1304671.2607        5.12600      57.36665
1306436.7157      128.98445      57.37448
1308202.1794      173.68793      57.39138
1309967.6430      -33.97465      57.37614
1311733.1067      -42.14048      57.37492
1313498.5791      106.33469      57.36879
1315264.0342      159.74045      57.36416
1317029.4979      -23.54383      57.36948
1318794.9703     -291.94354      57.37614
1320560.4255     -100.07620      57.37202
1322325.8893      -26.46446      57.37219
1324091.3618     -179.58879      57.37018
1325856.8171      -86.96318      57.37025
1327622.2896     -284.91022      57.36270
1329387.7535     -127.67315      57.35491
1331153.2089     -139.71329      57.35421
1332918.6815      143.40878      57.37261
1334684.1455      177.74106      57.37271
1336449.6095      315.07016      57.37328
1338215.0736      305.89105      57.38277
1339980.5377      108.83808      57.38329
1341746.0018     -141.91866      57.37937
1343511.4659      -12.39777      57.38003
1345276.9300      111.57990      57.39109
1347042.4028      202.65579      57.37799
1348807.8671      -55.37271      57.37329
1350573.3226     -310.54019      57.35807
1352338.7955     -135.42175      57.37379
1354104.2598      -66.33997      57.37593
1355869.7155      -14.18591      57.37284
1357635.1884     -121.71268      57.35925
1359400.6528     -152.70709      57.36099
1361166.1171     -291.58594      57.36572
1362931.5815     -328.42160      57.36253
1366462.5104     -592.17212      57.36044
1368227.9749     -584.24475      57.35263
1369993.4307     -309.64612      57.37307
1371758.9039     -139.53447      57.36825
1373524.3684     -171.89980      57.36798
1375289.8244     -320.55377      57.35975
1377055.2976     -274.83701      57.36738
1378820.7622     -204.14590      57.37477
1380586.2355      -20.20597      57.37020
1384117.1562     -184.11874      57.36148
1385882.6296      126.12343      57.37413
1387648.0857      137.09068      57.37020
1389413.5504      -66.99562      57.37430
1391179.0239     -365.37646      57.35850
1392944.4800     -412.76218      57.36552
1394709.9535     -148.41556      57.37372
1396475.4184      -63.41934      57.36803
1398240.8833     -149.72687      57.35590
1400006.3482      -17.04693      57.36934
1401771.8131      228.40500      57.37781
1403537.2781      372.29062      57.38427
1405302.7431      285.26782      57.38266
1407068.2081       87.49962      57.37602
1408833.6731      148.65399      57.37957
1410599.1468      378.48950      57.38034
1412364.6033      309.34811      57.36992
1414130.0770       57.69730      57.36787
1415895.5421       20.62321      57.37755
1417660.9986      -34.80911      57.37857
1419426.4725     -336.17020      57.37089
1421191.9290     -164.68764      57.35626
1422957.3943      -97.51320      57.37146
1424722.8682      -26.82209      57.36071
1426488.3248      -27.17972      57.37545
1428253.7987      130.05734      57.36758
1430019.2641      458.59814      57.37056
1431784.7208      330.92499      57.38032
1433550.1948      177.74106      57.37618
