#   Time (s)     Flux (ppm)    Error (ppm)
1421180.1848     -256.83643      50.66748
1422945.6338      -57.57809      50.67019
1424711.0916      -76.83038      50.67502
1426476.5320      119.68613      50.66588
1428241.9898      132.08389      50.67600
1430007.4389       89.28776      50.66873
1431772.8794      -36.47804      50.66588
1433538.3372     -297.24835      50.66374
1435303.7864     -169.69443      50.66307
1437069.2270     -264.04858      50.66611
1438834.6849     -307.38116      50.66250
1440600.1342       73.55213      50.67439
1442365.5835      403.88107      50.67929
1444131.0328      561.83337      50.68153
1445896.4821      552.05823      50.69261
1447661.9401       21.93451      50.66320
1449427.3808       23.84186      50.67701
1451192.8302      -27.59695      50.67368
1452958.2882      -56.86283      50.67325
1454723.7377      199.55635      50.68562
1456489.1785      381.11209      50.67269
1460020.0861      -38.02776      50.66534
1461785.5356       97.15557      50.66377
1463550.9852       91.91036      50.68043
1465316.4347      208.85468      50.67670
1467081.8929      347.25665      50.68431
1468847.3339      306.24866      50.68267
1470612.7835      151.63422      50.67728
1472378.2418       70.21427      50.68183
1474143.6828       42.43851      50.67401
1475909.1325      146.15059      50.68385
1477674.5822      275.01584      50.67736
1479440.0319      -31.41165      50.67521
1481205.4903     -184.47638      50.67732
1482970.9315     -163.49554      50.67406
1484736.3813     -360.42929      50.66414
1486501.8397     -232.63693      50.66796
1488267.2809     -386.41690      50.67624
1490032.7308     -649.92908      50.67461
1491798.1893     -586.15210      50.67027
1493563.6305     -299.33453      50.68016
1495329.0891       26.70288      50.67339
1497094.5390        0.83447      50.67667
1498859.9890     -310.71902      50.66520
1500625.4390     -225.90161      50.66718
1502390.8890      466.22754      50.67845
1504156.3390      791.19208      50.69464
1505921.7891      589.72833      50.69115
1507687.2391     -207.42416      50.67319
1509452.6892     -437.55771      50.66031
1511218.1480     -256.29999      50.67371
1512983.5895       61.15437      50.68175
1514749.0483     -242.47169      50.67673
1516514.4984     -617.68292      50.67087
1518279.9400     -711.85828      50.66425
1520045.3988      -66.16116      50.68309
1521810.8491      142.57431      50.68059
1523576.2907      -49.11423      50.67860
1525341.7496     -350.71375      50.67411
1527107.1999     -310.30179      50.66863
1528872.6502     -161.40938      50.67616
1530638.1006       78.79734      50.67599
1532403.5509      168.32352      50.67983
1534169.0013      404.95395      50.67973
1535934.4517      474.33377      50.69348
1537699.8935      525.59375      50.68219
1539465.3526      533.46155      50.68594
1541230.8031      381.35052      50.68380
1542996.2622      295.16220      50.68466
1544761.7041      501.87109      50.68913
1546527.1546      356.55499      50.68533
1548292.6138      509.61972      50.69698
1550058.0557      341.05777      50.68149
1551823.5063      109.55334      50.68489
1553588.9656      267.62485      50.68251
1555354.4076      571.25092      50.68785
1557119.8582      418.42462      50.68601
1558885.3176       71.64478      50.67675
1560650.7683      171.30374      50.67377
1562416.2190      277.40002      50.68950
1564181.6697      564.33679      50.67426
1565947.1205      599.62274      50.68590
1567712.5713      298.02322      50.67506
1569478.0221      243.06775      50.67624
1571243.4729      293.25485      50.68617
1573008.9324      407.33813      50.68706
1574774.3747      465.27386      50.68236
1576539.8342       91.07590      50.66418
1578305.2851      -30.21955      50.67107
1580070.7274      248.31296      50.66984
1581836.1870      654.45898      50.68068
1583601.6380      447.86929      50.67755
1585367.0803      253.20053      50.67789
1587132.5400      343.32275      50.67147
1588897.9824      151.63422      50.66654
1590663.4335      227.92816      50.66987
1592428.8932      157.95230      50.67178
1594194.3357      308.51364      50.67645
1595959.7954      303.03003      50.68932
1597725.2466      215.64960      50.67965
1599490.6891      308.27521      50.67906
1601256.1489      584.72156      50.69568
1603021.6002      728.84558      50.69594
1604787.0514      222.20612      50.67986
1606552.5026       98.22845      50.67432
1608317.9539        4.17233      50.67500
1610083.4139     -109.73215      50.66925
1611848.8565     -343.14395      50.67268
1613614.3079     -491.44031      50.66554
1615379.7679     -416.45764      50.67075
1617145.2193     -108.48045      50.67892
1618910.6620      104.30813      50.67265
1620676.1221      296.95035      50.68570
1622441.5735      115.27538      50.68291
1624207.0164       49.94869      50.67988
1625972.4765      -24.61672      50.68177
1627737.9280        0.00000      50.67662
1629503.3882      400.90085      50.68511
1631268.8311      303.62607      50.68747
1633034.2826      279.06894      50.68993
1634799.7429      155.56812      50.68687
1636565.1859     -316.61987      50.67279
1638330.6375     -506.52026      50.67336
1641861.5408     -200.27161      50.67386
1643627.0012      224.11346      50.67547
1645392.4443      379.08554      50.68459
1647157.8960       74.02897      50.67720
1648923.3564     -128.09038      50.67695
1650688.7996     -184.23796      50.66374
1652454.2514     -410.55679      50.65886
1654219.7118     -624.89508      50.65847
1655985.1550     -621.79565      50.66613
1657750.6069     -541.56781      50.65886
1659516.0674      -98.10925      50.67286
1661281.5194      -24.49751      50.68457
1663046.9713     -142.15707      50.67877
1664812.4233     -250.81635      50.67553
1666577.8752     -239.55107      50.67446
1668343.3272     -178.33710      50.66628
1670108.7792       82.25441      50.68309
1671874.2313      260.82993      50.68074
1673639.6920      153.89920      50.67935
1675405.1354      115.03696      50.67449
1677170.5962      253.31973      50.68666
1678936.0483      364.42279      50.68452
1680701.4918      165.58170      50.67818
1682466.9526      -41.78286      50.68092
1684232.4048     -241.51802      50.65873
1685997.8484      -94.89059      50.67270
1687763.3093      175.95291      50.68388
1689528.7615      594.37750      50.69514
1691294.2051      726.58063      50.70269
1693059.6661      -87.97646      50.67979
1694825.1184     -411.21243      50.66806
1696590.5707     -179.17157      50.67049
1698356.0231      216.12643      50.68233
1700121.4755       38.86223      50.67445
1701886.9279     -551.22375      50.66989
1703652.3803     -691.11584      50.67262
1705417.8328     -371.27734      50.66956
1707183.2852      -21.21925      50.68599
1708948.7377     -129.87852      50.67539
1710714.1989     -190.43684      50.67746
1712479.6427     -212.66937      50.67294
1714245.0953      -21.27886      50.67396
1716010.5565      104.06971      50.67847
1717776.0091      -71.64478      50.68245
1719541.4531     -274.83701      50.67117
1721306.9144       49.59106      50.67956
1723072.3670       59.60464      50.67875
1724837.8197     -272.63165      50.67146
1726603.2724     -440.59753      50.65923
1728368.7251     -288.78452      50.65895
1730134.1779     -262.02203      50.66114
1731899.6306     -418.66302      50.66428
1733665.0834     -540.73334      50.65158
1735430.5449     -346.36258      50.65664
1737195.9891     -112.89120      50.67506
1738961.4419     -183.10547      50.66660
1740726.9034     -444.47183      50.66537
1742492.3477     -499.48694      50.65988
1744257.8092     -362.63464      50.66296
1746023.2622     -493.52646      50.66330
1747788.7065     -447.39246      50.66521
1749554.1681     -151.27658      50.66854
1751319.6211      414.96753      50.67657
1753085.0655      400.18558      50.67535
1754850.5272      325.44135      50.67374
1756615.9802       79.75101      50.67249
1758381.4333      204.44394      50.67157
1760146.8864      598.19220      50.67385
1761912.3309      455.49869      50.67828
1763677.7927      333.18997      50.67671
1765443.2459      108.71887      50.66940
1767208.6991       58.65097      50.67570
1768974.1523       51.73683      50.66882
1770739.6055       62.46567      50.67252
1772505.0588      434.39865      50.68771
1774270.5207      758.52869      50.68395
1776035.9653      644.56464      50.68081
1777801.4273      319.12326      50.68283
1779566.8806       64.01539      50.67284
1781332.3254      -18.17942      50.67255
1783097.7874      122.07031      50.67950
1784863.2408      243.54459      50.67396
1786628.6856      -12.21895      50.67738
1788394.1477      325.44135      50.68291
1790159.6011      436.30600      50.68596
1791925.0633      116.34827      50.67454
1793690.5081     -192.94023      50.66483
1795455.9617     -448.40573      50.66837
1797221.4239      -51.20039      50.67228
1798986.8688      284.67178      50.67588
1800752.3224      164.50882      50.68153
1802517.7846      128.98445      50.67902
1804283.2297       13.58986      50.67042
1806048.6833      349.04480      50.67891
1807814.1370      442.26648      50.68476
1809579.5907      263.81015      50.67590
1811345.0531      -61.63120      50.66862
1813110.4982     -117.36154      50.66440
1814875.9519      -86.54594      50.67565
1816641.4144     -105.67903      50.66616
1818406.8595     -329.91171      50.66800
1820172.3134     -266.37317      50.66933
1821937.7759      141.73984      50.68157
1823703.2297      120.40138      50.68024
1825468.6836       61.86962      50.68088
1827234.1375      -43.86902      50.67715
1828999.5915     -120.46098      50.67525
1830765.0454       88.57250      50.67993
1832530.4994       16.68930      50.68076
1834295.9534       -5.78165      50.67664
1836061.4161       62.70409      50.68022
1837826.8615      373.84033      50.67304
1839592.3242      322.69955      50.68527
1841357.7783      -77.24762      50.67686
1843123.2238     -525.95142      50.66934
1846654.1407      108.24203      50.67039
1848419.5862       20.62321      50.68027
1850185.0490     -358.87958      50.66212
1851950.5033     -241.81604      50.67289
1853715.9489      254.98868      50.68294
1855481.4118      506.99710      50.69394
1857246.8660      660.89630      50.68650
1859012.3203      504.01688      50.68273
1860777.7747     -167.01221      50.67067
1862543.2290     -281.87036      50.66927
1864308.6834     -155.68733      50.66461
1866074.1378      -96.26151      50.66589
1867839.5922      -80.94311      50.67339
1869605.0466     -348.21033      50.66504
1871370.5011     -582.63538      50.65362
1873135.9642     -483.39368      50.66907
1874901.4100     -372.23102      50.65799
1876666.8645     -330.32895      50.66232
1878432.3277     -297.36758      50.66811
1880197.7823      -99.24173      50.67626
1881963.2282       57.10125      50.67510
1883728.6914      -52.51169      50.67750
1885494.1461      -88.21487      50.67259
1887259.5921     -184.77440      50.66913
1889025.0554     -164.68764      50.67103
1890790.5101       -2.98023      50.67534
1892555.9734      470.51907      50.67436
1894321.4195      306.12946      50.68193
1896086.8742       72.12162      50.67964
1899617.7838      327.70633      50.68497
1901383.2386      384.56915      50.68483
1903148.7021     -132.67993      50.67250
1904914.1483     -166.65459      50.67706
1906679.6118       34.45148      50.68758
1908445.0667      311.37466      50.67604
1910210.5130      -45.71676      50.67905
1911975.9766     -507.47394      50.66814
1913741.4316     -499.42731      50.67040
1915506.8779     -350.17728      50.67033
1917272.3416     -236.86887      50.67000
1919037.7966     -361.26376      50.67249
1920803.2516     -208.31824      50.67482
1922568.7067      133.39520      50.67755
1924334.1618      -18.71586      50.67504
1926099.6169     -272.03558      50.66137
1927865.0720      -77.12841      50.67548
1929630.5272     -265.00226      50.67753
1931395.9824     -360.31009      50.68107
1933161.4376     -172.07861      50.67667
1934926.8928      123.38161      50.69123
1936692.3567      266.90961      50.69337
1938457.8033      182.39021      50.68510
1940223.2672       15.25879      50.67588
1941988.7225       39.57748      50.68648
1943754.1692      242.23328      50.68615
1945519.6332       58.41255      50.67991
1947285.0886     -131.01102      50.67849
1949050.5353     -367.34341      50.67169
1950815.9994     -242.65051      50.67729
1952581.4548      444.65063      50.69022
1954346.9189      627.63690      50.69220
1956112.3657      518.32202      50.68653
1957877.8213      153.30315      50.68319
1959643.2854      366.33014      50.68811
1961408.7323      258.32654      50.68274
1963174.1879     -266.85001      50.67728
1964939.6521       11.32488      50.67902
1966705.0991       62.94250      50.68087
1968470.5547     -314.71252      50.67149
1970236.0190     -725.44812      50.66283
1972001.4660     -655.23389      50.67009
1973766.9303     -113.01041      50.67529
1975532.3774      372.40982      50.68861
1977297.8418      419.37830      50.67955
1979063.2975       -4.23193      50.68449
1980828.7533     -237.94174      50.67284
1982594.2005      101.32790      50.68646
1984359.6649      236.51123      50.69094
1986125.1208      331.40182      50.68684
1987890.5766      307.08313      50.68131
1989656.0325      171.89980      50.68057
1991421.4884      243.06775      50.69204
1993186.9444      373.72113      50.69455
1994952.4003      398.99350      50.69386
1996717.8563      119.68613      50.68632
1998483.3209      101.32790      50.68444
2000248.7683      423.19299      50.68312
2002014.2243      269.05536      50.68285
2003779.6890     -259.39941      50.68435
2005545.1364     -343.68039      50.68000
2007310.6012     -245.33272      50.68105
2009076.0573      118.13641      50.68056
2010841.5048       66.04195      50.68961
2012606.9696       -4.76837      50.68468
2014372.4258      -80.22785      50.67992
2016137.8734     -240.50475      50.67315
2017903.3382     -426.53082      50.66981
2019668.7945     -197.58940      50.68134
2021434.2594     -282.58563      50.67385
2023199.7070      -18.41784      50.68148
2024965.1633       96.44032      50.69091
2026730.6197     -114.44092      50.68140
2028496.0760     -578.52271      50.66545
2030261.5324     -376.46295      50.66550
2032026.9888      120.63980      50.68539
2033792.4452      403.40424      50.69173
2035557.9103      252.12766      50.68546
2037323.3581     -105.55983      50.67668
2039088.8146      219.46429      50.68619
2040854.2797      736.23657      50.69789
2042619.7363      682.23474      50.69510
2044385.1842      630.25952      50.69398
2046150.6494      534.77289      50.69607
2047916.1060      527.14349      50.69246
2049681.5539      270.12823      50.68346
2051447.0192       52.33288      50.67844
2053212.4759     -310.06335      50.68452
2054977.9412     -463.42612      50.67543
2056743.3892       90.24143      50.67543
2058508.8460       -5.36442      50.69044
2060274.3113        3.57628      50.68625
2062039.7595     -317.63315      50.67608
2063805.2162     -404.59631      50.66153
2065570.6817     -286.81757      50.67074
2067336.1299     -583.46985      50.66695
2069101.5954     -488.22165      50.66858
2070867.0522     -340.46173      50.67510
2072632.5005     -163.49554      50.67322
2074397.9660     -262.08163      50.66844
2076163.4230     -300.64581      50.66503
2077928.8713     -444.47183      50.67361
2079694.3369     -701.24866      50.67097
2081459.7939     -595.33118      50.66733
2083225.2509     -287.77124      50.67802
2084990.7080     -155.21049      50.67589
2086756.1650     -366.15134      50.67307
2088521.6221     -771.46289      50.66232
2090287.0792     -495.67224      50.67453
2092052.5363     -155.62773      50.67377
2093817.9935       97.51320      50.68409
2095583.4506       -7.33137      50.67903
2097348.9078     -437.25967      50.67535
2099114.3737      -84.87701      50.67374
2100879.8223      237.10727      50.68406
2102645.2882      225.30556      50.68593
2104410.7454     -152.40907      50.67670
2106176.1941     -224.29228      50.66973
2107941.6601     -214.33830      50.67177
2109707.1174      -85.83069      50.67772
2111472.5661     -374.37677      50.67186
2113238.0321     -441.78961      50.66982
2115003.4895       12.99381      50.68932
2116768.9556        3.21865      50.68486
2118534.4044      101.20869      50.68189
2120299.8619       18.59665      50.68785
2122065.3280     -293.55289      50.67736
2123830.7769     -303.80487      50.67836
2125596.2344     -230.90839      50.68092
2127361.7006     -217.85498      50.67926
2129127.1495     -178.03908      50.67896
2130892.6071     -408.29181      50.66937
2132658.0734     -504.67252      50.67435
2134423.5224     -574.05231      50.66739
2136188.9887     -597.23853      50.67160
2137954.4464     -574.35034      50.66575
2139719.9041     -517.36829      50.67032
2141485.3618     -612.91455      50.66509
2143250.8196     -664.29376      50.66624
2145016.2773     -839.35260      50.66227
2146781.7351    -1064.53894      50.66391
2148547.1929     -551.28339      50.67079
2150312.6508       58.05492      50.68397
2152078.1086       83.92334      50.67626
2153843.5665     -165.04526      50.68139
2157374.4823     -132.14349      50.67191
2159139.9402      207.42416      50.68613
2160905.4068      248.07452      50.68018
2162670.8562      -48.57779      50.67592
2164436.3228      -75.28067      50.68331
2166201.7809      225.30556      50.67682
2167967.2303      418.66302      50.68386
2169732.6970      442.74329      50.68738
2171498.1551      125.64659      50.68770
2173263.6045     -144.54126      50.67715
2175029.0713     -340.40213      50.67172
2176794.5295     -211.41768      50.67496
2178559.9790      -62.22725      50.67739
2180325.4458      122.78557      50.68021
2182090.9040       85.94990      50.67928
2183856.3709      183.22467      50.68845
2185621.8205      134.34888      50.68706
2187387.2788      330.56735      50.68570
2189152.7458      267.74408      50.67656
2190918.1955      164.15118      50.69144
2192683.6538       55.19390      50.68453
2194449.1208        0.35763      50.68002
2196214.5706        4.52995      50.67946
2197980.0376      -75.39987      50.68027
2199745.4874     -199.31793      50.67237
2201510.9459     -295.40063      50.67559
2203276.4130      -86.84396      50.67770
2205041.8715      -83.44650      50.68533
2206807.3213     -186.86057      50.67736
2208572.7885     -159.32321      50.67521
2210338.2471      -40.65037      50.67369
2212103.6970       34.09386      50.68028
2213869.1643      149.84607      50.68157
2215634.6229      244.49826      50.67704
2217400.0902      176.31055      50.68621
2219165.5402       30.39837      50.67648
2220930.9989     -210.70242      50.67718
2222696.4663     -142.57431      50.67002
2224461.9164       32.30572      50.67966
2226227.3751      -54.18062      50.67472
2227992.8425     -209.15269      50.67202
2229758.2927     -255.70392      50.66925
2231523.7601     -137.80594      50.67489
2233289.2190       49.47186      50.67255
2235054.6692      137.56752      50.67433
2236820.1367        0.47684      50.66611
2238585.5956      334.02441      50.67447
2240351.0459      607.37134      50.68466
2242116.5135      476.36032      50.68354
2243881.9725      134.34888      50.67945
2245647.4401     -228.94144      50.67294
2247412.8905      255.46552      50.67229
2249178.3495       26.46446      50.66867
2250943.8085     -507.05670      50.66092
2252709.2676     -725.32892      50.65244
2254474.7267     -695.22858      50.65364
2256240.1858     -354.05157      50.66504
2258005.6450      -50.24672      50.66428
2259771.1041     -113.54684      50.65932
2261536.5720     -460.02866      50.66683
2263302.0225     -277.28082      50.66308
2265067.4904      117.54036      50.67328
2266832.9496      118.13641      50.66434
2268598.4003     -129.16327      50.66930
2270363.8682     -328.18317      50.66724
2272129.3275     -313.16281      50.66680
2273894.7782        5.00679      50.67402
2275660.2462       69.97585      50.66513
2277425.7056      -78.55892      50.67307
2279191.1736      -24.19949      50.66358
2280956.6244     -135.12373      50.67019
2282722.0838      -45.00151      50.66849
2284487.5519       74.38660      50.67768
2286253.0028      356.55499      50.68119
2288018.4623      319.36169      50.67922
2289783.9304       70.92953      50.67530
2291549.3813     -315.54700      50.65947
2293314.8409     -246.40561      50.67251
2295080.3091      -10.01358      50.67203
2296845.7687      137.68674      50.67878
2298611.2284      -80.04904      50.67520
2300376.6880     -369.25076      50.66608
2302142.1477     -215.35158      50.66606
2303907.6074       11.08646      50.67278
2305673.0671       73.55213      50.67981
2307438.5182       42.08088      50.67358
2309203.9866      164.27040      50.68718
2310969.4464      298.02322      50.68940
2312734.9062      277.40002      50.68433
2314500.3660      153.18393      50.68172
2316265.8259     -118.67285      50.68250
2318031.2944     -327.05069      50.67469
2319796.7456     -393.03302      50.66582
2321562.2055     -286.22150      50.66468
2323327.6741     -469.08856      50.67472
2325093.1254     -236.69005      50.67540
2326858.5940     -150.32291      50.67962
2328624.0540      -65.14787      50.67424
2330389.5054      -91.31432      50.67722
2332154.9741     -277.28082      50.67630
2333920.4342     -432.49130      50.67732
2335685.8856      -23.48423      50.66914
2337451.3543      189.66199      50.68564
2339216.8145       82.61204      50.68165
2340982.2660       43.03455      50.67712
2342747.7348      148.05794      50.67479
2344513.1950      279.18817      50.67920
2346278.6638      479.34055      50.68802
2348044.1154       95.12901      50.68175
2349809.5757     -120.16296      50.67115
2351575.0446     -228.82224      50.66790
2353340.4962     -195.08600      50.67026
2355105.9565       23.60344      50.68196
2356871.4255     -171.30374      50.66937
2358636.8859     -200.56963      50.67679
2360402.3463      108.59966      50.67762
