#   Time (s)     Flux (ppm)    Error (ppm)
 142999.3173      -18.59665      36.21454
 144764.7414      188.94672      36.21538
 146530.1655      -21.27886      36.21299
 148295.5810     -119.14969      36.20972
 150061.0138      255.46552      36.21641
 151826.4380      399.82794      36.22671
 153591.8535      169.39639      36.21503
 155357.2864        0.47684      36.21861
 157122.7106       13.82828      36.21555
 158888.1263      308.75208      36.22305
 160653.5592      451.80322      36.22759
 162418.9835      227.09369      36.22615
 164184.4165       27.53735      36.22192
 165949.8322      239.49146      36.22091
 167715.2566      562.07178      36.23436
 169480.6897      498.05640      36.22780
 171246.1055       93.34087      36.21814
 173011.5300       33.02097      36.21789
 174776.9631      430.10712      36.22766
 176542.3790     1036.52478      36.23714
 178307.8121      939.36920      36.23518
 180073.2367      554.91925      36.23058
 181838.6526      -61.63120      36.21736
 183604.0859     -133.33559      36.21935
 185369.5105       93.34087      36.22015
 187134.9351      149.60767      36.22156
 188900.3598       -5.36442      36.21759
 190665.7845     -441.90884      36.21272
 192431.2092     -494.59933      36.21207
 194196.6340     -206.23207      36.21753
 195962.0587      -12.09974      36.22793
 197727.4835        2.74181      36.22348
 199492.9083        9.77516      36.21790
 201258.3332      276.68475      36.22768
 203023.7667      449.29980      36.22594
 204789.1829      636.93524      36.22955
 206554.6078      442.50488      36.22916
 208320.0414      162.95911      36.22649
 210085.4577      -21.87490      36.21957
 211850.8913      -76.41315      36.21598
 213616.3163     -145.31613      36.21863
 215381.7327       16.68930      36.22271
 217147.1664      346.30298      36.22328
 218912.5915      577.80743      36.22639
 220678.0079      479.22134      36.22639
 222443.4417      683.90369      36.22355
 224208.8668      926.61383      36.23270
 225974.2834      817.65649      36.23489
 227739.7172      317.69275      36.22416
 229505.1424      322.69955      36.22277
 231270.5763      758.88635      36.23437
 233035.9929      809.55029      36.23014
 234801.4182      578.04584      36.23129
 236566.8521      121.47427      36.22271
 238332.2688       78.20129      36.21791
 240097.6942      628.23297      36.23103
 241863.1282      728.48798      36.23233
 243628.5536      354.88605      36.22276
 245393.9790        7.51019      36.21915
 247159.4045       -4.23193      36.21705
 248924.8299      684.85736      36.23126
 250690.2555      768.06543      36.23011
 252455.6810      193.23825      36.22721
 254221.1065      -74.38660      36.21384
 255986.5321     -423.25259      36.21162
 257751.9577     -227.80896      36.21559
 259517.3746     -109.55334      36.21444
 261282.8089     -175.29726      36.21614
 263048.2346     -270.72430      36.21564
 264813.6689       -0.65565      36.21903
 266579.0860      327.34869      36.22380
 268344.5117      494.00330      36.22774
 270109.9461      379.80078      36.22539
 271875.3633       71.52557      36.21909
 273640.7891     -193.59589      36.21381
 275406.2235      166.17775      36.22314
 277171.6407      180.00603      36.22017
 278937.0666      205.15918      36.22298
 280702.5011      292.18198      36.22404
 282467.9184      185.13202      36.22134
 284233.3530     -121.11664      36.22275
 285998.7790     -210.58321      36.21487
 287764.2050      -70.33348      36.21870
 289529.6310      100.85106      36.22148
 291295.0570       98.10925      36.22035
 293060.4831      201.10608      36.22242
 294825.9092      222.56375      36.22143
 296591.3353       38.38539      36.21617
 298356.7701     -207.30496      36.21555
 300122.1962     -219.28549      36.21043
 301887.6138      -60.79674      36.21704
 303653.0486       97.51320      36.22157
 305418.4749      -52.39248      36.21742
 307183.8925     -168.44272      36.21769
 308949.3274     -230.01433      36.21939
 310714.7537      -92.74483      36.21712
 312480.1714     -402.33136      36.21225
 314245.6064     -767.35022      36.19838
 316011.0241     -715.25574      36.20907
 317776.4591     -397.68219      36.21597
 319541.8856      -31.47125      36.21539
 321307.3034       43.98823      36.22383
 323072.7385      300.04977      36.22365
 324838.1650      487.68521      36.22898
 326603.5828      759.72083      36.23476
 328369.0180      464.08176      36.22818
 330134.4446      -66.51878      36.21717
 331899.8798     -324.48767      36.21523
 333665.2978     -131.13022      36.21521
 335430.7244      170.70770      36.22312
 337196.1597      279.18817      36.22511
 338961.5778      153.30315      36.22134
 340727.0045      143.40878      36.21739
 342492.4398      522.97113      36.23064
 344257.8580      548.48193      36.23122
 346023.2847      339.74646      36.22075
 347788.7202       30.39837      36.22005
 349554.1470      -60.79674      36.21608
 351319.5739     -159.14441      36.21499
 354850.4276      147.93872      36.22153
 356615.8632       67.47246      36.22260
 358381.2815     -107.04994      36.21793
 360146.7085     -269.35339      36.21581
 361912.1355     -470.63828      36.20582
 363677.5625     -369.01236      36.20861
 365442.9982     -204.44394      36.21276
 367208.4166     -106.21548      36.21469
 368973.8437     -212.31174      36.21449
 370739.2794     -380.69485      36.21050
 372504.6979     -397.92059      36.20800
 374270.1251     -368.41632      36.21005
 376035.5609     -413.89465      36.21336
 377800.9795     -513.43439      36.21163
 379566.4067     -316.14304      36.21164
 381331.8426      -54.24023      36.21981
 383097.2612      -72.30043      36.21761
 384862.6972     -107.64599      36.21799
 386628.1245     -174.16476      36.21478
 388393.5519     -362.75388      36.21337
 390158.9792     -254.15421      36.21437
 391924.4067      -80.88350      36.21655
 393689.8341     -220.17957      36.21653
 395455.2615     -518.50079      36.20880
 397220.6890     -705.59979      36.20972
 398986.1251     -557.48224      36.21244
 400751.5527     -486.61230      36.20638
 402516.9716     -263.81015      36.21632
 404282.4078      -87.79764      36.22078
 406047.8354     -115.69261      36.22027
 407813.2543       43.86902      36.21787
 409578.6906      114.08329      36.22212
 411344.1183     -156.28339      36.21656
 413109.5373     -144.06442      36.21244
 414874.9737      131.96469      36.21865
 416640.4014      429.51108      36.22845
 418405.8292      532.98474      36.22989
 420171.2570      261.30676      36.22188
 421936.6848      378.13187      36.22664
 423702.1126      671.14832      36.22851
 425467.5405      824.09381      36.23601
 427232.9597      335.45496      36.22497
 428998.3962       -2.62260      36.21999
 430763.8242       64.13460      36.22005
 432529.2608      496.02985      36.23009
 434294.6801      216.72249      36.21922
 436060.1081     -158.48875      36.21952
 437825.5448     -199.13911      36.21638
 439590.9642      228.16658      36.22373
 441356.3923      286.22150      36.22581
 443121.8290      -35.52437      36.22058
 444887.2485     -254.27341      36.21639
 446652.6766     -363.70755      36.21511
 448418.1134       30.15995      36.21890
 450183.5416      176.90659      36.22467
 451948.9698      226.25923      36.22569
 453714.3981      104.06971      36.22147
 455479.8264       12.15935      36.21935
 457245.2546       43.63060      36.22424
 459010.6830      131.48785      36.21828
 460776.1113      209.68915      36.22498
 462541.5483      -80.34706      36.21626
 464306.9680      -60.37951      36.21512
 466072.4051     -103.05643      36.21281
 467837.8335       96.67873      36.22224
 469603.2534      126.48106      36.21891
 471368.6905     -129.93813      36.22116
 473134.1103     -172.61505      36.21441
 474899.5389       92.50641      36.21841
 476664.9761      484.82419      36.22641
 478430.4047      533.93842      36.22522
 480195.8246      439.28622      36.22326
 481961.2619      -82.79085      36.21764
 483726.6819     -453.35294      36.20833
 485492.1192     -198.00662      36.21455
 487257.5479       37.67014      36.21901
 489022.9680     -225.12674      36.21608
 490788.4054     -385.52283      36.21397
 492553.8342      -63.47895      36.21659
 494319.2630      -89.88380      36.21015
 496084.6918     -356.01855      36.21320
 497850.1206     -307.02353      36.21651
 499615.5582     -297.72519      36.21033
 501380.9784       23.12660      36.22174
 503146.4073       23.00739      36.22292
 504911.8449     -141.38222      36.21615
 506677.2739      -78.02248      36.21603
 508442.6942      302.07635      36.22382
 510208.1319      481.72473      36.22262
 511973.5609      113.48724      36.22335
 513738.9814     -310.00375      36.21678
 515504.4191     -206.94733      36.21257
 517269.8482      116.70589      36.21827
 519035.2860      155.21049      36.21883
 520800.7065     -131.72626      36.21331
 522566.1357     -326.57385      36.20880
 524331.5735     -246.88245      36.21952
 526096.9941      132.79915      36.22118
 527862.4234      474.33377      36.22571
 529627.8527      473.14166      36.22084
 531393.2820      457.28683      36.22679
 533158.7200      291.10907      36.22202
 534924.1407       61.15437      36.21965
 536689.5701      111.34148      36.22228
 538455.0081      152.82631      36.21709
 540220.4289     -175.77409      36.21025
 541985.8583     -264.52542      36.21165
 543751.2965     -236.39203      36.21217
 545516.7173      -83.74452      36.21687
 547282.1469     -259.87625      36.20957
 549047.5851     -523.86523      36.20491
 550813.0146     -276.86359      36.20826
 552578.4442      237.70332      36.22290
 554343.8739      309.58652      36.22279
 556109.3035     -379.97961      36.20699
 557874.7332     -667.57202      36.20348
 559640.1629     -381.46973      36.20576
 561405.5926     -212.90779      36.21421
 563171.0310     -170.88652      36.21435
 564936.4521     -113.48724      36.21952
 566701.8905      152.94553      36.21897
 568467.3204       51.14079      36.21537
 570232.7416      -54.59785      36.21535
 571998.1801     -207.42416      36.21380
 573763.6100     -174.16476      36.20966
 575529.0312      -87.02278      36.21225
 577294.4698     -567.31702      36.20857
 579059.8998     -852.70404      36.19857
 580825.3212     -696.48029      36.20575
 582590.7598     -355.83972      36.20570
 584356.1898     -107.94402      36.20896
 586121.6199     -112.47397      36.21635
 587887.0500     -510.93103      36.20404
 589652.4801     -785.88727      36.20193
 591417.9102     -402.15253      36.20774
 593183.3404      -90.12222      36.21038
 594948.7706     -654.16095      36.20621
 596714.2008     -820.39832      36.19672
 598479.6310     -510.99063      36.20570
 600245.0699      -65.02867      36.21509
 602010.4916       16.57009      36.21809
 603775.9219     -470.51907      36.20962
 605541.3609     -697.37433      36.20424
 607306.7826     -494.00330      36.20255
 609072.2130     -249.80307      36.21482
 612603.0824     -303.86447      36.20995
 614368.5043     -681.87714      36.19834
 616133.9434     -387.72821      36.20662
 617899.3739     -200.45042      36.21061
 619664.8044     -331.22302      36.20872
 621430.2350     -445.78314      36.20143
 623195.6655     -151.03818      36.21223
 624961.1048      -52.21367      36.21560
 626726.5268     -314.11649      36.20924
 628491.9574     -292.24158      36.21132
 630257.3967      291.10907      36.22047
 632022.8188      636.21997      36.23186
 633788.2582      370.50247      36.21973
 635553.6889     -181.37694      36.21353
 637319.1110     -291.58594      36.20587
 639084.5505      -14.00709      36.21631
 640849.9727       90.71827      36.21597
 642615.4035     -467.47922      36.20311
 644380.8430     -844.65741      36.19577
 646146.2653     -572.26422      36.20581
 647911.6962      -41.18681      36.21797
 649677.1358      153.18393      36.22123
 651442.5581       27.29893      36.21572
 653207.9978      -17.64297      36.21581
 654973.4288       83.32729      36.21753
 656738.8598      150.32291      36.22002
 658504.2909        0.47684      36.21769
 660269.7220      -86.96318      36.21169
 662035.1531     -203.72867      36.21343
 663800.5843     -581.02606      36.20578
 665566.0154     -686.64551      36.20085
 667331.4553     -528.63361      36.20532
 669096.8865     -297.90402      36.20990
 670862.3091     -136.55424      36.21297
 672627.7490       32.06730      36.21505
 674393.1803     -260.82993      36.21106
 676158.6028     -281.21472      36.21232
 677924.0428     -250.93555      36.20726
 679689.4742       50.06790      36.21467
 681454.8969      166.17775      36.20957
 683220.3370      154.37604      36.21605
 684985.7684       76.29395      36.21532
 686751.2085      126.12343      36.21576
 688516.6314     -191.39052      36.21211
 690282.0629     -441.90884      36.20786
 692047.5031     -611.78210      36.20238
 693812.9260     -517.30872      36.20673
 695578.3576     -581.44330      36.20435
 697343.7892     -677.88361      36.20071
 699109.2208     -650.22705      36.20285
 700874.6611     -507.65277      36.20649
 702640.0842     -515.93781      36.20325
 704405.5159     -771.76093      36.20441
 706170.9563     -727.17664      36.20346
 707936.3794     -273.76413      36.20710
 709701.8112       48.27976      36.21192
 711467.2516     -172.79387      36.21144
 713232.6834     -569.10516      36.20536
 714998.1153     -556.88617      36.20428
 716763.5472     -273.34689      36.20949
 718528.9791      115.51380      36.21033
 720294.4110       22.76897      36.21180
 722059.8430     -370.08524      36.20621
 723825.2750     -509.20248      36.20424
 725590.7156     -519.27563      36.20238
 727356.1390     -375.15164      36.20684
 729121.5711      -97.69202      36.21215
 730887.0118      -67.65128      36.21244
 732652.4353     -361.02533      36.20264
 734417.8760     -343.97839      36.20561
 736183.3082      127.55394      36.21424
 737948.7317      336.64703      36.22038
 739714.1726      237.10727      36.22372
 741479.6048      360.01205      36.21915
 743245.0284      399.94717      36.22305
 745010.4693      398.27823      36.22285
 746775.9016      443.33936      36.22021
 748541.3426       30.99442      36.21576
 750306.7663       79.27418      36.21790
 752072.1987      170.58850      36.21634
 753837.6311      104.42734      36.21482
 755603.0635       11.44409      36.20921
 757368.4960        8.58307      36.21141
 759133.9285     -370.97931      36.21214
 760899.3610     -365.73410      36.20602
 762664.7935     -412.46414      36.20445
 764430.2260     -327.34869      36.20983
 766195.6586     -328.95804      36.20618
 767961.0999     -512.77875      36.20275
 769726.5325     -602.06653      36.20319
 771491.9565     -446.31958      36.20465
 773257.3978     -304.75854      36.20770
 775022.8305     -223.04059      36.21087
 776788.2546     -367.40302      36.21022
 778553.6960     -413.41782      36.20477
 780319.1288     -175.59528      36.20931
 782084.5616      143.76640      36.21320
 783849.9944        6.79493      36.21829
 785615.4272     -247.71690      36.20992
 787380.8687     -173.21109      36.21419
 789146.2930      156.87943      36.21370
 790911.7259       71.16795      36.21923
 792677.1675      -92.56601      36.21032
 794442.5919     -193.29787      36.20724
 796208.0249      119.68613      36.21161
 797973.4665      382.30420      36.21658
 799738.8909      729.68005      36.22835
 801504.3326      802.87457      36.22586
 803269.7658      307.32153      36.22038
 805035.1902     -219.70273      36.20880
 806800.6320     -310.48059      36.20991
 813862.3562      -61.57160      36.20854
 815627.7981      -31.82888      36.21443
 817393.2314      121.11664      36.21729
 819158.6648     -168.56194      36.21305
 820924.0981     -292.30118      36.20417
 822689.5315     -259.28021      36.21183
 824454.9649     -173.74754      36.21433
 826220.4069     -110.32820      36.21410
 827985.8317       55.07469      36.21750
 829751.2739      406.50366      36.22255
 831516.7074      651.71716      36.22591
 835047.5744       25.27237      36.21350
 836813.0080      132.44153      36.21723
 838578.4330      413.53702      36.22521
 840343.8752      371.09851      36.22156
 842109.3089      -13.17263      36.21401
 843874.7339     -335.99139      36.20972
 845640.1762      -78.97615      36.21383
 847405.6100      178.69473      36.21381
 849171.0524       94.41376      36.21389
 850936.4775     -105.97706      36.20851
 852701.9113     -160.33649      36.21021
 854467.3537      154.97208      36.21343
 856232.7790      342.24988      36.22136
 865059.9486     -117.36154      36.20407
 868590.8252     -525.23615      36.20169
 870356.2506     -798.76184      36.19762
 872121.6847     -849.96222      36.19936
 873887.1275     -385.58246      36.20704
 875652.5616       14.42432      36.21253
 877417.9871     -265.71750      36.21156
 880948.8641     -369.25076      36.20871
 882714.2983        9.17912      36.21581
 884479.7326       99.06292      36.21444
 886245.1668       90.47985      36.21581
 889776.0355       16.09325      36.21534
 891541.4698      429.98792      36.22195
 893306.9128      617.62335      36.22660
 895072.3386      567.91309      36.22582
 896837.7816      -99.12253      36.21824
 898603.2161     -139.59409      36.21697
 900368.6419       77.12841      36.21972
 902134.0851      287.05597      36.22050
 903899.5196      392.67542      36.22757
 905664.9455      207.42416      36.22285
 907430.3887       89.52618      36.22205
 909195.8233      164.62802      36.22120
 910961.2666      185.96649      36.22262
 912726.6926     -168.56194      36.21316
 914492.1273     -207.90100      36.22001
 916257.5706     -185.54926      36.21645
 918022.9967     -128.86523      36.21992
 919788.4314     -230.49117      36.21698
 921553.8662     -324.84531      36.21571
 923319.3010      -19.49072      36.22039
 925084.7358      422.23932      36.22722
 926850.1707      777.95984      36.23531
 928615.6056      454.66425      36.23047
 930381.0491      169.99245      36.22436
 932146.4840      377.77423      36.22861
 933911.9103      680.68506      36.23402
 935677.3540      553.36951      36.23114
 937442.7890      273.46613      36.22690
 939208.2153      356.07816      36.23090
 940973.6590      469.92303      36.23398
 942739.0941      254.27341      36.22823
 944504.5379     -192.16537      36.22401
 946269.9643     -468.25409      36.21658
 948035.3995      157.95230      36.22886
 949800.8433      288.36728      36.23405
 951566.2699      372.52902      36.23345
 953331.7051      305.65262      36.22718
 955097.1490      408.29181      36.23125
 956862.5756      586.15210      36.23488
 958628.0109      596.40405      36.23780
 960393.4549      641.70361      36.24188
 962158.8816      580.43005      36.23637
 963924.3256      343.68039      36.22917
 965689.7611       19.31190      36.22440
 967455.1878      171.30374      36.22816
 969220.6319      221.61008      36.23054
 970986.0674      402.92740      36.23166
 972751.5029      294.56616      36.23330
 974516.9385       72.00241      36.22634
 976282.3740      -63.06171      36.22604
 978047.8096      -80.82390      36.22583
 979813.2452      124.81213      36.22786
 981578.6808      113.12962      36.22850
 983344.1165      107.52678      36.22635
 985109.5522      143.52798      36.22712
 986874.9879      326.27582      36.22965
 988640.4322      512.12311      36.23140
 990405.8594      401.25848      36.23328
 992171.2951      247.59769      36.22939
 993936.7396      187.27780      36.22635
 995702.1668      412.22571      36.22719
 997467.6113      228.88184      36.22853
 999233.0472       28.72944      36.22725
1000998.4744       36.23962      36.22262
1002763.9190      231.26602      36.22839
1004529.3550      380.15842      36.22742
1006294.7823      104.54655      36.22566
1008060.2270      166.29697      36.22920
1009825.6630      359.77362      36.23164
1011591.1077      377.05899      36.23165
1013356.5352      380.39685      36.22821
1015121.9713      260.23389      36.22851
1016887.4160      299.33453      36.22879
1018652.8436      110.86464      36.22591
1020418.2797       68.66455      36.22655
1022183.7246       54.83627      36.22287
1023949.1522      198.60268      36.22868
1025714.5885      121.83189      36.22739
1027480.0334        1.43051      36.22449
1029245.4697     -405.37119      36.21783
1031010.9060     -830.35229      36.20699
1032776.3424     -713.05035      36.21384
1034541.7702     -463.06848      36.21661
1036307.2152     -229.71631      36.21890
1038072.6517      -17.22574      36.22353
1039838.0795      -77.36683      36.22319
1041603.5246     -173.03229      36.21939
1043368.9611     -393.86749      36.21709
1045134.3977     -429.45148      36.21449
1046899.8342     -298.73846      36.21970
1048665.2708     -379.80078      36.21749
1050430.7161     -108.42085      36.22210
1052196.1441      -22.05372      36.22489
1053961.5808     -214.63632      36.21964
1055727.0261     -303.80487      36.21734
1057492.4542     -357.21063      36.21623
1059257.8909     -135.77939      36.22088
1061023.3363        8.82149      36.22585
1062788.7645      226.49765      36.23184
1064554.2100      385.28442      36.22956
1066319.6468      597.47693      36.23539
1068085.0750        6.55651      36.22509
1069850.5206     -496.14905      36.21386
1071615.9575     -379.97961      36.21281
1073381.3944     -151.45540      36.22050
1075146.8314       50.42553      36.22609
1076912.2684     -270.72430      36.22076
1078677.7141     -268.39972      36.22380
1080443.1425      -55.19390      36.21943
1082208.5796      -47.62411      36.22070
1083974.0253       40.76958      36.22640
1085739.4538       88.93013      36.21713
1087504.8909     -268.39972      36.22060
1089270.3281     -620.24591      36.21525
1091035.7653     -537.63391      36.21822
1092801.2025     -330.56735      36.21844
1094566.6484     -451.26675      36.21616
1096332.0771     -590.14557      36.21408
1098097.5230     -469.80380      36.21615
1099862.9604     -279.30737      36.21592
1101628.3891       98.46687      36.22804
1103393.8351      181.55576      36.23107
1105159.2725       64.96906      36.22568
1106924.7013      -98.16885      36.22482
1108690.1474     -160.87294      36.22019
1110455.5849      -41.00800      36.22666
1112221.0310      138.52119      36.22641
1113986.4599       95.12901      36.22203
1115751.8975      248.55136      36.22744
1117517.3437     -131.60706      36.22450
1119282.7727     -158.30994      36.21914
1121048.2103     -280.67828      36.21932
1122813.6566     -105.08299      36.22534
1126344.5234       64.01539      36.22707
1128109.9697     -121.53387      36.22298
1129875.3988     -344.99170      36.21774
1131640.8453      -97.99004      36.22053
1133406.2831      114.91776      36.22705
1135171.7209     -113.24883      36.21959
1136937.1588     -127.55394      36.22416
1138702.5967     -212.25214      36.22057
1140468.0346      -88.93013      36.22318
1142233.4725      -27.41814      36.21994
1143998.9105      -76.83038      36.22183
1145764.3485      139.35565      36.22635
1147529.7865      267.38644      36.22952
1149295.2246      281.69156      36.23002
1151060.6713      149.48845      36.22980
1152826.1007       85.71148      36.22401
1154591.5388       -3.75509      36.22781
1156356.9856      -42.91534      36.22129
1158122.4152       58.88939      36.21971
1159887.8534      105.50022      36.22905
1161653.3002      -23.90146      36.22340
1163418.7298      -89.58578      36.21890
1165184.1767     -167.90628      36.22294
1166949.6150     -225.48438      36.21608
1168715.0447     -296.11588      36.22011
1170480.4917       -0.47684      36.22934
1172245.9301       86.06911      36.22586
1174011.3598     -170.52888      36.22070
1175776.8069     -374.07874      36.21910
1177542.2454     -127.55394      36.22008
1179307.6925      496.62592      36.23499
1181073.1223      382.18500      36.23135
1182838.5609     -128.09038      36.22222
1184604.0081      -76.94960      36.22299
1186369.4380      254.39262      36.23103
1188134.8766      119.68613      36.22778
1189900.3239     -478.50610      36.21631
1191665.7625     -606.71570      36.21317
1193431.1926     -149.54805      36.22116
1195196.6399      267.38644      36.22925
1196962.0787      167.96588      36.22861
1198727.5174      -33.73623      36.22582
1200492.9562     -475.10861      36.21754
1202258.3864     -533.34235      36.21926
1204023.8339     -516.89148      36.21652
1205789.2727     -276.62515      36.21838
1207554.7030     -136.37543      36.22495
1209320.1505       54.95548      36.23009
1211085.5895       72.36004      36.22957
1212851.0371      -44.04783      36.22521
1214616.4674     -231.56404      36.22362
1216381.9064      -36.71646      36.22868
1218147.3541       68.18771      36.22736
1219912.7845      154.13760      36.23001
1221678.2236      174.28398      36.23150
1223443.6714     -127.31552      36.22787
1225209.1019      -12.69579      36.22232
1226974.5410      -26.28565      36.22784
1228739.9889      -22.70937      36.22834
1230505.4195     -139.53447      36.22139
1232270.8673     -142.27629      36.22565
1234036.3066     -124.63332      36.22254
1235801.7459     -185.54926      36.22363
1237567.1852     -558.67432      36.21843
1239332.6246     -382.42340      36.22331
1241098.0640     -288.06924      36.22701
1242863.5034     -149.13083      36.22457
1244628.9428       94.41376      36.23043
1246394.3909     -103.65248      36.22438
1248159.8304     -144.00482      36.22409
1249925.2612     -289.49976      36.22139
1251690.7094     -514.80530      36.21635
1253456.1403     -156.22377      36.22485
1255221.5799     -139.17685      36.22334
1256987.0281      170.94612      36.23086
1258752.4591      210.76202      36.23371
1260517.8988       31.35204      36.22468
1262283.3471      -82.25441      36.22937
1264048.7782       85.11543      36.22828
1265814.2265      137.32910      36.23144
1267579.6663      102.63920      36.22779
1269345.0974      -63.18092      36.22432
1271110.5459     -127.13670      36.21944
1272875.9857      156.76022      36.22507
1274641.4169      362.27704      36.23409
1276406.8655     -177.86026      36.22359
1278172.3054     -825.04749      36.20928
1279937.7540     -668.16809      36.21435
1281703.1853     -375.98608      36.21734
1283468.6253     -299.21533      36.21951
1285234.0739     -349.10440      36.22092
1286999.5053     -620.78235      36.21310
1288764.9454     -768.54230      36.20708
1290530.3941     -707.03027      36.21439
1292295.8256     -499.66574      36.21453
1294061.2658     -301.06305      36.21699
1295826.7146     -211.23886      36.21806
1297592.1548      189.66199      36.23139
1299357.5950      342.72672      36.22883
1301123.0352      185.25124      36.22957
1302888.4755     -183.93994      36.21565
1304653.9245     -153.30315      36.21358
1306419.3561     -109.67255      36.21953
1308184.7965     -119.68613      36.21798
1309950.2369     -451.50519      36.21391
1311715.6773     -496.98352      36.21600
1313481.1263     -113.78526      36.21935
1315246.5581      158.78677      36.22150
1317011.9986      159.62125      36.22314
1318777.4478     -274.59860      36.21314
1320542.8797     -258.38614      36.21886
1322308.3202      230.78918      36.22553
1324073.7694      575.42322      36.22952
1325839.2014      324.84531      36.22660
1327604.6507      -71.52557      36.21578
1329370.0914     -387.84741      36.20905
1331135.5234     -261.96240      36.21397
1332900.9727       52.45209      36.21838
1334666.4135     -255.88274      36.21387
1336431.8542     -448.94220      36.21334
1338197.2950     -255.76353      36.21571
1339962.7358      117.30194      36.21991
1341728.1767      247.24007      36.22604
1343493.6176      247.35928      36.22301
1345259.0585      180.72128      36.22307
1347024.5080       27.65656      36.22051
1348789.9490     -108.54005      36.21880
1350555.3813       24.31870      36.21730
1352320.8309      272.98926      36.22358
1354086.2719      459.31339      36.23175
1355851.7043      594.01990      36.22849
1357617.1541      417.70935      36.22322
1359382.5952      152.11105      36.22053
1361148.0363      342.24988      36.22257
1362913.4774      530.36212      36.22513
1366444.3598      462.77045      36.22932
1368209.8010      503.54004      36.22500
1369975.2337      211.35806      36.22338
1371740.6836     -327.82556      36.21429
1373506.1249     -569.46277      36.20711
1375271.5576     -389.75476      36.21033
1377037.0076      -92.56601      36.21870
1378802.4490     -186.80096      36.21235
1380567.8990     -278.05566      36.21256
1384098.7733      126.00422      36.22070
1385864.2234     -127.31552      36.21532
1387629.6563      199.91397      36.22553
1389395.0978      -69.14139      36.21879
1391160.5480     -495.43381      36.21077
1392925.9810     -393.86749      36.20950
1394691.4312     -140.96498      36.22110
1396456.8728      -18.83507      36.21880
1398222.3145     -150.32291      36.21721
1399987.7562     -485.89706      36.21381
1401753.1979     -391.12567      36.21866
1403518.6397     -172.55545      36.21952
1405284.0814     -106.57310      36.21223
1407049.5232      -51.61762      36.21845
1408814.9651      -44.94190      36.21865
1410580.4156     -119.68613      36.21375
1412345.8488      -22.64977      36.21830
1414111.2993      312.20914      36.22823
1415876.7413      715.97101      36.23118
1417642.1746      377.89343      36.22521
1419407.6252     -179.52919      36.21267
1421173.0586     -182.21140      36.20528
1422938.5006      225.90161      36.22094
1424703.9513      583.64868      36.22879
1426469.3847      307.79840      36.22434
1428234.8355     -320.25577      36.21128
1430000.2776     -331.34222      36.21053
1431765.7111       11.68251      36.21712
1433531.1619      334.02441      36.21970
