#   Time (s)     Flux (ppm)    Error (ppm)
 153593.3467        3.93391      19.12189
 155358.7968      142.09747      19.12987
 157124.2382      215.53040      19.13269
 158889.6711        1.19209      19.12855
 160655.1212     -416.10004      19.12438
 162420.5628     -351.72702      19.12431
 164186.0130       -2.80142      19.12866
 165951.4459     -101.08948      19.12340
 167716.8875     -433.02774      19.12465
 169482.3378     -202.23856      19.12478
 171247.7708      -92.68523      19.12706
 173013.2125      -92.98325      19.12796
 174778.6628     -209.33151      19.12893
 176544.0959     -235.67676      19.12320
 178309.5463      -95.12901      19.12395
 180074.9881       21.10004      19.13241
 181840.4213     -112.83159      19.12684
 183605.8717       21.33846      19.12389
 185371.3136      297.30798      19.12756
 187136.7555      300.28821      19.12984
 188902.1974      141.73984      19.12611
 190667.6393      152.46869      19.12985
 192433.0813       69.49902      19.12413
 194198.5232      120.28217      19.12664
 195963.9652      550.15088      19.13517
 197729.4073      686.76471      19.13136
 199494.8493      679.49292      19.13508
 201260.2914      476.59875      19.12522
 203025.7421      262.37964      19.12848
 204791.1756       58.77018      19.12387
 206556.6178      -60.85634      19.12731
 208322.0686      130.53418      19.12517
 210087.5021       82.49283      19.13021
 211852.9530     -400.72202      19.12083
 213618.3952     -484.64536      19.11801
 215383.8289      -96.67873      19.12163
 217149.2798      179.05235      19.13013
 218914.7221     -136.37543      19.12473
 220680.1558     -230.96800      19.12340
 222445.6068      107.52678      19.12508
 224211.0492      469.44617      19.12842
 225976.4830      -42.49811      19.12726
 227741.9341     -403.22543      19.12761
 229507.3766     -286.57913      19.12147
 231272.8277       18.11981      19.12859
 233038.2616      100.37422      19.12725
 234803.7041      179.52919      19.12777
 236569.1553       71.52557      19.12569
 238334.5893      193.71509      19.12502
 240100.0319      123.85845      19.12527
 241865.4831       95.60585      19.12735
 243630.9258      196.81454      19.12593
 245396.3685      154.37604      19.12875
 247161.8112      188.58910      19.12220
 248927.2539       70.09506      19.12125
 250692.6967     -100.61264      19.12061
 252458.1395        5.96046      19.12222
 254223.5823      153.77998      19.12505
 255989.0251       -1.84774      19.12415
 257754.4680       88.81092      19.12797
 259519.9022       66.99562      19.12418
 261285.3538       28.37181      19.12926
 263050.7967     -117.54036      19.11901
 264816.2483     -247.29967      19.12458
 266581.6827     -344.75327      19.12229
 268347.1257     -148.89240      19.12335
 270112.5773      -26.10683      19.12332
 271878.0117     -138.10396      19.12174
 273643.4548     -249.26663      19.11785
 275408.9066     -297.96362      19.12308
 277174.3411     -206.47049      19.12227
 278939.7842     -284.07574      19.12449
 280705.2360     -313.40121      19.12213
 282470.6706     -115.69261      19.12130
 284236.1225      -74.92303      19.12162
 286001.5657     -120.34178      19.12251
 287767.0090     -314.23569      19.12088
 289532.4523     -167.01221      19.12528
 291297.8956      105.85785      19.12468
 293063.3390      -55.67074      19.12555
 294828.7823     -234.90190      19.12653
 296594.2257     -138.93843      19.12572
 298359.6778       59.00860      19.12356
 300125.1213       34.68990      19.12461
 301890.5561     -113.60645      19.11812
 303656.0082     -106.03667      19.12663
 305421.4517       22.76897      19.12132
 307186.8867       37.43172      19.12842
 308952.3389     -222.26572      19.12214
 310717.7825     -444.17383      19.12450
 312483.2174     -401.43729      19.11978
 314248.6697     -172.85347      19.12777
 316014.1048     -151.63422      19.12399
 317779.5571       15.61642      19.12901
 319545.0008      146.26981      19.12641
 321310.4359       34.92832      19.12838
 323075.8883      173.33031      19.13362
 324841.3321      202.05975      19.12831
 326606.7673      -27.83537      19.12444
 328372.2198     -181.07892      19.12687
 330137.6636      -62.88290      19.12720
 331903.1162       24.67632      19.12501
 333668.5515      147.93872      19.12767
 335433.9954      171.54218      19.12975
 337199.4480      150.91896      19.12754
 338964.8834     -105.91745      19.12387
 340730.3274      -88.09566      19.12701
 342495.7801      251.17398      19.13043
 344261.2155      429.39185      19.13148
 346026.6596      134.82571      19.13080
 347792.1123      -43.57100      19.12667
 349557.5565      -56.68402      19.12865
 351323.0006       10.01358      19.12526
 354853.8890      -13.29184      19.12789
 356619.3419     -237.16689      19.12821
 358384.7775     -538.40875      19.12800
 360150.2218     -503.95728      19.12922
 361915.6661     -102.16236      19.12830
 363681.1105      -81.53915      19.13006
 365446.5634     -120.52059      19.12864
 367211.9992       61.27357      19.13035
 368977.4436      323.05719      19.13490
 370742.8967       55.43232      19.13126
 372508.3325      -71.70439      19.13436
 374273.7770        0.11921      19.13251
 376039.2301      177.97946      19.13095
 377804.6660       57.93571      19.12944
 379570.1106       29.92153      19.13018
 381335.5638      239.49146      19.13248
 383100.9998      396.25168      19.13536
 384866.4530      -25.57039      19.13066
 386631.8977      -70.75072      19.12876
 388397.3424       -3.93391      19.13233
 390162.7871      164.50882      19.13418
 391928.2318      479.45978      19.13737
 393693.6766      348.92560      19.13822
 395459.1214       53.64418      19.13164
 397224.5662      211.00044      19.13535
 398990.0196      269.77063      19.13618
 400755.4645      332.71313      19.13338
 402520.9007      281.21472      19.13688
 404286.3543      482.20157      19.13809
 406051.7992      673.41327      19.13904
 407817.2355      338.19675      19.13810
 409582.6891      101.20869      19.13441
 411348.1341     -110.20898      19.12823
 413113.5705     -247.53809      19.12946
 414879.0242     -197.88742      19.13323
 416644.4693     -333.84561      19.12782
 418409.9144     -109.43413      19.13229
 420175.3595     -205.81483      19.13028
 421940.8047     -399.05310      19.13097
 423706.2498     -290.21503      19.13140
 425471.6950      -74.68462      19.12815
 427237.1316     -149.96529      19.13037
 429002.5855     -144.77968      19.12996
 430768.0308     -300.34781      19.13111
 432533.4847     -142.51471      19.13310
 434298.9214     -160.57492      19.13311
 436064.3668     -363.17111      19.12939
 437829.8208     -423.55060      19.12563
 439595.2575     -320.55377      19.12940
 441360.7030     -176.72777      19.12908
 443126.1571      320.67297      19.13506
 444891.5939      515.93781      19.13927
 446657.0394      406.02686      19.13397
 448422.4935      290.75146      19.13731
 450187.9391      316.50067      19.13714
 451953.3847      421.76245      19.13732
 453718.8303      637.29285      19.13906
 455484.2759      393.98669      19.13741
 457249.7215      108.24203      19.13459
 459015.1672      122.66636      19.13606
 460780.6129      293.73169      19.13638
 462546.0673      224.47110      19.13834
 464311.5044      -34.63030      19.13324
 466076.9588     -304.99698      19.13158
 467842.4046     -156.16417      19.13214
 469607.8418      147.93872      19.13483
 471373.2962      -43.86902      19.13131
 473138.7335     -217.25893      19.13178
 474904.1794     -290.87067      19.13187
 476669.6339        0.23842      19.13542
 478435.0799     -153.60117      19.13401
 480200.5172     -223.10019      19.12940
 481965.9718     -131.36864      19.13151
 483731.4092     -159.56163      19.13316
 485496.8639     -256.77679      19.12934
 487262.3100     -295.93707      19.13415
 489027.7474     -118.43443      19.13107
 490793.2022     -163.73396      19.12883
 492558.6483     -260.71072      19.13254
 494324.0945     -355.24368      19.12714
 496089.5407     -368.65472      19.12963
 497854.9869     -156.34299      19.13327
 499620.4418     -119.44771      19.12992
 501385.8794     -178.99275      19.13070
 503151.3257     -111.28188      19.13166
 504916.7806       56.86283      19.13344
 506682.2270      266.55197      19.13678
 508447.6647      220.06035      19.13457
 510213.1197      -38.14697      19.12909
 511978.5662     -433.44498      19.12780
 513744.0040     -151.93224      19.13224
 515509.4591     -130.05734      19.13142
 517274.9056     -259.99545      19.13111
 519040.3607     -397.56299      19.12812
 520805.7986     -356.19736      19.12627
 522571.2452     -142.69351      19.13135
 524336.7004      -33.61702      19.13128
 526102.1384       -7.45058      19.13118
 527867.5850     -130.53418      19.13036
 529633.0317     -161.17096      19.12782
 531398.4784     -279.96301      19.12865
 533163.9337     -245.33272      19.13083
 534929.3718      -72.00241      19.13218
 536694.8186     -146.03137      19.12908
 538460.2740     -271.08191      19.12957
 540225.7122     -261.36636      19.13197
 541991.1590     -154.55484      19.13426
 543756.6145     -405.43079      19.13135
 545522.0528     -553.07147      19.12797
 547287.4997     -310.00375      19.13276
 549052.9553       85.11543      19.13562
 550818.4022      132.56073      19.13562
 552583.8492      101.08948      19.13510
 554349.2962      389.57596      19.13587
 556114.7433      319.71930      19.13447
 557880.1903      -28.78904      19.13172
 559645.6374      -60.31990      19.13490
 561411.0845      247.47849      19.13707
 563176.5403      285.26782      19.13794
 564941.9788       35.16674      19.13701
 566707.4347     -177.80066      19.13271
 568472.8819     -170.58850      19.13419
 570238.3205     -349.93887      19.13026
 572003.7764     -289.73819      19.13171
 573769.2237     -252.96211      19.12893
 575534.6623      -48.93541      19.13338
 577300.1183      135.30255      19.13557
 579065.5657       61.98883      19.13624
 580831.0044      -55.84955      19.13138
 582596.4605       42.55772      19.13576
 584361.9079      436.30600      19.13848
 586127.3554      486.25470      19.13973
 587892.8029      146.03137      19.13676
 589658.2504      116.10985      19.13602
 591423.6979      312.08990      19.13905
 593189.1455      373.84033      19.13878
 594954.5931      281.69156      19.13835
 596720.0407      153.66077      19.13741
 598485.4883      160.21729      19.13701
 600250.9446      -74.56541      19.13370
 602016.3836      -83.92334      19.13134
 603781.8314     -186.14531      19.13343
 605547.2877     -155.62773      19.13021
 607312.7269     -186.14531      19.13265
 609078.1746       74.14818      19.13454
 612609.0789      260.11469      19.13604
 614374.5181      161.17096      19.13634
 616139.9747      323.77243      19.14091
 617905.4226      687.95679      19.14340
 619670.8705      529.17004      19.13970
 621436.3185       87.85725      19.13607
 623201.7665      -98.04964      19.13561
 624967.2231     -164.03198      19.13321
 626732.6625     -428.79581      19.13192
 628498.1106     -730.93176      19.12928
 630263.5673     -296.11588      19.13252
 632029.0068      329.25604      19.14050
 633794.4635      192.28458      19.13967
 635559.9117     -370.26404      19.13316
 637325.3512     -350.71375      19.13360
 639090.8081      146.86584      19.13710
 640856.2477      300.40741      19.14014
 642621.6959      122.66636      19.13832
 644387.1529      -61.15437      19.13608
 646152.5925       42.20009      19.13907
 647918.0409      269.41299      19.13791
 649683.4979      128.50761      19.13679
 651448.9376       21.69609      19.13529
 653214.3947      283.71811      19.13936
 654979.8431      686.04944      19.14289
 656745.2916      484.58575      19.14171
 658510.7400       13.58986      19.13603
 660276.1885      149.84607      19.13984
 662041.6371      440.12070      19.14183
 663807.0856      432.37210      19.14074
 665572.5342      261.90280      19.13976
 667337.9915      339.38885      19.14089
 669103.4401      621.55725      19.14113
 670868.8801      473.49930      19.14209
 672634.3374      135.77939      19.13658
 674399.7862      561.71417      19.14213
 676165.2261      710.24896      19.14269
 677930.6835      583.64868      19.14129
 679696.1323       96.08269      19.13378
 681461.5724      161.76700      19.13913
 683227.0299      482.08237      19.14297
 684992.4788      276.08871      19.13473
 686757.9363     -274.71780      19.13380
 688523.3766     -549.01837      19.13165
 690288.8255     -215.29198      19.13497
 692054.2831      340.58093      19.14043
 693819.7235      425.33875      19.13969
 695585.1725      168.68115      19.13833
 697350.6215      -49.76988      19.13509
 699116.0705      -74.56541      19.13643
 700881.5283     -258.86298      19.13321
 702646.9687     -393.15222      19.13187
 704412.4179     -268.99576      19.13640
 706177.8757     -284.07574      19.13441
 707943.3162     -210.88123      19.13429
 709708.7654      -44.04783      19.13621
 711474.2233     -222.26572      19.13507
 713239.6726     -160.93254      19.13193
 715005.1219        9.53674      19.13686
 716770.5712      117.42115      19.13774
 718536.0205      263.45251      19.13589
 720301.4699      289.91699      19.13881
 722066.9192      305.53342      19.13846
 723832.3686      216.48407      19.13745
 725597.8267      123.50082      19.13733
 727363.2675      186.80096      19.13629
 729128.7170      176.42975      19.13831
 730894.1752     -136.19661      19.13354
 732659.6161     -438.92859      19.13202
 734425.0743     -246.94205      19.13305
 736190.5239     -109.85136      19.13330
 737955.9648     -165.10486      19.13422
 739721.4231       31.59046      19.13691
 741486.8728      461.93600      19.13949
 743252.3138      488.99652      19.13797
 745017.7722      305.89105      19.13782
 746783.2219      450.73032      19.13889
 748548.6803      385.88046      19.13714
 750314.1214      215.53040      19.13592
 752079.5713       -2.56300      19.13356
 753845.0211     -114.44092      19.13396
 755610.4710       58.41255      19.13342
 757375.9208       63.06171      19.13570
 759141.3707     -181.91338      19.13477
 760906.8207     -477.73123      19.13046
 762672.2706     -400.78162      19.12865
 764437.7206       84.28097      19.13672
 766203.1706      169.75403      19.13718
 767968.6293     -168.50233      19.13348
 769734.0794     -298.20203      19.13299
 771499.5208       31.70967      19.13436
 773264.9796      118.01720      19.13445
 775030.4297       -3.51667      19.13627
 776795.8712     -196.03967      19.13307
 778561.3301     -344.81287      19.13076
 780326.7803     -221.66968      19.13107
 782092.2305       -2.80142      19.13452
 783857.6808      -99.77818      19.13368
 785623.1311     -257.90930      19.12971
 787388.5900     -140.48814      19.13058
 789154.0317     -208.97388      19.13124
 790919.4821     -291.64554      19.13215
 792684.9411     -114.08329      19.13145
 794450.3829       68.42613      19.13281
 796215.8333      322.34192      19.13666
 797981.2924       54.12102      19.13216
 799746.7343      -56.68402      19.13123
 801512.1934       76.77078      19.13574
 803277.6439       32.54414      19.13385
 805043.0859     -122.30873      19.13205
 806808.5451     -178.15828      19.12965
 813870.3391     -335.75296      19.13135
 815635.7984     -241.39880      19.13382
 817401.2492       52.21367      19.13533
 819166.6999      202.29816      19.13829
 820932.1507       87.97646      19.13566
 822697.6015       23.48423      19.13461
 824463.0524      264.40619      19.13723
 826228.5119      471.11511      19.14071
 827993.9541      228.52420      19.13584
 829759.4137     -155.27010      19.13272
 831524.8646       -5.24521      19.13458
 835055.7666      226.97449      19.13802
 836821.2176       18.59665      19.13228
 838586.6600      -69.55862      19.13554
 840352.1197       39.93511      19.13395
 842117.5708      105.50022      19.13488
 843883.0133     -156.40259      19.13202
 845648.4730     -110.26859      19.13307
 847413.9242       11.32488      19.13286
 849179.3840      118.01720      19.13650
 850944.8266      144.95850      19.13574
 852710.2778      191.68854      19.13387
 854475.7378       90.95669      19.13416
 856241.1804       38.02776      19.13594
 865068.4372     -226.19963      19.13231
 868599.3488      -23.12660      19.13395
 870364.7916      223.75583      19.13710
 872130.2432      187.39700      19.13813
 873895.7033     -190.25803      19.13444
 875661.1549     -224.47110      19.13289
 877426.5979      108.83808      19.13599
 880957.5098     -109.85136      19.13097
 882722.9614     -398.21863      19.13163
 884488.4131        9.05991      19.13545
 886253.8649      215.29198      19.13808
 889784.7684       68.78376      19.13578
 891550.2202      332.35550      19.13869
 893315.6806      692.36755      19.14313
 895081.1238      463.96255      19.13968
 896846.5843      191.92696      19.13628
 898612.0362      283.00287      19.13810
 900377.4795      138.16357      19.13736
 902142.9401       29.08707      19.13704
 903908.3921      -92.62562      19.13502
 905673.8354     -109.55334      19.13235
 907439.2961     -106.51350      19.13518
 909204.7481     -209.98717      19.13274
 910970.2088     -385.16522      19.13217
 912735.6523     -243.00813      19.13713
 914501.1044      -63.24053      19.13428
 916266.5652      -54.29983      19.13654
 918032.0087     -211.95412      19.13501
 919797.4609     -248.19374      19.13314
 921562.9132     -173.62833      19.13407
 923328.3654     -134.76610      19.13644
 925093.8177     -168.38312      19.13688
 926859.2700      -62.88290      19.13355
 928624.7223      123.26241      19.13830
 930390.1833      360.36969      19.13869
 932155.6357       92.74483      19.13684
 933921.0794      112.89120      19.13928
 935686.5405     -120.46098      19.13298
 937451.9929     -166.17775      19.13614
 939217.4368        4.17233      19.13807
 940982.8979      -34.51109      19.13649
 942748.3504      172.49585      19.13755
 944513.8116      321.62665      19.14223
 946279.2555      386.59573      19.13961
 948044.7081      372.64825      19.14069
 949810.1694       -4.41074      19.13884
 951575.6134     -227.74934      19.13611
 953341.0661      -53.88260      19.13734
 955106.5274      -19.07349      19.13815
 956871.9715       17.40456      19.14066
 958637.4243      353.81317      19.14006
 960402.8857      198.84109      19.13631
 962168.3299       86.18832      19.13890
 963933.7913      -35.64358      19.13391
 965699.2442      240.32593      19.14026
 967464.6884      326.99109      19.14215
 969230.1500      173.33031      19.13827
 970995.6029     -230.55077      19.12987
 972761.0558     -274.77740      19.13276
 974526.5088       96.44032      19.13688
 976291.9618      405.66922      19.14016
 978057.4149      373.48270      19.14062
 979822.8679      105.97706      19.13649
 981588.3210       -5.00679      19.13760
 983353.7741       -3.57628      19.13568
 985119.2272      106.45390      19.13534
 986884.6804      167.36984      19.13857
 988650.1422      -39.87551      19.13545
 990415.5868      138.16357      19.13815
 992181.0400      259.63782      19.13810
 993946.5019       73.90976      19.13543
 995711.9465     -200.51003      19.13235
 997477.4085      -51.20039      19.13557
 999242.8618       20.62321      19.13756
1001008.3065     -289.97659      19.13102
1002773.7685     -216.90131      19.13514
1004539.2219      270.60510      19.13894
1006304.6667      387.31097      19.14034
1008070.1288      250.93555      19.13637
1009835.5823      280.26105      19.13750
1011601.0445      441.67041      19.14206
1013366.4894      321.03061      19.13925
1015131.9429      -44.28625      19.13682
1016897.4051     -310.77863      19.13453
1018662.8501      -45.35913      19.13706
1020428.3037       98.70529      19.13590
1022193.7660       41.96167      19.13663
1023959.2111      -60.14109      19.13689
1025724.6648       -7.80821      19.13456
1027490.1272      152.46869      19.13160
1029255.5809      145.19691      19.13291
1031021.0347     -141.97827      19.13341
1032786.4885     -256.12115      19.12805
1034551.9337     -230.25275      19.13107
1036317.3962     -109.49373      19.13379
1038082.8501     -162.24384      19.13425
1039848.2954     -230.66998      19.12787
1041613.7580       18.35823      19.13282
1043379.2119      -10.13279      19.13740
1045144.6659     -103.05643      19.13111
1046910.1199     -172.25742      19.13292
1048675.5739     -138.46159      19.13311
1050441.0367      -79.39339      19.13438
1052206.4821      -51.20039      19.13417
1053971.9362      -10.60963      19.13378
1055737.3990      272.75085      19.13543
1057502.8445      278.59210      19.13631
1059268.2987        9.65595      19.13401
1061033.7616     -405.60962      19.13206
1062799.2072     -300.76505      19.13212
1064564.6701     -116.64629      19.13478
1066330.1243      -99.53976      19.13429
1068095.5700      -25.74921      19.13124
1069861.0330      430.10712      19.14048
1071626.4874      599.38428      19.13826
1073391.9418      153.30315      19.13517
1075157.3962     -241.69684      19.13294
1076922.8506     -233.65021      19.13199
1078688.3137     -217.91458      19.13454
1080453.7596      -53.04813      19.13391
1082219.2141     -162.72067      19.13476
1083984.6773     -293.97009      19.12748
1085750.1232     -326.93149      19.12948
1087515.5778       20.50400      19.13332
1089281.0324       51.85604      19.13722
1091046.4871      136.73306      19.13708
1092811.9417      367.99908      19.13854
1094577.4051      409.72232      19.13975
1096342.8511      270.24747      19.13496
1098108.3145      200.39081      19.13394
1099873.7693       86.06911      19.13452
1101639.2154      -58.71058      19.13229
1103404.6789     -346.95865      19.13116
1105170.1338     -488.22165      19.13054
1106935.5800     -573.99274      19.12648
1108701.0435     -655.17426      19.12866
1110466.4984     -386.11890      19.12933
1112231.9620     -256.83643      19.13339
1113997.4084      -88.51289      19.13072
1115762.8634      -31.82888      19.13529
1117528.3270       30.15995      19.12948
1119293.7734     -199.43713      19.13354
1121059.2285     -335.51456      19.12988
1122824.6922     -347.25665      19.12997
1126355.5939     -535.30933      19.12846
1128121.0577     -518.32202      19.12547
1129886.5042     -256.47879      19.12717
1131651.9681       47.92213      19.13132
1133417.4234      -16.57009      19.13282
1135182.8786       25.03395      19.13384
1136948.3339      188.11226      19.13575
1138713.7893      463.96255      19.13892
1140479.2446      332.71313      19.13274
1142244.7000       77.24762      19.13445
1144010.1554       10.25200      19.13107
1145775.6108      145.79297      19.13431
1147541.0663       86.06911      19.13303
1149306.5217     -164.27040      19.13208
1151071.9859     -181.07892      19.12992
1152837.4328      -57.51848      19.13080
1154602.8883       19.90795      19.13093
1156368.3525     -198.06624      19.13283
1158133.7995     -524.16327      19.12565
1159899.2551     -346.89905      19.13051
1161664.7194     -198.48346      19.13005
1163430.1665      -40.53116      19.13569
1165195.6308       -9.77516      19.13453
1166961.0865     -293.13565      19.12951
1168726.5336     -214.33830      19.13371
1170491.9981      113.12962      19.13791
1172257.4539      525.47455      19.13512
1174022.9011      272.39322      19.13741
1175788.3656       36.35883      19.12794
1177553.8214     -322.34192      19.12650
1179319.2860     -522.85193      19.12733
1181084.7333     -372.88666      19.13094
1182850.1892     -365.01886      19.12983
1184615.6539     -384.15195      19.13072
1186381.1012     -488.69849      19.12835
1188146.5573     -486.67194      19.12749
1189912.0220     -142.27629      19.12996
1191677.4780      -31.53086      19.12807
1193442.9255       40.41195      19.12865
1195208.3903      242.35248      19.13433
1196973.8464      338.43518      19.13364
1198739.3026      435.94836      19.13458
1200504.7588      229.95471      19.13321
1202270.2064       86.54594      19.13490
1204035.6713      221.96770      19.13383
1205801.1276      371.93298      19.13096
1207566.5753      519.63330      19.13851
1209332.0403      566.00574      19.13969
1211097.4966      315.78540      19.13363
1212862.9617      245.80956      19.13240
1214628.4094       22.53056      19.13434
1216393.8659      -84.04255      19.13233
1218159.3310     -111.16266      19.13108
1219924.7788     -402.68896      19.12825
1221690.2353     -162.78029      19.13157
1223455.7005      335.33572      19.13944
1225221.1484       82.25441      19.13453
1226986.6050       19.66953      19.13428
1228752.0703       89.64539      19.13284
1230517.5183      390.52963      19.13420
1232282.9836      479.93658      19.13890
1234048.4403      406.14606      19.13635
1235813.8970      239.25305      19.13622
1237579.3537      -19.78874      19.12827
1239344.8105       -0.11921      19.13238
1241110.2673      281.57233      19.13491
1242875.7241      195.38403      19.13250
1244641.1810     -154.91248      19.13046
1246406.6465     -265.83673      19.12903
1248172.1034      -84.57899      19.12898
1249937.5516     -143.58759      19.13264
1251703.0172     -312.32834      19.12968
1253468.4655        7.74860      19.13713
1255233.9225      468.37329      19.14005
1256999.3882      499.36771      19.13512
1258764.8366      279.54578      19.13422
1260530.2937      151.63422      19.13128
1262295.7594      123.38161      19.13065
1264061.2079       22.29214      19.13216
1265826.6737       42.91534      19.13278
1267592.1308      184.53598      19.13273
1269357.5794      414.01385      19.13750
1271123.0453      509.73892      19.13875
1272888.5025      170.35007      19.13274
1274653.9511        1.31130      19.13157
1276419.4171      165.34329      19.13333
1278184.8744      383.73471      19.13653
1279950.3404       60.43911      19.13336
1281715.7891     -265.95593      19.12933
1283481.2465     -125.16975      19.13233
1285246.7126      -78.02248      19.13210
1287012.1614     -284.37375      19.13158
1288777.6189     -170.82690      19.13128
1290543.0850       11.20567      19.12831
1292308.5339      164.62802      19.13229
1294073.9914      116.94431      19.13361
1295839.4577      306.84473      19.13594
1297604.9153      553.25031      19.13647
1299370.3729      628.23297      19.13833
1301135.8305      564.81360      19.13904
1302901.2882      331.40182      19.13478
1304666.7546      130.65338      19.12844
1306432.2036      101.68552      19.13013
1308197.6614       56.74362      19.13356
1309963.1192      -78.38011      19.12958
1311728.5770      -74.62502      19.13162
1313494.0435      146.86584      19.13377
1315259.4927      340.93857      19.13303
1317024.9505      293.97009      19.13591
1318790.4171       93.81771      19.12995
1320555.8664      176.54895      19.13467
1322321.3243      337.71991      19.13441
1324086.7910      262.49884      19.13216
1325852.2403      186.44333      19.13573
1327617.7070      307.32153      19.13742
1329383.1651      223.15979      19.13212
1331148.6145       -0.29802      19.13034
1332914.0812      175.11844      19.13457
1334679.5394       61.86962      19.13649
1336444.9975     -410.31836      19.12951
1338210.4557     -316.08344      19.12798
1339975.9139     -183.10547      19.12675
1341741.3722      137.56752      19.13226
1343506.8304      208.85468      19.13439
1345272.2887      156.52179      19.13218
1347037.7557     -165.70091      19.13183
1348803.2140      152.82631      19.13342
1350568.6637      471.11511      19.13456
1352334.1307      518.67963      19.13193
1354099.5892      -15.37800      19.13188
1355865.0389     -138.58080      19.12876
1357630.5060      136.01779      19.13366
1359395.9645      178.93314      19.13340
1361161.4230       11.20567      19.13836
1362926.8816     -175.41647      19.13081
1366457.7987       66.99562      19.12856
1368223.2574      427.00769      19.13360
1369988.7073      553.25031      19.13542
1371754.1747      222.44453      19.13682
1373519.6333      -72.12162      19.13193
1375285.0834      -70.21427      19.12700
1377050.5508       26.58367      19.13329
1378816.0096       10.84805      19.13530
1380581.4770     -157.83310      19.13210
1384112.3860      158.19073      19.13118
1385877.8535       89.88380      19.13306
1387643.3038     -127.49434      19.13336
1389408.7627     -115.87143      19.12769
1391174.2303      305.53342      19.13424
1392939.6806      413.17938      19.13876
1394705.1482      404.95395      19.13637
1396470.6073      315.90460      19.13719
1398236.0663      442.62408      19.13298
1400001.5254      349.76007      19.13348
1401766.9845      285.50626      19.13385
1403532.4436      262.14124      19.13254
1405297.9027      344.99170      19.13715
1407063.3619       69.97585      19.13107
1408828.8211      -10.25200      19.13076
1410594.2890      114.32171      19.13211
1412359.7396      136.97147      19.13294
1414125.2075     -186.56253      19.12915
1415890.6668     -111.28188      19.13016
1417656.1174      212.43095      19.13247
1419421.5854      354.17081      19.13654
1421187.0362      127.91157      19.13046
1422952.4956      -14.54353      19.13299
1424717.9636      194.19193      19.13638
1426483.4144      152.11105      19.13609
1428248.8825       -0.23842      19.12805
1430014.3420     -181.97298      19.13023
1431779.7929     -168.44272      19.13082
1433545.2611     -241.22000      19.13040
1435310.7207     -251.53160      19.12875
1437076.1717     -502.40756      19.12910
