#   Time (s)     Flux (ppm)    Error (ppm)
1431786.4399      408.64944      51.17858
1433551.9154      412.34494      51.18606
1435317.3822      254.03500      51.18462
1437082.8405      212.55017      51.18235
1438848.3161       58.05492      51.16899
1440613.7830      -97.21518      51.15634
1442379.2500      -89.28776      51.17216
1444144.7169      138.99803      51.17303
1445910.1839       43.39218      51.17744
1447675.6596      121.95110      51.18862
1449441.1180      185.96649      51.18052
1451206.5851      332.35550      51.18382
1452972.0608      270.96271      51.18736
1454737.5280      421.52405      51.18649
1456502.9865      381.70813      51.19197
1460033.9295      -45.12072      51.17385
1461799.3967       55.90916      51.18882
1463564.8639       84.87701      51.18162
1465330.3312      -57.75690      51.18441
1467095.8071     -102.99683      51.17928
1468861.2657     -256.77679      51.16367
1470626.7331     -102.87762      51.17974
1472392.2091      107.16915      51.18231
1474157.6678      184.41678      51.18719
1475923.1352      -38.38539      51.18438
1477688.6026     -336.58743      51.16460
1479454.0700      -79.45299      51.18676
1481219.5461       93.22166      51.18779
1482985.0050     -107.52678      51.17596
1484750.4725      182.74783      51.19158
1486515.9487      196.09927      51.18671
1488281.4076     -307.44077      51.16293
1490046.8752     -197.58940      51.17492
1491812.3514       85.71148      51.18975
1493577.8104        7.27177      51.17269
1495343.2867     -393.68869      51.16686
1497108.7543     -253.20053      51.16944
1498874.2220     -150.97856      51.18298
1500639.6897     -107.52678      51.18261
1502405.1575     -302.67239      51.17084
1504170.6252      -68.90297      51.17681
1505936.0930      -85.83069      51.18386
1507701.5608      144.36246      51.18695
1509467.0286      267.74408      51.19046
1511232.5051      297.18875      51.19290
1512997.9644     -163.07831      51.17575
1514763.4409     -375.33044      51.15928
1516528.9088     -374.01913      51.15659
1518294.3681     -137.15028      51.18059
1520059.8447      209.33151      51.18068
1521825.3127      355.36288      51.19564
1523590.7721      366.33014      51.19053
1525356.2488      346.18378      51.18753
1527121.7168      373.95953      51.19380
1528887.1849      -70.45269      51.17715
1530652.6530     -404.41751      51.16116
1532418.1211      -57.63769      51.17412
1534183.5893       93.57929      51.18139
1535949.0574       28.25260      51.18668
1537714.5170     -346.54141      51.17115
1539479.9938     -390.94687      51.16523
1541245.4621       69.85664      51.19014
1543010.9390       48.16055      51.18408
1544776.3986     -210.40439      51.18354
1546541.8669      314.11649      51.19204
1548307.3439      350.35611      51.19344
1550072.8036     -213.02701      51.16450
1551838.2720      114.32171      51.18258
1553603.7490      394.94037      51.19684
1555369.2088      214.09988      51.18636
1557134.6772      334.73969      51.18551
1558900.1543      476.47952      51.19791
1560665.6228      571.48932      51.19322
1562431.0913      393.74829      51.19148
1564196.5599      577.09216      51.19463
1565962.0284      277.40002      51.18317
1567727.4970      271.20114      51.19331
1569492.9656      360.01205      51.19300
1571258.4342      460.62469      51.19735
1573023.9115      373.95953      51.18615
1574789.3715      443.69696      51.19133
1576554.8489      290.87067      51.19122
1578320.3176      210.64282      51.19590
1580085.7777      345.94537      51.18839
1581851.2551      357.38947      51.20201
1583616.7239      237.70332      51.19337
1585382.1840      158.66757      51.19231
1587147.6615      153.30315      51.19273
1588913.1217     -269.88983      51.18287
1590678.5906     -468.67133      51.16458
1592444.0681     -206.94733      51.19037
1594209.5284     -210.16599      51.18769
1595975.0060     -235.37874      51.17464
1597740.4749      -50.30632      51.19325
1599505.9353      -76.41315      51.18636
1601271.4129       -3.75509      51.19238
1603036.8820     -173.98596      51.18361
1604802.3510     -117.36154      51.18127
1606567.8201      110.86464      51.19176
1608333.2892      330.56735      51.18839
1610098.7670       86.06911      51.18172
1611864.2275      135.06412      51.19666
1613629.6966      179.76761      51.17726
1615395.1745      299.81137      51.19865
1617160.6437      -13.58986      51.17334
1618926.1043      -88.93013      51.17628
1620691.5822     -240.38553      51.17953
1622457.0515     -607.84814      51.15048
1624222.5121     -364.72083      51.16392
1625987.9901     -205.09958      51.17530
1627753.4595     -291.82434      51.16408
1629518.9375      -94.23494      51.18636
1631284.3982     -185.72807      51.18776
1633049.8676     -210.94084      51.17319
1634815.3457     -376.88016      51.16267
1636580.8066     -263.27371      51.16894
1638346.2760      -98.10925      51.17563
1641877.2151     -445.66394      51.16189
1643642.6933     -440.06110      51.15433
1645408.1542     -518.67963      51.14599
1647173.6238     -247.65730      51.17131
1648939.1021      -21.45767      51.18187
1650704.5631     -373.00586      51.16189
1652470.0328     -300.22861      51.16718
1654235.5111      -84.75780      51.17580
1656000.9722     -174.99924      51.17542
1657766.4419     -125.76580      51.17463
1659531.9203      142.57431      51.18723
1661297.3901      329.97131      51.19172
1663062.8599       85.23464      51.17815
1664828.3297      314.35489      51.19255
1666593.7996      243.54459      51.19158
1668359.2694      114.20250      51.18681
1670124.7393      280.14185      51.17951
1671890.2093      212.66937      51.17865
1673655.6878      135.06412      51.18338
1675421.1492       55.31311      51.17200
1677186.6278      138.52119      51.17598
1678952.0978      -65.26709      51.17165
1680717.5592     -343.02472      51.16838
1682483.0379     -264.70422      51.16504
1684248.5080       81.77757      51.17738
1686013.9694        4.88758      51.17498
1687779.4482     -314.17609      51.15401
1689544.9183      -30.75600      51.17459
1691310.3799      226.97449      51.18158
1693075.8587     -113.24883      51.16734
1694841.3289       69.26060      51.18318
1696606.7991      294.32773      51.17159
1698372.2694       62.22725      51.17792
1700137.7397     -150.44212      51.17897
1701903.2100      157.83310      51.17645
1703668.6803      205.27840      51.17428
1705434.1506      131.36864      51.17879
1707199.6210       76.41315      51.17984
1708965.0914      203.84789      51.17907
1710730.5705      -73.25410      51.18163
1712496.0323      -27.29893      51.18268
1714261.5027      -33.49781      51.17686
1716026.9819     -152.11105      51.17157
1717792.4524      -92.68523      51.18277
1719557.9143       20.62321      51.17480
1721323.3934       63.18092      51.17437
1723088.8640       95.72506      51.18049
1724854.3346       37.67014      51.17457
1726619.8052      297.18875      51.17969
1728385.2759      166.53537      51.18580
1730150.7465       90.12222      51.18570
1731916.2172      186.80096      51.18011
1733681.6879       -4.88758      51.17171
1735447.1673       64.01539      51.18216
1737212.6294      -10.31160      51.18323
1738978.1002       21.33846      51.17545
1740743.5797       -8.52346      51.17881
1742509.0418      254.15421      51.17993
1744274.5213       26.58367      51.17538
1746039.9922     -181.31732      51.17545
1747805.4544      -66.57838      51.16219
1749570.9340       12.39777      51.17845
1751336.4049      -31.41165      51.17232
1753101.8672     -240.14711      51.15476
1754867.3469     -287.05597      51.16764
1756632.8179     -244.49826      51.15877
1758398.2889     -144.24324      51.17052
1760163.7600     -641.82281      51.14294
1761929.2224     -252.96211      51.16527
1763694.7021      407.81497      51.19011
1765460.1732       15.37800      51.16834
1767225.6444      -25.33197      51.17840
1768991.1155      -38.26618      51.17854
1770756.5867      -13.29184      51.17715
1772522.0579     -152.11105      51.17795
1774287.5378     -242.23328      51.17083
1776053.0004      -81.18153      51.17189
1777818.4803      154.25682      51.17367
1779583.9516      -27.65656      51.17946
1781349.4143      -72.36004      51.17951
1783114.8943      -58.29334      51.17237
1784880.3657       37.90855      51.16698
1786645.8284      -35.70318      51.17918
1788411.3085      -51.43881      51.18144
1790176.7799      263.21411      51.17963
1791942.2600      -41.06760      51.17440
1793707.7228     -100.43382      51.17788
1795473.1943       -4.88758      51.18013
1797238.6745       46.84925      51.17812
1799004.1374     -225.90161      51.16946
1800769.6090     -262.85648      51.15747
1802535.0892      -55.19390      51.17513
1804300.5522       68.42613      51.17542
1806066.0238       83.32729      51.17847
1807831.4955       54.95548      51.17624
1809596.9672      296.83112      51.18431
1811362.4475      401.25848      51.18349
1813127.9106       24.43790      51.18063
1814893.3823     -346.66061      51.15241
1816658.8627      -22.59016      51.18246
1818424.3259      -74.68462      51.17294
1820189.7977       -8.52346      51.16943
1821955.2782     -520.82538      51.14896
1823720.7501      -66.45918      51.17698
1825486.2219       54.59785      51.17792
1827251.6939     -168.26392      51.17724
1829017.1658     -110.38780      51.17381
1830782.6377      -72.65807      51.15595
1832548.1097      189.18515      51.18493
1834313.5817       70.81032      51.17583
1836079.0624     -113.24883      51.17284
1837844.5258      -56.32639      51.16572
1839610.0065       19.19270      51.17403
1841375.4786       48.04134      51.18085
1843140.9420     -364.72083      51.16722
1846671.8950     -580.54926      51.15277
1848437.3585     -533.93842      51.16432
1850202.8393       27.29893      51.17012
1851968.3116       59.12781      51.17826
1853733.7752      123.38161      51.17770
1855499.2561       57.45888      51.17504
1857264.7284     -229.29907      51.16319
1859030.2007     -103.53326      51.18156
1860795.6730      -46.90886      51.17066
1862561.1454     -222.68295      51.16498
1864326.6177     -117.12312      51.16753
1866092.0901     -254.45222      51.16092
1867857.5626     -395.23840      51.16784
1869623.0350      -35.70318      51.17361
1871388.5075      278.71130      51.17804
1873153.9886      103.95050      51.17676
1874919.4525      -88.69171      51.16436
1876684.9250       79.63181      51.17879
1878450.4062      -34.74951      51.17136
1880215.8788     -440.59753      51.15493
1881981.3428     -248.31296      51.17713
1883746.8241     -265.47910      51.15572
1885512.2967     -210.40439      51.16235
1887277.7607     -410.61639      51.15963
1889043.2421     -400.90085      51.15688
1890808.7148      -15.79523      51.16564
1892574.1962     -506.87790      51.15329
1894339.6603     -207.18575      51.16006
1896105.1331      162.48227      51.18158
1899636.0787     -133.39520      51.18017
1901401.5516       65.56511      51.17800
1903167.0331      136.97147      51.18561
1904932.4973      -81.18153      51.18071
1906697.9789       -4.76837      51.18813
1908463.4518      227.80896      51.18426
1910228.9162       79.03576      51.19610
1911994.3978      152.82631      51.18642
1913759.8708       87.38041      51.18788
1915525.3352      313.63965      51.19320
1917290.8169      293.97009      51.19153
1919056.2900      275.25424      51.18740
1920821.7631      486.13550      51.19566
1922587.2362      237.22649      51.18689
1924352.7093      120.52059      51.18472
1926118.1825      154.85287      51.18784
1927883.6557      151.03818      51.19491
1929649.1289        8.70228      51.18520
1931414.6021       92.14878      51.18221
1933180.0754      -88.03606      51.18353
1934945.5487     -147.99834      51.16753
1936711.0306      -94.11574      51.18558
1938476.4953       36.12041      51.19363
1940241.9773      -16.92772      51.17945
1942007.4506     -168.38312      51.16862
1943772.9154       23.84186      51.18198
1945538.3974       42.79613      51.18813
1947303.8709     -154.85287      51.17360
1949069.3357     -209.74875      51.16902
1950834.8178     -158.07152      51.17403
1952600.2913        9.41753      51.18179
1954365.7735      291.46671      51.19555
1956131.2384       41.48483      51.18592
1957896.7120      141.26300      51.19101
1959662.1942      248.90900      51.19296
1961427.6592       23.12660      51.18239
1963193.1328     -468.79053      51.16755
1964958.6151      -62.52527      51.18346
1966724.0801      118.73245      51.18776
1968489.5538     -420.45117      51.16220
1970255.0362     -489.35413      51.16760
1972020.5013      -43.80941      51.17727
1973785.9837       -3.09944      51.18306
1975551.4489      180.72128      51.19032
1977316.9313      337.83911      51.20029
1979082.4052     -334.62048      51.16325
1980847.8791     -270.24747      51.16578
1982613.3443     -109.49373      51.18141
1984378.8268       65.20748      51.17350
1986144.3008      -19.90795      51.17647
1987909.7747      -39.57748      51.17315
1989675.2487      102.63920      51.17826
1991440.7227      -70.98914      51.18450
1993206.1967      209.80835      51.18393
1994971.6707      438.21335      51.18755
1996737.1448      495.07617      51.19280
1998502.6275      607.60974      51.19751
2000268.0930      559.44922      51.19891
2002033.5671      236.74965      51.18901
2003799.0499      -50.12751      51.17757
2005564.5155       53.52497      51.17870
2007329.9983      447.03485      51.19880
2009095.4725      338.31598      51.19016
2010860.9381      303.14923      51.19091
2012626.4210      324.60690      51.19827
2014391.8953      476.47952      51.20315
2016157.3610      611.30524      51.21042
2017922.8439      495.55301      51.19121
2019688.3183      455.85632      51.19139
2021453.8013      254.51184      51.18889
2023219.2671        2.98023      51.17342
2024984.7415       21.33846      51.17181
2026750.2159     -243.48497      51.17689
2028515.6904     -259.75705      51.17059
2030281.1649     -331.99786      51.16130
2032046.6394      -99.24173      51.17107
2033812.1139      107.40757      51.17791
2035577.5971     -309.40771      51.16850
2037343.0630     -525.41492      51.16674
2039108.5376       41.84246      51.17488
2040874.0209       98.10925      51.18365
2042639.4956        7.27177      51.17712
2044404.9616      268.34012      51.18975
2046170.4449      430.46475      51.19547
2047935.9196      185.60886      51.18991
2049701.3857     -126.24264      51.17148
2051466.8691       11.92093      51.18187
2053232.3439       -8.04663      51.16577
2054997.8273     -154.19722      51.17373
2056763.2935      -37.61053      51.17347
2058528.7683       46.84925      51.17474
2060294.2518     -267.68445      51.16799
2062059.7181     -266.90961      51.17069
2063825.1930      -18.06021      51.17566
2065590.6766       -7.27177      51.18190
2067356.1429     -148.47517      51.17270
2069121.6265     -186.62215      51.16982
2070887.1015     -103.53326      51.16161
2072652.5679     -433.86221      51.16390
2074418.0516     -471.88998      51.16489
2076183.5266     -161.40938      51.16836
2077948.9931       34.57069      51.17891
2079714.4768      -89.46657      51.17561
2081479.9520      -87.91685      51.17067
2083245.4271      149.96529      51.17996
2085010.9023      108.12283      51.17670
2086776.3775      110.26859      51.17677
2088541.8527      453.59134      51.18952
2090307.3280      490.78464      51.20044
2092072.8032      339.74646      51.18584
2093838.2785      366.92621      51.17656
2095603.7538      426.29242      51.18786
2097369.2292      278.11526      51.17908
2099134.7132      145.67375      51.18297
2100900.1799       12.27856      51.17562
2102665.6639     -112.95081      51.17160
2104431.1394     -130.65338      51.17219
2106196.6062       -7.98702      51.17342
2107962.0903     -208.61626      51.17250
2109727.5658     -100.31462      51.16639
2111493.0326      -90.59906      51.17270
2113258.5168       23.48423      51.17266
2115023.9924       89.76460      51.16903
2116789.4766       75.81711      51.16610
2118554.9436       83.68492      51.17110
2120320.4192      171.18454      51.17846
2122085.9035      350.83295      51.17050
2123851.3705      342.84592      51.17977
2125616.8462      451.56479      51.19060
2127382.3305      242.47169      51.17472
2129147.7976       96.79794      51.17411
2130913.2734      333.30917      51.18219
2132678.7578      472.06879      51.19053
2134444.2250      437.85571      51.19108
2136209.7094      329.61368      51.17108
2137975.1853      255.94235      51.16822
2139740.6611      248.78979      51.16368
2141506.1370      -82.07559      51.16904
2143271.6129     -317.81195      51.14713
2145037.0889       -8.76188      51.16464
2146802.5648       69.73743      51.16695
2148568.0408      150.56134      51.17394
2150333.5168      217.79538      51.16392
2152098.9928      389.45676      51.17769
2153864.4689      359.53522      51.16786
2157395.4210      399.58954      51.16964
2159160.8971      305.29498      51.17974
2160926.3819      168.32352      51.16371
2162691.8494      243.78299      51.16093
2164457.3342      507.11633      51.17844
2166222.8104      585.79443      51.17130
2167988.2780      630.49792      51.19043
2169753.7629      551.81982      51.18679
2171519.2392      442.38568      51.17483
2173284.7068      183.46310      51.16824
2175050.1918      162.12463      51.17112
2176815.6681      525.83215      51.18354
2178581.1358      145.19691      51.16623
2180346.6208     -341.05777      51.15352
2182112.0972      -51.79644      51.16281
2183877.5823       66.87641      51.17339
2185643.0501     -139.17685      51.15813
2187408.5265      -15.61642      51.16514
2189174.0117      368.71432      51.17622
2190939.4795      213.74225      51.16451
2192704.9561       30.87521      51.16854
2194470.4413       71.76399      51.16343
2196235.9092      180.48286      51.17487
2198001.3944      457.04840      51.18085
2199766.8624      384.92679      51.16789
2201532.3391      512.36151      51.17805
2203297.8244      277.04239      51.17907
2205063.3010       38.38539      51.17889
2206828.7691      -63.18092      51.16875
2208594.2545       65.56511      51.16703
2210359.7312     -423.31219      51.16156
2212125.1994      167.72748      51.17208
2213890.6848      403.16583      51.17944
2215656.1616       35.40516      51.15520
2217421.6471        2.86102      51.15916
2219187.1153      270.96271      51.16585
2220952.5922      246.04797      51.17224
2222718.0778      -17.34495      51.16355
2224483.5461      -39.39867      51.16722
2226249.0230      118.85166      51.17087
2228014.5086     -135.42175      51.15899
2229779.9770      227.80896      51.17118
2231545.4626      -94.47336      51.16763
2233310.9397     -210.52361      51.16440
2235076.4081     -186.62215      51.16484
2236841.8938       28.96786      51.17186
2238607.3709     -202.65579      51.16450
2240372.8394     -185.07242      51.17050
2242138.3252     -216.60327      51.16767
2243903.8024       29.56390      51.17268
2245669.2882       62.22725      51.17323
2247434.7568      103.83129      51.17668
2249200.2340      266.43277      51.16843
2250965.7113      257.13443      51.16690
2252731.1886      -43.39218      51.16914
2254496.6659      -64.90945      51.16816
2256262.1432       48.39897      51.17420
2258027.6205      186.92017      51.16753
2259793.0979      563.97913      51.18219
2261558.5839      551.93903      51.18051
2263324.0527       -1.01328      51.16493
2265089.5388     -229.53749      51.16018
2266855.0163       72.83688      51.17105
2268620.4851       98.70529      51.17622
2270385.9712     -127.01750      51.15757
2272151.4488     -165.16447      51.16728
2273916.9177      -16.92772      51.16499
2275682.4039     -168.14470      51.16696
2277447.8815     -292.47998      51.16181
2279213.3677      -96.55952      51.16583
2280978.8367      -39.39867      51.17121
2282744.3144     -158.42914      51.16449
2284509.8007     -204.86116      51.16171
2286275.2697     -169.15799      51.17006
2288040.7475     -107.76520      51.16643
2289806.2339     -301.53989      51.15652
2291571.7030     -106.21548      51.16815
2293337.1808     -169.45601      51.16736
2295102.6672     -224.64990      51.16785
2296868.1450     -264.82343      51.16790
2298633.6229      -92.14878      51.17220
2300399.1008       81.77757      51.17813
2302164.5787     -109.61295      51.17377
2303930.0566     -355.66092      51.16763
2305695.5345      -85.83069      51.17796
2307461.0039      -78.43971      51.17575
2309226.4905       -7.21216      51.17901
2310991.9685       40.29274      51.17405
2312757.4465       65.92274      51.18034
2314522.9246      156.76022      51.17820
2316288.4027     -192.82103      51.16174
2318053.8894       11.08646      51.18377
2319819.3589      252.24686      51.18523
2321584.8370      123.26241      51.18067
2323350.3238     -295.69864      51.16872
2325115.7934       89.76460      51.17870
2326881.2802       72.95609      51.18024
2328646.7584     -146.98505      51.17560
2330412.2280       -0.35763      51.17640
2332177.7149      -13.47065      51.18188
2333943.1932       96.08269      51.17858
2335708.6629       15.13958      51.17870
2337474.1499     -161.70740      51.17181
2339239.6283     -305.29498      51.17270
2341005.0980      -17.16614      51.17860
2342770.5850       48.63739      51.17628
2344536.0635      -61.75041      51.17092
2346301.5505      161.05176      51.18328
2348067.0204      158.78677      51.17861
2349832.4989     -255.76353      51.17559
2351597.9860     -203.96710      51.17186
2353363.4559      -87.91685      51.17908
2355128.9345      189.90039      51.17929
2356894.4217      434.16022      51.18485
2358659.9003      218.51062      51.18284
2360425.3789       72.00241      51.18169
