#   Time (s)     Flux (ppm)    Error (ppm)
 160652.9075     -353.69397      57.48161
 162418.3248     -548.00513      57.47842
 164183.7508     -749.40918      57.47425
 165949.1595     -776.29089      57.46394
 167714.5769     -508.07001      57.48367
 169480.0029     -504.85135      57.48938
 171245.4117     -586.09247      57.48024
 173010.8292     -389.69516      57.48347
 174776.2553      -81.71797      57.48815
 176541.6642     -198.12584      57.49290
 178307.0904     -277.57883      57.48522
 180072.5080       92.14878      57.48928
 181837.9169      258.20734      57.50586
 183603.3432       77.00920      57.49723
 185368.7608     -212.25214      57.49750
 187134.1785     -129.75931      57.50278
 188899.5962     -123.14320      57.48703
 190665.0139     -393.39066      57.48792
 192430.4317     -366.44934      57.49538
 194195.8495      -78.20129      57.49392
 195961.2673     -133.57401      57.49572
 197726.6851     -374.07874      57.48498
 199492.1030     -119.09008      57.49775
 201257.5208       -4.64916      57.50328
 203022.9474       29.32549      57.50230
 204788.3567      -10.31160      57.50469
 206553.7747     -155.98535      57.50385
 208319.2013      -18.00060      57.49384
 210084.6107     -152.52829      57.49778
 211850.0374     -171.18454      57.49936
 213615.4554     -162.30345      57.50739
 215380.8649      -45.41874      57.50708
 217146.2917       28.96786      57.50002
 218911.7098       61.27357      57.51281
 220677.1194      121.47427      57.51778
 222442.5462      513.31519      57.52166
 224207.9644      893.83124      57.52932
 225973.3741      359.29681      57.51625
 227738.8010      152.58789      57.51413
 229504.2193      167.96588      57.51238
 231269.6463      428.67661      57.52221
 233035.0560      257.73047      57.51674
 234800.4744       -6.37770      57.50952
 236565.9015       98.70529      57.51613
 238331.3113      175.95291      57.51372
 240096.7297      149.13083      57.51624
 241862.1569     -103.95050      57.51574
 243627.5754      125.88501      57.52143
 245392.9940      246.64401      57.51593
 247158.4126     -104.24852      57.50595
 248923.8312     -259.04178      57.50320
 250689.2498      -74.32700      57.50524
 252454.6685       38.74302      57.50185
 254220.0871      106.57310      57.50606
 255985.5059     -153.06473      57.51426
 257750.9246      119.44771      57.51295
 259516.3347      111.81831      57.51492
 261281.7622     -279.42657      57.50319
 263047.1810      -22.23253      57.50643
 264812.6085        4.41074      57.50703
 266578.0187       41.48483      57.50729
 268343.4376      -60.55832      57.51027
 270108.8652      487.08917      57.51946
 271874.2755      278.71130      57.51419
 273639.6945     -249.86267      57.50677
 275405.1221     -312.32834      57.49875
 277170.5325     -269.71103      57.50740
 278935.9516     -564.51556      57.49853
 280701.3793     -749.82642      57.49987
 282466.7898     -710.18933      57.49174
 284232.2176     -425.04071      57.50246
 285997.6368     -402.62936      57.49797
 287763.0560     -390.05280      57.50745
 289528.4752     -240.02791      57.51474
 291293.8944      -49.29304      57.51253
 293059.3137      102.28157      57.51524
 294824.7330       65.68432      57.52268
 296590.1524      116.70589      57.52452
 298355.5804      330.20972      57.52408
 300120.9998      186.08569      57.52350
 301886.4105       79.98943      57.51344
 303651.8386       26.94130      57.52783
 305417.2581       70.69111      57.52833
 307182.6689      312.32834      57.53415
 308948.0971      381.82736      57.54461
 310713.5166      161.17096      57.52536
 312478.9276      238.65700      57.53946
 314244.3558       92.98325      57.53701
 316009.7668      225.30556      57.54455
 317775.1951      192.16537      57.54481
 319540.6148       28.01418      57.53292
 321306.0259      -68.36653      57.52879
 323071.4542      -23.18621      57.54282
 324836.8740      155.56812      57.54060
 326602.2851      193.35747      57.54271
 328367.7136      -73.67134      57.53580
 330133.1335      -30.04074      57.54214
 331898.5620      196.21849      57.54621
 333663.9732      254.51184      57.54259
 335429.3932       92.62562      57.54505
 337194.8217      146.38901      57.54842
 338960.2331     -374.49597      57.53333
 340725.6531     -204.98038      57.53633
 342491.0818      -52.75011      57.54088
 344256.4932      -73.07529      57.53937
 346021.9133       60.55832      57.54816
 347787.3420      282.76443      57.55070
 349552.7622      193.47668      57.55573
 351318.1824      -46.19360      57.53988
 354849.0228      224.35188      57.55124
 356614.4517      115.39459      57.54267
 358379.8633     -233.41179      57.54002
 360145.2836     -141.32262      57.54179
 361910.7039      128.38840      57.55282
 363676.1243     -199.01991      57.54327
 365441.5533     -569.04553      57.53215
 367206.9651     -401.02005      57.53722
 368972.3855       30.15995      57.54908
 370737.8147      145.55453      57.55344
 372503.2265      310.30179      57.55573
 374268.6470      -26.52407      57.55202
 376034.0762       -4.64916      57.55039
 377799.4882      260.59149      57.54684
 379564.9088      244.97510      57.55317
 381330.3380      616.66968      57.56313
 383095.7501      215.76881      57.55452
 384861.1794      277.16159      57.55451
 386626.6001      231.98128      57.56093
 388392.0208      271.32034      57.55717
 390157.4416      -56.02837      57.55505
 391922.8624      -81.71797      57.55106
 393688.2832       16.57009      57.55409
 395453.7041      218.15300      57.54632
 397219.1250     -253.26013      57.55217
 398984.5545       95.12901      57.55322
 400749.9754       67.23404      57.55021
 402515.3877     -101.32790      57.54624
 404280.8174      244.02142      57.55542
 406046.2384      294.20853      57.56090
 407811.6508      446.55798      57.56589
 409577.0805      574.82721      57.57051
 411342.5016      663.75732      57.57219
 413107.9141      371.69458      57.56575
 414873.3439      371.93298      57.56662
 416638.7650      464.43939      57.56639
 418404.1862      170.70770      57.56218
 420169.6075      -52.03485      57.55320
 421935.0287      -32.90176      57.55290
 423700.4500      -67.41286      57.55550
 425465.8713      107.40757      57.55727
 427231.2840     -152.23026      57.54874
 428996.7140     -136.73306      57.55017
 430762.1354       25.63000      57.54953
 432527.5655       58.17413      57.54987
 434292.9783       -0.65565      57.55468
 436058.3998     -347.01825      57.54630
 437823.8299     -183.04587      57.54628
 439589.2428      -40.11393      57.55154
 441354.6644       25.98763      57.54951
 443120.0946     -470.10184      57.54267
 444885.5076     -512.18274      57.53763
 446650.9292     -360.66769      57.54433
 448416.3595     -326.93149      57.54621
 450181.7812     -367.40302      57.54526
 451947.2029     -346.95865      57.54705
 453712.6247      -74.68462      57.54998
 455478.0465     -212.07333      57.54583
 457243.4683     -468.19449      57.54115
 459008.8901     -600.27838      57.54000
 460774.3120     -505.44739      57.54073
 462539.7425     -779.68835      57.53631
 464305.1558     -635.74316      57.54035
 466070.5864     -223.87505      57.54756
 467836.0083     -157.23706      57.55109
 469601.4217     -302.55316      57.54710
 471366.8524     -551.52179      57.54039
 473132.2658     -356.07816      57.54195
 474897.6878     -162.18423      57.54753
 476663.1186      -20.62321      57.55425
 478428.5407      406.14606      57.55878
 480193.9542      545.38251      57.55907
 481959.3851      105.97706      57.55869
 483724.7987      -51.85604      57.54926
 485490.2295      106.33469      57.55369
 487255.6518      288.00964      57.55840
 489021.0655      218.74905      57.55582
 490786.4964      -73.13490      57.55001
 492551.9188     -472.54562      57.54179
 494317.3412     -469.68460      57.54489
 496082.7636     -444.76987      57.53513
 497848.1860     -515.81860      57.53687
 499613.6171     -281.57233      57.54463
 501379.0310     -384.39035      57.54274
 503144.4535     -437.97491      57.53936
 504909.8847       -9.77516      57.55331
 506675.3073      133.99124      57.55712
 508440.7212      -76.83038      57.55679
 510206.1525      -73.73094      57.55414
 511971.5752     -248.61098      57.54659
 513736.9892      -48.39897      57.55335
 515502.4205      437.14047      57.56709
 517267.8433      301.83792      57.56313
 519033.2747      -89.76460      57.55429
 520798.6889     -137.98476      57.55579
 522564.1117       17.40456      57.56085
 524329.5432     -247.95532      57.55044
 526094.9574     -548.12433      57.54299
 527860.3803     -594.61597      57.54392
 529625.8032     -355.54172      57.54846
 531391.2262     -568.38989      57.54704
 533156.6578     -463.12808      57.54533
 534922.0722      -33.73623      57.55674
 536687.4953      137.68674      57.55972
 538452.9270     -414.07346      57.54789
 540218.3414     -490.30780      57.54249
 541983.7645     -189.42355      57.55257
 543749.1963     -180.72128      57.55266
 545514.6109     -651.35956      57.54445
 547280.0341     -939.66724      57.53388
 549045.4660     -689.08929      57.54628
 550810.8892     -111.16266      57.55507
 552576.3125       19.78874      57.55450
 554341.7359     -119.80534      57.55781
 556107.1592      -41.78286      57.55493
 557872.5826       97.51320      57.55786
 559638.0060      -21.04044      57.55282
 561403.4294       15.49721      57.55705
 563168.8615      144.72008      57.56265
 564934.2764      165.22408      57.55459
 566699.7085      169.99245      57.55891
 568465.1320      181.67496      57.56029
 570230.5470      219.10667      57.56092
 571995.9792      284.91022      57.56108
 573761.4028       88.93013      57.56264
 575526.8179      -85.05583      57.55233
 577292.2502      195.26482      57.56290
 579057.6739     -119.92455      57.55148
 580823.0890     -426.11362      57.54696
 582588.5214     -524.34204      57.54812
 584353.9452       47.56451      57.55983
 586119.3690       47.80293      57.55714
 587884.7928      108.36124      57.56280
 589650.2167      100.49343      57.55980
 591415.6406       10.37121      57.55792
 593181.0645     -176.60857      57.55637
 594946.4885      -47.08767      57.55895
 596711.9125       44.22665      57.56120
 598477.3365       84.87701      57.56443
 600242.7692     -364.72083      57.55865
 602008.1846     -558.07831      57.55208
 603773.6087     -463.42612      57.55377
 605539.0415     -201.70212      57.55752
 607304.4570     -188.94672      57.56041
 609069.8812     -280.61865      57.55935
 612600.7383     -243.72339      57.55855
 614366.1539     -394.22513      57.55254
 616131.5868     -182.50943      57.55811
 617897.0111       33.73623      57.55788
 619662.4355       66.87641      57.56710
 621427.8599      100.49343      57.56406
 623193.2843      249.74347      57.56848
 624958.7173      271.79718      57.57057
 626724.1331       27.06051      57.56161
 628489.5576       28.25260      57.56299
 630254.9908      121.23585      57.56544
 632020.4067       92.74483      57.56350
 633785.8399      -41.66365      57.56311
 635551.2645     -390.05280      57.55866
 637316.6805     -659.64459      57.54961
 639082.1138     -441.84924      57.55530
 640847.5298     -257.43246      57.55995
 642612.9545       25.63000      57.56373
 644378.3879      -81.65836      57.56138
 646143.8040      -28.31221      57.56341
 647909.2288      128.26920      57.56642
 649674.6623     -325.02414      57.55548
 651440.0785     -314.71252      57.55843
 653205.5120     -180.36365      57.56086
 654970.9369     -253.37935      57.55885
 656736.3619     -513.43439      57.55664
 658501.7868     -190.13882      57.56524
 660267.2118      -14.54353      57.56395
 662032.6368      -70.15466      57.56234
 663798.0619     -139.53447      57.55668
 665563.4869        0.59605      57.55872
 667328.9207      246.40561      57.56965
 669094.3458     -122.84517      57.55198
 670859.7623     -422.17969      57.54650
 672625.1962     -348.03152      57.54728
 674390.6214     -379.62198      57.54389
 676156.0379      -73.61174      57.55401
 677921.4718        6.79493      57.55280
 679686.8971      102.51999      57.55562
 681452.3138      173.33031      57.55649
 683217.7478      182.86705      57.55679
 684983.1732      -43.86902      57.55397
 686748.6072        6.07967      57.55368
 688514.0240     -266.55197      57.54798
 690279.4495     -551.52179      57.53742
 692044.8836     -484.40695      57.54663
 693810.3005       94.41376      57.55405
 695575.7260      296.23508      57.55814
 697341.1516     -300.70544      57.54898
 699106.5772     -158.96559      57.55028
 700872.0115       95.12901      57.55207
 702637.4285      337.60071      57.56184
 704402.8542      157.23706      57.55110
 706168.2886       73.79055      57.55379
 707933.7057      511.88470      57.57168
 709699.1314      621.67645      57.57159
 711464.5659      144.24324      57.56171
 713229.9917     -356.37616      57.55381
 714995.4176     -364.00555      57.54792
 716760.8435      -35.58397      57.55867
 718526.2694     -272.87006      57.54953
 720291.6953     -295.57944      57.54580
 722057.1213     -211.71570      57.54700
 723822.5473        1.19209      57.55518
 725587.9820       23.60344      57.55745
 727353.3994     -196.39731      57.55225
 729118.8255       24.31870      57.56285
 730884.2602      130.89180      57.56474
 732649.6777      115.87143      57.56191
 734415.1125     -223.10019      57.55699
 736180.5387       22.76897      57.55421
 737945.9563      228.52420      57.56856
 739711.3912      329.85211      57.56480
 741476.8175      552.77350      57.57077
 743242.2351      407.09973      57.56347
 745007.6701      344.15723      57.56367
 746773.0965      375.39005      57.56633
 748538.5315      259.99545      57.55794
 750303.9493      240.20673      57.56339
 752069.3757      -59.60464      57.55405
 753834.8022      -88.63211      57.55849
 755600.2287     -221.25244      57.54663
 757365.6553     -274.18137      57.55120
 759131.0818      -59.06820      57.55675
 760896.5084      -36.00121      57.55871
 762661.9350      -14.90116      57.55669
 764427.3617      164.15118      57.56033
 766192.7883      240.80276      57.55807
 767958.2237      160.93254      57.55661
 769723.6504      -28.61023      57.55548
 771489.0685     -144.00482      57.55134
 773254.5040     -108.18243      57.55327
 775019.9308     -206.58969      57.55001
 776785.3490      250.33951      57.56757
 778550.7845      224.11346      57.56687
 780316.2114       68.54534      57.55657
 782081.6383      132.56073      57.55727
 783847.0653      396.96692      57.55725
 785612.4923      477.67163      57.57903
 787377.9279      269.05536      57.56956
 789143.3463      268.34012      57.56095
 790908.7734      406.98053      57.57444
 792674.2091      189.18515      57.56161
 794439.6276      -33.55742      57.55796
 796205.0548      -12.69579      57.56870
 797970.4906      -27.12011      57.56024
 799735.9092     -144.12402      57.56073
 801501.3451      -58.82978      57.56541
 803266.7723      -79.15497      57.55504
 805032.1910       14.54353      57.56658
 806797.6270     -191.03288      57.56525
 813859.3279     -264.82343      57.55625
 815624.7640     -251.29318      57.56733
 817390.1915      -84.87701      57.56915
 819155.6190       37.31251      57.57267
 820921.0466       28.96786      57.57451
 822686.4742       51.61762      57.57612
 824451.9018       91.55273      57.57453
 826217.3380      225.78239      57.57659
 827982.7571      319.00406      57.58274
 829748.1934       67.11483      57.57764
 831513.6211      165.70091      57.57459
 835044.4767     -120.69940      57.56612
 836809.9045     -459.90942      57.55326
 838575.3237     -268.81696      57.57005
 840340.7602      204.68234      57.57718
 842106.1881      220.29877      57.57696
 843871.6073     -110.20898      57.57106
 845637.0439     -224.35188      57.56313
 847402.4719     -348.50836      57.56339
 849167.9086     -406.80170      57.55606
 850933.3280     -202.59619      57.56066
 852698.7560      -65.50551      57.56056
 854464.1927      -11.80172      57.56627
 856229.6122       28.37181      57.56578
 865056.7533      171.42296      57.56997
 868587.6185      136.25623      57.56948
 870353.0382     -101.98355      57.56199
 872118.4666      -83.02927      57.56104
 873883.9036     -339.44846      57.56112
 875649.3321     -504.73212      57.55924
 877414.7519     -554.26361      57.56182
 880945.6175     -147.64070      57.56462
 882711.0461      -85.83069      57.56875
 884476.4747     -345.23010      57.56095
 886241.9033     -305.95065      57.56301
 889772.7606      224.59030      57.57366
 891538.1892      -63.89618      57.57331
 893303.6266     -298.91730      57.56000
 895069.0467       28.37181      57.57279
 896834.4841      331.52103      57.58090
 898599.9129      230.55077      57.57750
 900365.3331      -44.28625      57.57488
 902130.7706      349.99847      57.58570
 903896.1995      485.89706      57.58038
 905661.6198      331.75946      57.58217
 907427.0574      104.78497      57.57908
 909192.4864       47.20688      57.57911
 910957.9240     -173.92636      57.58373
 912723.3444       66.63799      57.58261
 914488.7735      385.16522      57.59360
 916254.2112      608.56342      57.59729
 918019.6317      248.55136      57.59211
 919785.0608     -106.99034      57.58299
 921550.4900      118.37482      57.58574
 923315.9192      -74.08858      57.58118
 925081.3484     -108.54005      57.58360
 926846.7777     -315.54700      57.57459
 928612.2070       52.21367      57.58972
 930377.6449      202.89421      57.59151
 932143.0743      413.89465      57.59270
 933908.4950      366.56857      57.59874
 935673.9331      -32.48453      57.58847
 937439.3625       69.61823      57.59141
 939204.7833     -160.03847      57.58389
 940970.2214     -402.45056      57.58302
 942735.6510     -297.06955      57.58001
 944501.0891     -364.54199      57.58565
 946266.5101     -604.21228      57.57569
 948031.9397     -739.45520      57.57415
 949797.3780     -537.63391      57.58280
 951562.7990     -614.22589      57.57324
 953328.2287     -588.95349      57.58161
 955093.6670     -450.37268      57.57949
 956859.0881     -585.19843      57.57613
 958624.5179     -652.96887      57.57416
 960389.9564     -639.25983      57.57402
 962155.3776     -762.52222      57.57319
 963920.8161     -692.36755      57.57714
 965686.2459     -340.22333      57.58307
 967451.6672        5.84126      57.59459
 969217.1058      213.26541      57.59766
 970982.5358      140.78616      57.59526
 972747.9658      188.35068      57.59779
 974513.3958      336.88544      57.59640
 976278.8259      311.73230      57.59639
 978044.2560      157.47546      57.59489
 979809.6861      151.75342      57.59270
 981575.1163      156.28339      57.59791
 983340.5464      256.89603      57.59644
 985105.9767      103.83129      57.59552
 986871.4069      -82.49283      57.58667
 988636.8458       58.77018      57.59356
 990402.2674     -118.25562      57.58764
 992167.6978      -24.55711      57.59316
 993933.1368      -27.12011      57.59124
 995698.5585     -384.33075      57.58266
 997463.9975     -209.92755      57.58107
 999229.4280      265.35986      57.59152
1000994.8498       67.94930      57.59403
1002760.2889     -269.65143      57.57632
1004525.7195     -126.48106      57.58817
1006291.1414      167.84668      57.59634
1008056.5806      123.14320      57.60019
1009822.0112      194.31114      57.59788
1011587.4505     -325.02414      57.58859
1013352.8725     -204.32472      57.58928
1015118.3032        7.98702      57.59229
1016883.7426       87.61883      57.59540
1018649.1647      -41.00800      57.58696
1020414.5955     -171.24414      57.58576
1022180.0349     -196.99335      57.59152
1023945.4571       12.04014      57.58842
1025710.8880      175.59528      57.59330
1027476.3275      120.99743      57.59226
1029241.7585      212.78857      57.59281
1031007.1894      172.61505      57.59460
1032772.6204      246.28639      57.60271
1034538.0428      437.49811      57.60355
1036303.4824      491.73831      57.60403
1038068.9135      356.31656      57.60177
1039834.3360      290.51303      57.59598
1041599.7758      -92.02957      57.57916
1043365.2069     -329.61368      57.57613
1045130.6381     -432.01447      57.58030
1046896.0693     -662.80365      57.57120
1048661.5006     -387.54941      57.57493
1050426.9405     -299.45374      57.57396
1052192.3631     -399.64914      57.57356
1053957.7945     -442.68369      57.57249
1055723.2345     -434.69669      57.57501
1057488.6572     -243.84261      57.58033
1059254.0886       39.57748      57.59031
1061019.5287      233.05417      57.58812
1062784.9515      411.15283      57.59333
1064550.3917        9.77516      57.58571
1066315.8232      358.22391      57.59784
1068081.2461      734.80603      57.60433
1069846.6864      416.51727      57.60122
1071612.1180      151.75342      57.59025
1073377.5496       73.19450      57.58830
1075142.9813      174.04556      57.58937
1076908.4130      -23.96107      57.57889
1078673.8534     -398.75507      57.57367
1080439.2765     -197.17216      57.58036
1082204.7083      -20.50400      57.58606
1083970.1488     -271.67798      57.57639
1085735.5720     -236.15359      57.57569
1087501.0039       61.75041      57.58289
1089266.4358     -142.99155      57.57700
1091031.8677     -323.17639      57.57414
1092797.2997     -381.23132      57.57248
1094562.7403      138.99803      57.58702
1096328.1637      190.49644      57.58747
1098093.6044      171.78058      57.59458
1099859.0365      103.83129      57.58384
1101624.4599       50.30632      57.58291
1103389.9007      169.99245      57.58630
1105155.3329     -192.58261      57.57975
1106920.7565     -114.85815      57.58026
1108686.1973     -387.84741      57.56852
1110451.6296     -325.08374      57.57908
1112217.0705       42.43851      57.58812
1113982.4942      -42.43851      57.58247
1115747.9265     -251.35278      57.57095
1117513.3675     -250.51833      57.58134
1119278.7913      131.96469      57.58768
1121044.2237      211.35806      57.58563
1122809.6648      347.97192      57.59882
1126340.5212        8.94070      57.59556
1128105.9624       73.43292      57.59402
1129871.3863      -50.84276      57.59403
1131636.8276     -169.69443      57.59007
1133402.2602     -291.34750      57.58191
1135167.6929     -482.20157      57.58736
1136933.1255      135.54095      57.60563
1138698.5583      -58.41255      57.58598
1140463.9910        4.41074      57.59750
1142229.4238       69.49902      57.59509
1143994.8566     -110.80504      57.59398
1145760.2894     -333.84561      57.58935
1147525.7223     -125.64659      57.59274
1149291.1552       82.73125      57.59731
1151056.5968       26.58367      57.60070
1152822.0211     -102.69881      57.59543
1154587.4541     -376.22452      57.58907
1156352.8957      166.65459      57.60123
1158118.3201      114.20250      57.59843
1159883.7532     -148.11754      57.59450
1161649.1949     -266.55197      57.58621
1163414.6194     -197.94702      57.59500
1165180.0612      252.48528      57.60506
1166945.4944      255.34630      57.59529
1168710.9190      129.34207      57.59888
1170476.3609     -352.79990      57.58931
1172241.7941     -432.01447      57.57647
1174007.2188     -388.32425      57.58495
1175772.6608      -70.51230      57.58989
1177538.0941      150.20370      57.59574
1179303.5361      176.42975      57.60197
1181068.9609       91.07590      57.59773
1182834.3944      352.85950      57.59605
1184599.8365      287.53281      57.59947
1186365.2614      351.66742      57.60183
1188130.6949      187.75464      57.58865
1189896.1371      141.02460      57.60076
1191661.5707      226.61685      57.60067
1193426.9957      384.44995      57.59775
1195192.4380      410.67599      57.60434
1196957.8716      174.16476      57.58936
1198723.3054     -135.18333      57.58813
1200488.7391       51.02158      57.59354
1202254.1642      -67.29364      57.58174
1204019.6067      -19.13309      57.59238
1205785.0405       25.98763      57.59355
1207550.4657      -20.38479      57.58939
1209315.9082     -173.27071      57.59103
1211081.3422      235.91519      57.59666
1212846.7847      280.02261      57.59989
1214612.2101      131.01102      57.59928
1216377.6441       76.53236      57.59914
1218143.0867      499.72534      57.60204
1219908.5122      845.19385      57.61005
1221673.9462      864.62500      57.61300
1223439.3890      608.68262      57.61374
1225204.8145      339.62726      57.59847
1226970.2487      168.56194      57.59554
1228735.6915      100.85106      57.59366
1230501.1171      367.76065      57.59890
1232266.5600      488.04285      57.59411
1234031.9943      217.79538      57.59718
1235797.4287      374.43637      57.60006
1237562.8630      652.90930      57.60582
1239328.2974      431.29919      57.60305
1241093.7318       99.18213      57.59906
1242859.1662      202.89421      57.59663
1244624.6007      368.71432      57.60036
1246390.0439      357.03183      57.59723
1248155.4784      280.85709      57.59567
1249920.9043      287.89044      57.59689
1251686.3475      345.11090      57.59391
1253451.7735      -20.62321      57.59951
1255217.2081     -142.81273      57.59052
1256982.6515     -112.77199      57.59134
1258748.0775      -91.01630      57.59208
1260513.5123      -59.12781      57.59169
1262278.9556      -73.31371      57.59072
1264044.3818     -282.16840      57.58409
1265809.8253     -233.59061      57.58363
1267575.2601      -87.73804      57.58658
1269340.6864      185.01282      57.59749
1271106.1299      231.86206      57.59610
1272871.5648      180.95970      57.60368
1274636.9912      100.49343      57.60163
1276402.4348      340.93857      57.60174
1278167.8698      291.82434      57.59776
1279933.3135     -199.85437      57.58623
1281698.7400      129.34207      57.59439
1283464.1751      952.95905      57.61127
1285229.6189      905.27533      57.60852
1286995.0454      574.70801      57.60921
1288760.4806      235.19992      57.59755
1290525.9245      285.50626      57.58999
1292291.3511      251.53160      57.59523
1294056.7864      147.46188      57.59706
1295822.2303      156.64101      57.60218
1297587.6657      -71.04874      57.59449
1299353.1011     -167.84668      57.59463
1301118.5365     -108.12283      57.58819
1302883.9719      193.11905      57.59390
1304649.4160      112.65278      57.59779
1306414.8429      -58.41255      57.59613
1308180.2784       -4.82798      57.60080
1309945.7139      150.56134      57.59562
1311711.1495      173.92636      57.59807
1313476.5938       60.20069      57.59232
1315242.0208      196.45691      57.59950
1317007.4565       16.80851      57.59368
1318772.9008      131.01102      57.59526
1320538.3279      399.23190      57.59933
1322303.7636      580.43005      57.60609
1324069.2081      358.34314      57.59660
1325834.6353      -26.46446      57.59498
1327600.0797     -246.34599      57.57456
1329365.5156      185.84729      57.58922
1331130.9429      -13.41105      57.59014
1332896.3875     -445.72354      57.57315
1334661.8234     -193.17865      57.58923
1336427.2594      211.11966      57.59848
1338192.6954      202.65579      57.59256
1339958.1315     -272.39322      57.58105
1341723.5676     -202.17896      57.58714
1343489.0037     -181.85378      57.58554
1345254.4398       74.98264      57.59206
1347019.8846     -121.05704      57.58574
1348785.3208     -140.72656      57.58461
1350550.7484       42.67693      57.58443
1352316.1933      349.87927      57.59776
1354081.6296      226.49765      57.59726
1355847.0573      447.63089      57.59387
1357612.5023      356.55499      57.59108
1359377.9387      171.42296      57.59039
1361143.3751       18.00060      57.59292
1362908.8115      214.57672      57.59884
1366439.6845      198.24506      57.59163
1368205.1210     -172.97269      57.58558
1369970.5489       49.35265      57.58835
1371735.9941      288.72491      57.59633
1373501.4307      248.90900      57.59528
1375266.8587      283.59891      57.59661
1377032.3041      245.92877      57.60717
1378797.7408     -184.53598      57.59008
1380563.1861     -177.97946      57.57946
1384094.0510      -55.01509      57.59124
1385859.4965     -193.65549      57.58504
1387624.9247     -221.55046      57.58600
1389390.3616      -34.21307      57.58883
1391155.8071      117.77878      57.59381
1392921.2354      147.22348      57.58437
1394686.6810      -16.80851      57.58849
1396452.1180     -167.84668      57.58619
1398217.5550     -104.01010      57.58485
1399982.9921        5.12600      57.59517
1401748.4292     -223.87505      57.58862
1403513.8663     -443.75659      57.57470
1405279.3034     -485.18182      57.57803
1407044.7406     -294.08932      57.57499
1408810.1778     -584.00629      57.58271
1410575.6237     -592.94702      57.57019
1412341.0523     -457.46564      57.57902
1414106.4982     -333.54761      57.57921
1415871.9356     -404.23871      57.57434
1417637.3643     -151.63422      57.58743
1419402.8103      339.03122      57.60278
1421168.2391       67.71088      57.59552
1422933.6765      180.00603      57.59422
1424699.1226      462.88968      57.60074
1426464.5515      495.91064      57.60687
1428229.9976       85.11543      57.58939
1429995.4352      -45.47834      57.59039
1431760.8641       15.85484      57.58456
1433526.3104        7.51019      57.59241
1435291.7480     -103.29485      57.58427
