#   Time (s)     Flux (ppm)    Error (ppm)
 376033.1905      138.52119      34.38338
 377798.5980      146.38901      34.38488
 379564.0141     -280.02261      34.37770
 381329.4390     -324.13007      34.37426
 383094.8466      -12.15935      34.37967
 384860.2714      461.93600      34.39033
 386625.6877      182.15179      34.38428
 388391.1040     -330.38855      34.37156
 390156.5203     -209.15269      34.37600
 391921.9366     -301.59949      34.37595
 393687.3530     -420.03394      34.37449
 395452.7694     -358.04510      34.37502
 397218.1858     -183.64191      34.37620
 398983.6109      228.40500      34.38428
 400749.0273      134.70650      34.38141
 402514.4352     -129.93813      34.37643
 404279.8603     -405.84802      34.37418
 406045.2769     -191.92696      34.37849
 407810.6848     -283.18167      34.37837
 409576.1100     -365.97253      34.37219
 411341.5266     -278.77094      34.37673
 413106.9346     -235.79597      34.37756
 414872.3599      111.22227      34.37965
 416637.7766      187.39700      34.37845
 418403.1933     -185.66847      34.37315
 420168.6100     -160.69412      34.37457
 421934.0268       25.51079      34.37405
 423699.4435       55.43232      34.37920
 425464.8603      138.04436      34.37967
 427230.2685     -238.29938      34.37502
 428995.6940     -265.71750      34.37440
 430761.1109     -243.60419      34.37366
 432526.5365     -169.69443      34.37858
 434291.9447       61.03516      34.37986
 436057.3617      193.47668      34.37429
 437822.7873       29.56390      34.38055
 439588.1957      365.73410      34.38576
 441353.6127      614.88153      34.38850
 443119.0384      432.84894      34.38542
 444884.4468      266.67117      34.38077
 446649.8640       52.80972      34.37779
 448415.2897      194.43036      34.38625
 450180.7069      122.54715      34.38157
 451946.1241     -335.21652      34.37599
 453711.5413     -236.45163      34.38091
 455476.9585      476.95636      34.38666
 457242.3757      578.28424      34.39669
 459007.7930      290.87067      34.39088
 460773.2103      365.61490      34.38811
 462538.6363      341.53461      34.38576
 464304.0450      282.76443      34.39126
 466069.4710      306.72549      34.38863
 467834.8884      175.71449      34.38625
 469600.2972      136.49463      34.38583
 471365.7233      193.59589      34.38298
 473131.1321      236.86887      34.38553
 474896.5496      138.28278      34.38544
 476661.9758      -73.85016      34.37926
 478427.3933      178.93314      34.38548
 480192.8023      351.30978      34.38352
 481958.2285      275.96951      34.38358
 483723.6375     -162.54187      34.38069
 485489.0638     -108.54005      34.37938
 487254.4815      242.23328      34.38365
 489019.8905      155.21049      34.38504
 490785.3169       -0.53644      34.37767
 492550.7347      -67.88969      34.37864
 494316.1524      136.13701      34.38276
 496081.5702      447.51166      34.38348
 497846.9881      257.01523      34.38399
 499612.4145      -46.43202      34.38148
 501377.8238       75.22106      34.38437
 503143.2417      471.23431      34.38946
 504908.6682      640.98834      34.38995
 506674.0862      256.06155      34.38425
 508439.4955       -7.45058      34.38048
 510204.9222     -111.46069      34.38182
 511970.3402     -208.67586      34.37345
 513735.7496     -274.59860      34.37605
 515501.1763      -31.70967      34.37755
 517266.5944      128.62683      34.38015
 519032.0212      -92.98325      34.37666
 520797.4307     -334.97809      34.37183
 522562.8489      -88.75131      34.37629
 524328.2757      176.07211      34.38142
 526093.6853      228.40500      34.37805
 527859.1036     -111.99713      34.37796
 529624.5218     -444.05460      34.37214
 531389.9401     -269.11496      34.37232
 533155.3671      310.18256      34.38490
 534920.7768      547.76666      34.38524
 536686.1952      242.35248      34.37575
 538451.6222       65.32669      34.37822
 540217.0320       52.69051      34.37697
 541982.4505       90.00301      34.37874
 543747.8776       48.51818      34.38195
 545513.2875      107.64599      34.38426
 547278.7060      -83.98294      34.38014
 549044.1332      386.23810      34.38284
 550809.5518      496.14905      34.38554
 552574.9704      412.82178      34.38541
 554340.3890      360.84653      34.38901
 556105.8076      371.81378      34.38881
 557871.2263      419.49750      34.38393
 559636.6450      344.15723      34.38542
 561402.0637      390.29120      34.38254
 563167.4911      195.98007      34.38309
 564932.9013     -205.39761      34.38028
 566698.3287       18.95428      34.37938
 568463.7476      484.94339      34.38826
 570229.1578      415.56360      34.38987
 571994.5853      292.53961      34.38795
 573760.0042       71.88320      34.38039
 575525.4145      195.98007      34.38585
 577290.8421      353.57477      34.37997
 579056.2611      192.76141      34.38398
 580821.6714      -94.29455      34.37975
 582587.0991     -129.52089      34.37939
 584352.5182      360.01205      34.38652
 586117.9372      301.83792      34.38446
 587883.3564      148.65399      34.38517
 589648.7755      -56.26678      34.38179
 591414.1946        4.64916      34.38018
 593179.6138     -155.32971      34.38065
 594945.0330      -72.00241      34.38441
 596710.4523      -65.86313      34.38433
 598475.8715      -63.00211      34.38158
 600241.2994      -23.54383      34.38190
 602006.7101      -98.10925      34.38354
 603772.1295     -477.61203      34.37786
 605537.5575     -350.95215      34.38170
 607302.9682      -28.66983      34.38677
 609068.3876       58.17413      34.38327
 612599.2352       87.02278      34.38583
 614364.6460      358.93918      34.38516
 616130.0742      678.06244      34.39196
 617895.4937      486.49310      34.39402
 619660.9133     -137.15028      34.38432
 621426.3328      -89.94341      34.38706
 623191.7525      182.50943      34.39091
 624957.1807     -227.33212      34.38120
 626722.5918     -854.67102      34.37895
 628488.0115     -513.67285      34.38276
 630253.4398      -59.60464      34.38530
 632018.8509      -27.06051      34.38975
 633784.2793     -239.49146      34.38245
 635549.6991     -218.98746      34.38602
 637315.1103      259.28021      34.38746
 639080.5388      768.18469      34.39442
 640845.9500      460.98233      34.39506
 642611.3699       59.60464      34.38755
 644376.7984      112.65278      34.39107
 646142.2098      302.19556      34.39555
 647907.6297      174.88004      34.39424
 649673.0584     -359.05838      34.38319
 651438.4697     -389.75476      34.38640
 653203.8984      139.83249      34.38666
 654969.3185      232.81573      34.39391
 656734.7386      -61.33318      34.38923
 658500.1587       28.61023      34.38771
 660265.5789      143.64719      34.39318
 662030.9990     -147.64070      34.38820
 663796.4192     -700.71222      34.38316
 665561.8395     -569.88000      34.38290
 667327.2684     -447.63089      34.38385
 669092.6886      -19.78874      34.38645
 670858.1003      281.92996      34.39498
 672623.5293      141.02460      34.38927
 674388.9496      170.35007      34.39542
 676154.3613      501.39429      34.39831
 677919.7903      400.30481      34.39442
 679685.2108       48.39897      34.39007
 681450.6226     -103.17564      34.38905
 683216.0517     -141.08420      34.38933
 684981.4722      -97.51320      34.39184
 686746.9014     -416.45764      34.38309
 688512.3133     -539.06439      34.37688
 690277.7339     -593.18542      34.38259
 692043.1631      -77.90327      34.39109
 693808.5751      166.41617      34.39236
 695573.9958       61.03516      34.39024
 697339.4164       81.65836      34.39244
 699104.8372      144.48166      34.39391
 700870.2665      247.71690      34.39397
 702635.6787      299.57294      34.39379
 704401.0994      296.47351      34.39798
 706166.5289      535.13049      34.39812
 707931.9411      579.83398      34.39908
 709697.3620      234.72308      34.39608
 711462.7915      259.16101      34.39505
 713228.2124       56.26678      34.39086
 714993.6333       61.03516      34.39341
 716759.0543     -105.85785      34.38787
 718524.4753      -38.26618      34.39420
 720289.8963      353.21713      34.40099
 722055.3174      339.26965      34.39357
 723820.7384      216.24565      34.39530
 725586.1682      168.32352      34.39231
 727351.5806      316.50067      34.39400
 729117.0018      345.58774      34.40011
 730882.4316      357.62787      34.40132
 732647.8442      348.32953      34.39470
 734413.2740      264.76382      34.39854
 736178.6953      106.81152      34.39508
 737944.1079     -158.72717      34.39285
 739709.5379     -237.40530      34.38734
 741474.9592      174.04556      34.39624
 743240.3719      283.12207      34.39726
 745005.8019       71.88320      34.39547
 746771.2233      -91.13550      34.38987
 748536.6534     -198.00662      34.39115
 750302.0662      125.52738      34.39343
 752067.4877      520.22937      34.40148
 753832.9092      606.17926      34.40144
 755598.3307      364.66122      34.40116
 757363.7523      385.40363      34.40065
 759129.1739      326.39502      34.39872
 760894.5955      -60.31990      34.39518
 762660.0171      167.25064      34.39789
 764425.4388      396.01324      34.40181
 766190.8605      279.30737      34.39568
 767956.2908       -9.77516      34.39606
 769721.7125      443.10092      34.40014
 771487.1257      338.07755      34.40078
 773252.5561       58.17413      34.39348
 775017.9779      -81.18153      34.39643
 776783.3911       67.71088      34.39335
 778548.8216       39.33907      34.39714
 780314.2435      100.49343      34.39622
 782079.6654     -171.36336      34.39010
 783845.0874      132.67993      34.39580
 785610.5094       -4.35114      34.39451
 787375.9400      -19.49072      34.39526
 789141.3534     -193.05945      34.39390
 790906.7754     -298.79810      34.39270
 792672.2061     -287.95004      34.39338
 794437.6196     -120.46098      34.39014
 796203.0417     -216.48407      34.39103
 797968.4725     -201.16568      34.39009
 799733.8861      -29.50430      34.39403
 801499.3169       48.04134      34.39453
 803264.7391      128.86523      34.39622
 805030.1527       69.73743      34.39463
 806795.5837     -117.36154      34.39266
 813857.2644     -191.39052      34.39014
 815622.6955     -572.68140      34.38622
 817388.1179     -312.14954      34.38713
 819153.5404      -21.21925      34.38988
 820918.9629      186.20491      34.40165
 822684.3854       44.46507      34.39993
 824449.8079     -210.16599      34.39536
 826215.2391     -108.36124      34.39659
 827980.6531      -70.98914      34.39882
 829746.0843      152.70709      34.39640
 831511.5070      287.17517      34.39889
 835042.3523      -81.41994      34.39641
 836807.7751      151.15738      34.39978
 838573.1892      350.35611      34.40563
 840338.6206       67.83009      34.39778
 842104.0434     -669.65820      34.38674
 843869.4576     -842.09442      34.38721
 845634.8891     -294.68536      34.39673
 847400.3120       91.55273      34.40090
 849165.7435      162.00543      34.39719
 850931.1578      -13.23223      34.39896
 852696.5807     -277.45963      34.39681
 854462.0124     -136.19661      34.39536
 856227.4267      152.11105      34.39923
 865054.5422      487.68521      34.40393
 868585.3972     -346.66061      34.38903
 870350.8118     -444.41223      34.38886
 872116.2350     -210.88123      34.39187
 873881.6669     -260.35309      34.39041
 875647.0902     -305.83142      34.39214
 877412.5049     -181.07892      34.39735
 880943.3602     -235.08072      34.39375
 882708.7837       31.94809      34.39890
 884474.2071      581.74133      34.40802
 886239.6305      615.23914      34.40609
 889770.4775      230.78918      34.40190
 891535.9010      151.27658      34.40239
 893301.3332      280.97629      34.40741
 895066.7482      159.26361      34.40163
 896832.1804     -126.18303      34.40318
 898597.6041     -190.91368      34.40182
 900363.0191        2.74181      34.40652
 902128.4514      -20.86163      34.40356
 903893.8751     -128.09038      34.40244
 905659.2902       18.71586      34.40868
 907424.7226       21.81530      34.40424
 909190.1464       -1.84774      34.40776
 910955.5789     -129.58051      34.40107
 912720.9941       69.85664      34.40798
 914486.4180       -6.61612      34.40724
 916251.8505     -288.06924      34.40386
 918017.2658     -579.95319      34.40089
 919782.6897     -597.35773      34.40142
 921548.1137     -195.50323      34.40606
 923313.5377     -268.39972      34.40560
 925078.9618     -588.41705      34.39941
 926844.3858     -555.15765      34.40111
 928609.8099     -299.09610      34.40347
 930375.2426     -289.91699      34.40434
 932140.6668     -404.29831      34.40268
 933906.0823     -376.64175      34.40448
 935671.5151       68.90297      34.40907
 937436.9393      331.64026      34.41448
 939202.3549      250.81635      34.41330
 940967.7878       38.14697      34.40902
 942733.2121      113.60645      34.41174
 944498.6451      215.76881      34.41362
 946264.0608       59.48544      34.40963
 948029.4852     -232.87535      34.40604
 949794.9182     -237.82254      34.40582
 951560.3340       -5.42402      34.41228
 953325.7584       16.80851      34.41091
 955091.1915      126.24264      34.41320
 956856.6074      177.74106      34.41364
 958622.0319      236.39203      34.41582
 960387.4651      424.86191      34.41653
 962152.8811      443.33936      34.41584
 963918.3143      485.65863      34.41504
 965683.7389      498.41403      34.41322
 967449.1550       79.98943      34.41029
 969214.5883      286.69833      34.41352
 970980.0130      234.60388      34.41041
 972745.4377     -252.54488      34.40388
 974510.8625     -345.23010      34.39949
 976276.2873     -147.40228      34.40733
 978041.7121     -222.92137      34.40773
 979807.1370     -234.60388      34.40512
 981572.5618     -447.33286      34.39980
 983337.9867     -314.35489      34.40305
 985103.4117        4.17233      34.40833
 986868.8366      347.73349      34.41346
 988634.2702       59.60464      34.40915
 990399.6866     -166.35657      34.40414
 992165.1116      -46.96846      34.40623
 993930.5453        5.60284      34.40733
 995695.9618     -133.09717      34.40451
 997461.3955     -134.82571      34.40699
 999226.8206     -154.25682      34.40645
1000992.2372      -61.98883      34.40678
1002757.6710       21.33846      34.41050
1004523.0962     -216.96091      34.40595
1006288.5128      -70.27388      34.40935
1008053.9467      143.28957      34.41169
1009819.3720      250.10109      34.40856
1011584.8060      259.28021      34.41235
1013350.2227      196.81454      34.40977
1015115.6480      329.85211      34.41056
1016881.0821      211.11966      34.41027
1018646.4989      -95.66545      34.40511
1020411.9243     -293.49329      34.40244
1022177.3584     -276.92319      34.40599
1023942.7753      -78.08208      34.40813
1025708.2008       57.69730      34.40764
1027473.6350       30.15995      34.41111
1029239.0606     -452.39926      34.40035
1031004.4862     -612.73572      34.40109
1032769.9119     -678.12207      34.39434
1034535.3289     -285.56586      34.40287
1036300.7632     -134.17006      34.40950
1038066.1889      220.77560      34.41059
1039831.6060      211.95412      34.40923
1041597.0405     -128.38840      34.40643
1043362.4663     -376.04572      34.40307
1045127.8921     -304.69894      34.40294
1046893.3179     -342.48828      34.40246
1048658.7438     -170.94612      34.40496
1050424.1784     -602.24536      34.39743
1052189.5956     -635.86237      34.39598
1053955.0216     -518.08356      34.39620
1055720.4562     -342.78632      34.39930
1057485.8736      -12.39777      34.40154
1059251.2996      -16.57009      34.40820
1061016.7343     -322.10352      34.40062
1062782.1518     -402.92740      34.40022
1064547.5865     -356.01855      34.40324
1066313.0127     -358.22391      34.39987
1068078.4302     -199.31793      34.40364
1069843.8650     -376.04572      34.40315
1071609.2913     -547.28986      34.39464
1073374.7175     -268.63812      34.40377
1075140.1438       80.34706      34.40952
1076905.5701     -279.30737      34.40082
1078671.0051     -578.93994      34.39775
1080436.4228     -515.69940      34.39498
1082201.8492     -230.31235      34.40388
1083967.2842     -237.64372      34.40010
1085732.7020     -322.10352      34.40131
1087498.1285     -292.18198      34.39928
1089263.5550     -173.74754      34.40460
1091028.9815     -185.07242      34.40368
1092794.4080     -443.10092      34.40253
1094559.8432     -506.10303      34.39835
1096325.2612     -782.37054      34.39647
1098090.6964     -520.16974      34.39808
1099856.1231     -248.49176      34.40242
1101621.5411     -396.31128      34.40052
1103386.9765     -461.57837      34.39964
1105152.4032     -330.44815      34.40370
1106917.8213     -173.15149      34.40608
1108683.2567       35.40516      34.40609
1110448.6835     -165.82013      34.40479
1112214.1190      -46.90886      34.40924
1113979.5372     -152.28987      34.40296
1115744.9641      -31.29244      34.40593
1117510.3997     -154.49524      34.40453
1119275.8180     -262.37964      34.40287
1121041.2450     -204.26512      34.40230
1122806.6806      -79.21457      34.40511
1126337.5260       48.75660      34.40958
1128102.9617        3.45707      34.40526
1129868.3802      333.18997      34.41255
1131633.8160      530.60052      34.41700
1133399.2431      477.19479      34.41377
1135164.6703       -7.80821      34.41108
1136930.0975      104.18892      34.40592
1138695.5248      396.25168      34.41124
1140460.9520      119.56692      34.40871
1142226.3793     -105.32141      34.40480
1143991.8066      -81.77757      34.40544
1145757.2340      277.40002      34.41119
1147522.6613      329.13684      34.41077
1149288.0887      -16.74891      34.40559
1151053.5248     -264.34659      34.40051
1152818.9436      163.07831      34.41119
1154584.3711      664.11493      34.41731
1156349.8072      247.12085      34.40683
1158115.2261      -89.64539      34.40201
1159880.6537      163.91278      34.40953
1161646.0899      -29.98114      34.40481
1163411.5089     -453.11450      34.39896
1165176.9452     -922.20306      34.39334
1166942.3728     -575.90009      34.39415
1168707.7919      -47.08767      34.40302
1170473.2282      -99.06292      34.40425
1172238.6560      -98.70529      34.40272
1174004.0751     -179.88681      34.39965
1175769.5116       10.13279      34.40374
1177534.9394      457.88287      34.40825
1179300.3759      329.61368      34.40930
1181065.7951      262.73727      34.41153
1182831.2230      311.37466      34.40656
1184596.6596      470.75748      34.40598
1186362.0789      479.81738      34.40644
1188127.5069      293.37405      34.40677
1189892.9436      711.44104      34.40974
1191658.3716      905.03693      34.41337
1193423.7910      395.05957      34.41009
1195189.2278      101.92394      34.40302
1196954.6559      181.55576      34.40556
1198720.0840      376.58215      34.40675
1200485.5122      -50.00830      34.40141
1202250.9318     -601.47046      34.39215
1204016.3687     -230.72958      34.39860
1205781.7969      104.54655      34.40167
1207547.2166      119.80534      34.40311
1209312.6535       11.32488      34.40473
1211078.0818      111.22227      34.40648
1212843.5188       82.25441      34.40356
1214608.9386      -42.97495      34.40595
1216374.3670      153.18393      34.40581
1218139.8041      427.12689      34.41211
1219905.2239      294.80457      34.40524
1221670.6524     -145.79297      34.40291
1223436.0896       10.49042      34.40059
1225201.5095      575.06561      34.40960
1226966.9381      555.63452      34.40922
1228732.3753      198.48346      34.40606
1230497.7953      -22.17293      34.40440
1232263.2326       93.46008      34.40205
1234028.6613      293.49329      34.41001
1235794.0900      395.17880      34.41270
1237559.5188      215.76881      34.40466
1239324.9476      282.16840      34.41153
1241090.3764      339.26965      34.40944
1242855.8052       89.40697      34.40191
1244621.2340     -489.47333      34.38940
1246386.6715     -433.38538      34.39678
1248152.1005      -74.14818      34.40027
1249917.5207     -259.63782      34.39901
1251682.9583     -749.17078      34.39240
1253448.3787     -548.77997      34.39776
1255213.8077       36.23962      34.40519
1256979.2454       -2.50340      34.39718
1258744.6658     -465.63147      34.39448
1260510.0949     -408.35141      34.39647
1262275.5327      -74.50581      34.39605
1264040.9532      199.55635      34.40273
1265806.3910     -222.68295      34.39586
1267571.8202     -273.88333      34.39985
1269337.2408      366.21094      34.40315
1271102.6787      270.12823      34.40345
1272868.1079     -264.04858      34.39674
1274633.5286     -526.96466      34.39660
1276398.9666     -132.62033      34.39750
1278164.3960      110.74543      34.40400
1279929.8340      265.35986      34.39404
1281695.2548      340.58093      34.40133
1283460.6842      186.56253      34.40106
1285226.1223       97.39399      34.39614
1286991.5432      -18.41784      34.39680
1288756.9727      194.43036      34.39831
1290522.4109      234.36546      34.39462
1292287.8319      185.37045      34.39684
1294053.2615      224.23267      34.39825
1295818.6997      102.16236      34.39951
1297584.1294     -177.68144      34.39568
1299349.5591     -132.08389      34.39405
1301114.9888      -92.50641      34.39596
1302880.4186      -27.89497      34.39512
1304645.8570      -34.39188      34.39310
1306411.2781      -83.50610      34.39256
1308176.7079       65.44590      34.39693
1309942.1378      508.66605      34.39602
1311707.5677      640.98834      34.40276
1313473.0062      455.85632      34.39616
1315238.4275      277.87686      34.39256
1317003.8575      217.91458      34.39493
1318769.2961      265.35986      34.39220
1320534.7175      125.16975      34.39677
1322300.1475      219.58351      34.39497
1324065.5862      213.14621      34.39410
1325831.0077      271.55878      34.39874
1327596.4465      346.06458      34.39985
1329361.8766      113.01041      34.39695
1331127.2982       -5.24521      34.39332
1332892.7370      423.43140      34.39806
1334658.1672      628.23297      34.40141
1336423.5975      136.25623      34.39421
1338189.0278     -640.09430      34.38422
1339954.4581     -670.85028      34.38453
1341719.8884     -310.30179      34.38746
1343485.3188       51.37920      34.39255
1345250.7492     -430.58395      34.38362
1347016.1883     -547.28986      34.38662
1348781.6187     -126.89828      34.39053
1350547.0406      410.31836      34.39940
1352312.4797      137.20990      34.38828
1354077.9102     -631.39203      34.38512
1355843.3322     -558.97235      34.38248
1357608.7714     -290.93027      34.38964
1359374.2020      129.93813      34.39572
1361139.6326       72.24083      34.39611
1362905.0633     -102.16236      34.39357
1366435.9247      -40.35234      34.38784
1368201.3555      207.30496      34.39588
1369966.7776      251.88922      34.39573
1371732.2171     -261.96240      34.38532
1373497.6479     -592.64899      34.38101
1375263.0701     -399.88757      34.38242
1377028.5097      102.99683      34.40047
1378793.9406      518.79883      34.39903
1380559.3802      383.01944      34.39862
1384090.2335      732.42188      34.40397
1385855.6731      393.74829      34.40598
1387621.0956      114.67934      34.40149
1389386.5266      277.75763      34.40060
1391151.9664      374.55560      34.40905
1392917.3889      -34.57069      34.39427
1394682.8287     -244.08102      34.39785
1396448.2599      -54.65746      34.39801
1398213.6911      120.99743      34.39769
1399979.1223      171.89980      34.40081
1401744.5536      387.43018      34.40675
1403509.9849      486.37390      34.40760
1405275.4162      385.04602      34.40568
1407040.8476      608.80182      34.40510
1408806.2789      816.70282      34.41142
1410571.7190      323.77243      34.40686
1412337.1418      113.36803      34.39749
1414102.5819      488.75809      34.40826
1415868.0134      964.64160      34.40854
1417633.4363      559.92603      34.40688
1419398.8764      239.84909      34.40343
1421164.2994      275.96951      34.40439
1422929.7310      396.01324      34.40759
1424695.1712      108.59966      34.40552
1426460.5942       81.18153      34.40683
1428226.0346      437.02124      34.40750
1429991.4663      634.19342      34.41349
1431756.8894      187.51620      34.40340
1433522.3298      -24.67632      34.40246
1435287.7616      265.00226      34.40577
