#   Time (s)     Flux (ppm)    Error (ppm)
1438838.4086     -222.32532      18.63753
1440603.8671     -279.18817      18.63914
1442369.3256     -100.01659      18.63861
1444134.7841      -77.12841      18.64019
1445900.2427     -151.81303      18.63750
1447665.7100     -236.74965      18.63609
1449431.1600      229.59709      18.64171
1451196.6187      415.56360      18.64594
1452962.0861      196.57611      18.63865
1454727.5448      -93.04285      18.63797
1456492.9949     -327.34869      18.63499
1460023.9213      -93.22166      18.64017
1461789.3801      -31.11362      18.64138
1463554.8391     -280.38025      18.63830
1465320.2980     -176.72777      18.63693
1467085.7656     -108.54005      18.63735
1468851.2160      213.98068      18.64039
1470616.6750      444.05460      18.64421
1472382.1427      124.57371      18.64284
1474147.5932     -161.94582      18.64055
1475913.0523     -242.65051      18.63877
1477678.5115     -116.05025      18.64178
1479443.9707       19.31190      18.64270
1481209.4386      159.14441      18.64123
1482974.8892      297.06955      18.64202
1484740.3485      320.55377      18.64122
1486505.8165      137.44830      18.63727
1488271.2672      163.07831      18.63885
1490036.7266      146.62743      18.64103
1491802.1947       46.73004      18.63897
1493567.6455      -19.43111      18.63915
1495333.1136      -52.75011      18.63974
1497098.5731     -155.32971      18.63887
1498864.0327      -15.49721      18.63664
1500629.4923      126.71947      18.63790
1502394.9519       36.12041      18.63641
1504160.4116     -274.83701      18.63768
1505925.8713     -291.28790      18.63719
1507691.3310       19.07349      18.64104
1509456.7907      254.98868      18.64275
1511222.2591       -0.41723      18.63943
1512987.7103        7.27177      18.63890
1514753.1788      151.27658      18.64225
1516518.6387      201.82132      18.64052
1518284.0899      303.14923      18.64119
1520049.5585      235.91519      18.64184
1521815.0185      226.61685      18.64012
1523580.4699      304.46051      18.64114
1525345.9386      154.97208      18.63869
1527111.3986      232.93495      18.64355
1528876.8587      413.53702      18.64174
1530642.3189      492.33435      18.64400
1532407.7790      481.84393      18.64308
1534173.2392      410.31836      18.64108
1535938.6995      120.04375      18.63819
1537704.1511      -25.51079      18.63586
1539469.6200      112.05673      18.63913
1541235.0804      326.63345      18.64315
1543000.5494      572.91986      18.64170
1544766.0011      465.03543      18.64398
1546531.4616      429.39185      18.64252
1548296.9307      352.14423      18.63776
1550062.3825      212.43095      18.63721
1551827.8430      -46.84925      18.63696
1553593.3122     -125.46777      18.63735
1555358.7642      -89.10895      18.63591
1557124.2248       34.33228      18.64044
1558889.6941     -106.51350      18.63651
1560655.1548     -350.11768      18.63493
1562420.6155     -420.03394      18.63477
1564186.0762     -605.10632      18.63087
1565951.5370     -901.87787      18.63385
1567716.9978     -598.90747      18.63009
1569482.4587        7.39098      18.63874
1571247.9196      189.30435      18.64180
1573013.3891       78.32050      18.63562
1574778.8414       35.40516      18.63760
1576544.3110      168.80035      18.64134
1578309.7720      313.63965      18.64274
1580075.2244      224.23267      18.64004
1581840.6942       77.00920      18.63916
1583606.1553      234.48468      18.64139
1585371.6078      258.68414      18.64062
1587137.0776      314.83173      18.64334
1588902.5301      245.21350      18.64080
1590667.9914       71.40636      18.64071
1592433.4613       48.16055      18.64149
1594198.9139       11.92093      18.64017
1595964.3839       14.06670      18.63998
1597729.8452     -163.91278      18.63758
1599495.2980     -294.86417      18.63810
1601260.7681     -118.25562      18.63652
1603026.2295      123.73924      18.64112
1604791.6910      134.46808      18.64036
1606557.1525     -317.33514      18.63691
1608322.6141     -521.48102      18.63212
1610088.0843     -194.72838      18.63884
1611853.5373       49.11423      18.63606
1613618.9990     -129.10367      18.63997
1615384.4693     -348.62756      18.63572
1617149.9310     -345.11090      18.63752
1618915.3841     -366.21094      18.63482
1620680.8545     -371.21771      18.63578
1622446.3163     -405.96722      18.63468
1624211.7695     -360.72729      18.63556
1625977.2401     -301.12268      18.64027
1627742.7020     -242.94853      18.63644
1629508.1726     -165.46249      18.64128
1631273.6259       33.14018      18.63942
1633039.0879      130.29575      18.64047
1634804.5586       38.86223      18.63587
1636570.0120     -218.27222      18.63453
1638335.4741     -371.63495      18.63911
1641866.3984     -550.27008      18.63591
1643631.8693     -451.14755      18.63770
1645397.3228     -330.74619      18.63774
1647162.7851     -441.01477      18.63807
1648928.2560     -535.96497      18.63562
1650693.7097     -482.26117      18.63471
1652459.1721     -238.65700      18.63433
1654224.6431     -268.63812      18.63798
1655990.0969     -412.22571      18.63542
1657755.5594     -426.17322      18.63302
1659521.0305     -162.95911      18.63781
1661286.4930       98.58608      18.64023
1663051.9556       35.16674      18.64145
1664817.4181       25.86842      18.63970
1666582.8808      203.72867      18.63740
1668348.3434      425.33875      18.64480
1670113.8061      321.98428      18.64313
1671879.2688      104.30813      18.63914
1673644.7402       97.87083      18.64165
1675410.1943      245.45193      18.64466
1677175.6658      531.91187      18.64243
1678941.1286      442.14725      18.64276
1680706.5829       51.61762      18.64317
1682472.0544     -214.04028      18.63694
1684237.5174     -135.30255      18.63893
1686002.9717     -191.50972      18.63667
1687768.4433     -463.42612      18.63328
1689533.9064     -705.06335      18.63546
1691299.3608     -538.64716      18.63407
1693064.8326     -264.58502      18.63933
1694830.2957       54.83627      18.64080
1696595.7588      270.84351      18.64446
1698361.2220      -97.75162      18.64064
1700126.6853     -372.64825      18.63851
1701892.1485     -230.31235      18.63554
1703657.6118      -84.04255      18.63826
1705423.0752     -193.35747      18.63963
1707188.5385     -283.71811      18.63706
1708954.0019     -643.07452      18.63493
1710719.4740     -644.92224      18.63097
1712484.9288     -265.71750      18.63345
1714250.3923       99.77818      18.64181
1716015.8644     -118.07680      18.63834
1717781.3280     -269.88983      18.63959
1719546.7829     -208.61626      18.63902
1721312.2552     -281.15512      18.63902
1723077.7188     -231.62366      18.63558
1724843.1825     -289.20172      18.63730
1726608.6462     -250.75674      18.63751
1728374.1100     -263.92938      18.63635
1730139.5737     -156.16417      18.63849
1731905.0375     -324.30887      18.63488
1733670.5014     -252.24686      18.63548
1735435.9739     -151.45540      18.63683
1737201.4292     -149.54805      18.63567
1738966.8931       36.00121      18.63569
1740732.3657     -221.43126      18.63712
1742497.8211     -301.95712      18.63532
1744263.2937     -336.76624      18.63753
1746028.7578     -305.89105      18.63322
1747794.2133     -221.78888      18.63578
1749559.6860     -315.12976      18.63557
1751325.1502     -513.43439      18.63465
1753090.6058     -254.86946      18.63704
1754856.0786     -191.45012      18.63498
1756621.5429     -116.40787      18.63946
1758387.0072     -108.48045      18.63790
1760152.4715     -112.71239      18.64035
1761917.9272      -77.36683      18.63620
1763683.4002      -63.47895      18.63985
1765448.8647     -306.36786      18.63637
1767214.3291     -373.72113      18.63712
1768979.7936      -44.82269      18.63797
1770745.2581      213.50385      18.64334
1772510.7227      292.89722      18.64560
1774276.1959      -23.48423      18.64035
1776041.6519     -262.61807      18.63872
1777807.1251     -375.56888      18.63947
1779572.5898     -361.50217      18.63883
1781338.0459     -293.55289      18.63999
1783103.5193     -534.59406      18.63871
1784868.9840     -502.70557      18.63582
1786634.4402     -458.06171      18.63860
1788399.9137     -525.47455      18.63871
1790165.3786     -392.13895      18.63749
1791930.8521     -356.01855      18.63804
1793696.3084     -397.56299      18.64177
1795461.7734     -635.08746      18.63503
1797227.2470     -575.18481      18.63562
1798992.7034     -556.58820      18.63435
1800758.1685     -505.98383      18.63551
1802523.6422     -320.07693      18.64141
1804289.0987     -207.24535      18.64022
1806054.5638      -97.63241      18.64013
1807820.0290       61.03516      18.64192
1809585.4942     -134.22966      18.64092
1811350.9681     -250.87595      18.64028
1813116.4248     -182.50943      18.64197
1814881.8901      -19.19270      18.64383
1816647.3641      380.03922      18.64612
1818412.8209      449.53824      18.64604
1820178.2863      426.29242      18.64630
1821943.7604      191.33090      18.64449
1823709.2258       91.55273      18.64705
1825474.6913      165.10486      18.64532
1827240.1569      197.17216      18.64463
1829005.6225        4.17233      18.64152
1830771.0881     -287.65201      18.63896
1832536.5537     -115.99064      18.64064
1834302.0194      -90.71827      18.64392
1836067.4937      -92.44681      18.63840
1837832.9508      -74.80383      18.63935
1839598.4253       35.40516      18.64103
1841363.8910       90.71827      18.64375
1843129.3482      -23.12660      18.64165
1846660.2887      -35.46476      18.63992
1848425.7459      106.21548      18.64236
1850191.2205      153.42236      18.64452
1851956.6865      156.76022      18.64241
1853722.1439      174.40320      18.64208
1855487.6186       62.10804      18.64245
1857253.0847      111.22227      18.64445
1859018.5508      110.14938      18.64385
1860784.0170       -1.01328      18.64224
1862549.4832     -119.92455      18.63995
1864314.9494     -330.74619      18.63927
1866080.4156     -153.83958      18.64100
1867845.8819     -111.46069      18.63926
1869611.3482     -130.53418      18.64254
1871376.8146      -12.87460      18.64255
1873142.2896      331.04419      18.64717
1874907.7474      538.82599      18.64981
1876673.2138      599.62274      18.64834
1878438.6889       92.62562      18.64430
1880204.1554     -140.07092      18.64170
1881969.6133     -266.31354      18.63996
1883735.0886     -183.99954      18.63988
1885500.5552      -89.22815      18.63830
1887266.0132      -78.43971      18.63971
1889031.4885     -201.64252      18.63990
1890796.9552     -474.75101      18.64124
1892562.4305     -523.62683      18.63910
1894327.8887     -247.29967      18.64166
1896093.3555       90.83748      18.64302
1899624.2892     -243.00813      18.64028
1901389.7560     -367.52225      18.63929
1903155.2316     -139.17685      18.64325
1904920.6899      259.04178      18.64764
1906686.1655      -12.69579      18.63916
1908451.6326     -247.59769      18.63978
1910217.0910     -110.38780      18.64096
1911982.5667      -19.66953      18.64379
1913748.0338     -255.88274      18.63854
1915513.4923     -423.37180      18.63782
1917278.9682     -517.78552      18.63614
1919044.4354     -335.33572      18.63978
1920809.9026     -110.80504      18.64328
1922575.3699     -176.84698      18.64186
1924340.8372     -341.71344      18.63876
1926106.3046     -269.23419      18.64108
1927871.7719      118.73245      18.64518
1929637.2393      447.39246      18.64976
1931402.7068      108.59966      18.64356
1933168.1742     -209.62953      18.64153
1934933.6417     -300.34781      18.63771
1936699.1179      -32.36532      18.64794
1938464.5768      183.70151      18.64381
1940230.0531      100.01659      18.64421
1941995.5207     -360.36969      18.64153
1943760.9797     -440.06110      18.64145
1945526.4561     -228.88184      18.63954
1947291.9238     -289.32095      18.64290
1949057.3829     -549.67401      18.63483
1950822.8593     -644.02820      18.63622
1952588.3272     -463.96255      18.63814
1954353.8037     -274.36017      18.64051
1956119.2629     -398.69547      18.63877
1957884.7308     -480.29422      18.63966
1959650.2074     -687.65881      18.63450
1961415.6668     -342.24988      18.64157
1963181.1348     -259.39941      18.64267
1964946.6114     -452.45886      18.64027
1966712.0709     -804.72229      18.63887
1968477.5390     -845.73029      18.63651
1970243.0158     -711.26221      18.63699
1972008.4753     -545.68054      18.64189
1973773.9522     -522.01746      18.64011
1975539.4118     -445.18710      18.64055
1977304.8887     -286.45993      18.64192
1979070.3570     -421.16641      18.64225
1980835.8253     -654.28021      18.63876
1982601.2850     -817.95453      18.63912
1984366.7621     -545.08447      18.64197
1986132.2305     -325.26254      18.64498
1987897.6990     -373.78073      18.64208
1989663.1675     -219.28549      18.64273
1991428.6360     -167.96588      18.64596
1993194.1046     -191.21170      18.64445
1994959.5732     -271.91638      18.64568
1996725.0418      -90.53946      18.64370
1998490.5191       46.01479      18.64576
2000255.9791      -27.59695      18.64518
2002021.4478     -121.29546      18.64314
2003786.9252     -167.66786      18.64477
2005552.3853      -32.48453      18.64807
2007317.8628      131.01102      18.64702
2009083.3317      -38.08737      18.64531
2010848.7919      -89.40697      18.64562
2012614.2694       14.54353      18.64953
2014379.7384      187.99304      18.64826
2016145.1987      258.44574      18.64656
2017910.6764      214.69592      18.64759
2019676.1454      376.82056      18.64686
2021441.6231      428.31897      18.64662
2023207.0836      552.65430      18.65317
2024972.5527      510.33496      18.65172
2026738.0219      102.40078      18.64841
2028503.4911     -137.38870      18.64365
2030268.9603      140.78616      18.64678
2032034.4296      297.54639      18.64850
2033799.8989       91.55273      18.64282
2035565.3768     -115.87143      18.64507
2037330.8376      -94.53297      18.64226
2039096.3069      136.13701      18.64426
2040861.7850      386.23810      18.65042
2042627.2544      324.60690      18.64783
2044392.7153       93.10246      18.64858
2046158.1935      189.30435      18.64589
2047923.6630      389.93359      18.64908
2049689.1240      488.75809      18.65093
2051454.6022      437.97491      18.65270
2053220.0719      388.62228      18.64723
2054985.5502      315.90460      18.65025
2056751.0112      332.47470      18.64806
2058516.4810       79.75101      18.64972
2060281.9594     -191.39052      18.64224
2062047.4205     -104.30813      18.64406
2063812.8904      482.79761      18.64728
2065578.3689      679.96979      18.65299
2067343.8302      276.80396      18.65008
2069109.3087       73.07529      18.64790
2070874.7787      112.53357      18.64755
2072640.2401      231.62366      18.64931
2074405.7187      197.41058      18.64717
2076171.1888     -103.35445      18.64334
2077936.6503     -361.32336      18.64259
2079702.1290     -276.08871      18.64402
2081467.5992      221.96770      18.64847
2083233.0694      469.56540      18.64911
2084998.5396      627.75610      18.65021
2086764.0098      537.15704      18.65339
2088529.4801      467.06201      18.65131
2090294.9504      556.11133      18.65358
2092060.4208      332.59393      18.64854
2093825.8911       33.25939      18.64581
2095591.3616     -136.01779      18.64558
2097356.8320     -149.54805      18.64529
2099122.3111     -186.20491      18.64757
2100887.7730       96.67873      18.64788
2102653.2522      107.64599      18.64890
2104418.7227     -141.85905      18.64697
2106184.1847     -186.14531      18.64633
2107949.6640       -8.88109      18.64744
2109715.1347      352.50186      18.65166
2111480.5967      204.92078      18.65122
2113246.0761     -221.78888      18.64470
2115011.5469     -287.17517      18.64508
2116777.0263      -73.25410      18.64698
2118542.4885       49.11423      18.64564
2120307.9593      117.77878      18.64696
2122073.4389      -36.83567      18.64776
2123838.9011     -142.33589      18.64706
2125604.3721      -83.26768      18.64972
2127369.8517      152.23026      18.64989
2129135.3141      527.38190      18.65313
2130900.7851      589.60913      18.65506
2132666.2649      461.81677      18.65105
2134431.7273      483.03604      18.65150
2136197.2071      629.78265      18.65325
2137962.6783      654.33978      18.65369
2139728.1495      411.74890      18.65228
2141493.6207       91.55273      18.64931
2143259.0920       55.78995      18.64979
2145024.5633       25.63000      18.65040
2146790.0347      212.90779      18.65275
2148555.5060       55.07469      18.64825
2150320.9774     -114.61974      18.64939
2152086.4489      -87.79764      18.64867
2153851.9203       31.23283      18.64688
2157382.8633     -435.35233      18.64229
2159148.3349     -429.21304      18.64677
2160913.8151     -223.10019      18.64997
2162679.2781     -142.39549      18.64639
2164444.7584      -82.73125      18.64758
2166210.2301       63.41934      18.64945
2167975.6932       36.59725      18.64943
2169741.1736       15.02037      18.64960
2171506.6454       55.19390      18.64803
2173272.1085       -0.95367      18.64932
2175037.5890       62.34646      18.65069
2176803.0609       19.31190      18.64812
2178568.5242      -49.82948      18.64727
2180334.0047      -80.88350      18.64779
2182099.4767       36.47804      18.64925
2183864.9574      134.70650      18.64976
2185630.4208        3.93391      18.64663
2187395.8928     -215.17276      18.64553
2189161.3736     -358.64114      18.64599
2190926.8371     -302.43396      18.64869
2192692.3092       34.33228      18.64812
2194457.7901      187.03937      18.65068
2196223.2536      138.04436      18.64919
2197988.7345       25.39158      18.64724
2199754.1982      113.48724      18.65025
2201519.6705     -164.50882      18.64586
2203285.1515     -170.82690      18.64790
2205050.6239      -76.77078      18.64769
2206816.0877       79.15497      18.64928
2208581.5688      123.97766      18.65034
2210347.0412        0.35763      18.64902
2212112.5051      175.95291      18.65089
2213877.9863      564.93280      18.65448
2215643.4589      419.37830      18.65275
2217408.9401      282.76443      18.64990
2219174.4041      370.02563      18.65222
2220939.8768      396.37088      18.65477
2222705.3582      321.62665      18.65079
2224470.8222       57.10125      18.64976
2226236.2950     -244.67706      18.64501
2228001.7765     -161.34978      18.64492
2229767.2407      231.98128      18.64904
2231532.7222      238.41858      18.64842
2233298.1951      327.94476      18.64916
2235063.6593      216.12643      18.64985
2236829.1409      357.62787      18.65163
2238594.6139      562.19104      18.65008
2240360.0783      484.46655      18.65231
2242125.5600      104.18892      18.65016
2243891.0331        6.79493      18.64939
2245656.5148      220.17957      18.65131
2247421.9794      131.13022      18.64708
2249187.4525       -1.31130      18.64869
2250952.9257      -63.47895      18.64832
2252718.3990      272.39322      18.65213
2254483.8723      413.89465      18.65355
2256249.3456      384.56915      18.65010
2258014.8189      361.08493      18.65282
2259780.2923      173.92636      18.64966
2261545.7743      -89.82420      18.64455
2263311.2391       51.14079      18.64868
2265076.7212      299.45374      18.65165
2266842.1947      295.75824      18.65156
2268607.6596      261.42596      18.65108
2270373.1418      314.95093      18.65167
2272138.6154      437.49811      18.65137
2273904.0804      260.11469      18.65148
2275669.5627      120.52059      18.64933
2277435.0364      -44.64388      18.64807
2279200.5187      -19.96756      18.64778
2280965.9838      -69.73743      18.64690
2282731.4576     -252.24686      18.64436
2284496.9401     -358.40274      18.64603
2286262.4053     -246.28639      18.64622
2288027.8792      -72.24083      18.64850
2289793.3617       97.51320      18.64896
2291558.8270       45.06111      18.64893
2293324.3010     -174.22438      18.64687
2295089.7836      -35.34555      18.64623
2296855.2577       53.64418      18.64938
2298620.7317     -156.81982      18.64548
2300386.2058     -359.35641      18.64373
2302151.6800     -378.72791      18.64590
2303917.1541     -329.61368      18.64514
2305682.6283     -507.59314      18.64172
2307448.0939     -586.33087      18.64083
2309213.5768     -377.47623      18.64299
2310979.0511     -354.05157      18.64488
2312744.5254     -226.85529      18.64302
2314509.9998      -52.86932      18.64947
2316275.4742      511.16943      18.65317
2318040.9572      615.59680      18.65342
2319806.4230      254.15421      18.65008
2321571.8975       -5.00679      18.64542
2323337.3807      271.20114      18.64924
2325102.8466      549.07800      18.65348
2326868.3298      287.05597      18.64797
2328633.8044      159.02519      18.64818
2330399.2704      398.75507      18.64795
2332164.7537      361.44257      18.65288
2333930.2284      120.04375      18.64796
2335695.6945      -83.38690      18.64644
2337461.1779      136.49463      18.64758
2339226.6527      214.81514      18.64952
2340992.1189       42.08088      18.64557
2342757.6024       92.86404      18.64811
2344523.0773      221.96770      18.64688
2346288.5608        9.77516      18.64672
2348054.0271     -252.36606      18.64660
2349819.5021       48.16055      18.64762
2351584.9858      165.58170      18.65083
2353350.4522      162.36305      18.64784
2355115.9273     -144.00482      18.64659
2356881.4110     -143.82600      18.64582
2358646.8862      -20.92123      18.64582
2360412.3613       20.14637      18.64594
