# Kepler Asteroseismic Data
# Red Giant Pixel Corrected data - Corrected and Filtered timeseries, by KaDAT (KASC Data Analysis Team)
# KIC:       9145955
# Version:   1 (Q0-Q13)
# Unique ID: 4769604
# 
# Column 1: Time (truncated barycentric julian date)
# Column 2: Relative flux (ppm)
# Column 3: Flux error (ppm)
#---------------------------
  54953.5384263  -1.6976356502931487e+07                     -Inf
  54953.5588607   8.8451709229935501e+06                     -Inf
  54953.5792950   2.6708147134375438e+07                     -Inf
  54953.5997295   1.5451005805033620e+07                     -Inf
  54953.6201639   8.0038511842728844e+06                     -Inf
  54953.6405981   1.1731407713412961e+07                     -Inf
  54953.6610325   1.3867113704816975e+07                     -Inf
  54953.6814670   3.8329666897143638e+06                     -Inf
  54953.7019013  -5.1782660754294032e+06                     -Inf
  54953.7223356  -1.3779060410753408e+07                     -Inf
  54953.7427701   5.5211807504488132e+05                     -Inf
  54953.7632044   1.2199098131365051e+07                     -Inf
  54953.7836388   1.1820483011458367e+07                     -Inf
  54953.8040732   1.3973480526395218e+07                     -Inf
  54953.8245075   5.0342835253423089e+06                     -Inf
  54953.8449419   4.8546749990128716e+06                     -Inf
  54953.8653763  -1.5582344305881681e+07                     -Inf
  54953.8858108  -3.1186706023592908e+07                     -Inf
  54953.9062450  -2.1756006588676646e+07                     -Inf
  54953.9266794  -2.7109226909610867e+06                     -Inf
  54953.9471139   1.0397757336741468e+07                     -Inf
  54953.9675482   2.7533707475059507e+06                     -Inf
  54953.9879826   3.9288952916094991e+06                     -Inf
  54954.0084168   1.0955606695330436e+06                     -Inf
  54954.0288513  -5.0873702876871424e+06                     -Inf
  54954.0492857  -1.4341755025979370e+07                     -Inf
  54954.0697201  -2.7995570345212981e+07                     -Inf
  54954.0901544  -2.4456874182690334e+07                     -Inf
  54954.1105888  -2.4530261734604139e+07                     -Inf
  54954.1310232  -2.4535778320643984e+07                     -Inf
  54954.1514575  -1.0164408032587351e+07                     -Inf
  54954.1718919  -7.1107099835284613e+06                     -Inf
  54954.1923263  -1.6385454218890332e+07                     -Inf
  54954.2127606  -2.0491611561923679e+07                     -Inf
  54954.2331951  -1.4957008867181800e+07                     -Inf
  54954.2536294   5.2643254912791466e+06                     -Inf
  54954.2740637   2.1762648046062324e+07                     -Inf
  54954.2944981   1.6950605200238712e+07                     -Inf
  54954.3149326   6.5715909813535549e+06                     -Inf
  54954.3353670   4.9864093132969355e+06                     -Inf
  54954.3558012   1.1719324698471978e+07                     -Inf
  54954.3762357  -9.5129932400277734e+05                     -Inf
  54954.3966701  -5.2871056353964433e+06                     -Inf
  54954.4171044  -8.7188413207656387e+06                     -Inf
  54954.4375387  -5.7131262789275758e+06                     -Inf
  54954.4579732  -7.7360044309269777e+06                     -Inf
  54954.4784075  -1.5188144929626135e+07                     -Inf
  54954.4988419  -2.4948843586641330e+07                     -Inf
  54954.5192762  -2.7510842015685450e+07                     -Inf
  54954.5397107  -1.7934414716684077e+07                     -Inf
  54954.5601451  -1.2995853165627742e+07                     -Inf
  54954.5805794  -7.6450676890637297e+06                     -Inf
  54954.6010138  -5.4199057262394046e+04                     -Inf
  54954.6214482  -1.3610400199700421e+07                     -Inf
  54954.6418825  -1.9731149835822556e+07                     -Inf
  54954.6623169  -6.6997456990826987e+06                     -Inf
  54954.6827513  -3.1842750931679993e+06                     -Inf
  54954.7031856  -1.9398061561181773e+07                     -Inf
  54954.7236200  -1.5271405350106478e+07                     -Inf
  54954.7440545  -2.7416094859745721e+04                     -Inf
  54954.7644887   1.5075742780757286e+06                     -Inf
  54954.7849231   4.0324216987001523e+06                     -Inf
  54954.8053575  -4.3738819857418630e+05                     -Inf
  54954.8257919  -1.5289416552551147e+06                     -Inf
  54954.8462262  -1.1750876795477813e+07                     -Inf
  54954.8666606  -5.7850961837608414e+06                     -Inf
  54954.8870950  -3.8785559537286502e+06                     -Inf
  54954.9075294  -1.5451812262122804e+07                     -Inf
  54954.9279637  -1.1567285120781798e+07                     -Inf
  54954.9483980  -2.0434867155668917e+06                     -Inf
  54954.9688325  -1.1975818694654105e+07                     -Inf
  54954.9892669  -1.3983064849888271e+05                     -Inf
  54955.0097011   2.6531233474977814e+07                     -Inf
  54955.0301356   3.7287202706971772e+07                     -Inf
  54955.0505700   2.4903480349998470e+07                     -Inf
  54955.0710044   1.4417271845466167e+07                     -Inf
  54955.0914386   2.4835494927794691e+07                     -Inf
  54955.1118731   1.9685855277109738e+07                     -Inf
