#   Time (s)     Flux (ppm)    Error (ppm)
1431780.4899      287.29437      53.69071
1433545.9398      -77.00920      53.68126
1435311.3983       22.05372      53.67749
1437076.8655      476.71796      53.68535
1438842.3241      572.80066      53.69338
1440607.7741      319.71930      53.68916
1442373.2413      359.41602      53.68828
1444138.6999      276.32715      53.69004
1445904.1500      169.99245      53.69346
1447669.6173      279.42657      53.69099
1449435.0760      178.45630      53.68238
1451200.5433       -3.93391      53.68474
1452965.9934       -2.50340      53.69082
1454731.4522       95.24822      53.68485
1458262.3698      517.12988      53.70052
1460027.8286      269.53220      53.69493
1461793.2961     -190.31763      53.68032
1463558.7463       -0.89407      53.68385
1465324.2138     -118.67285      53.69200
1467089.6727     -346.36258      53.67918
1468855.1230      -82.13520      53.68348
1470620.5906     -300.10938      53.67917
1472386.0495     -581.97974      53.67126
1474151.4999     -242.17368      53.68002
1475916.9675     -174.58200      53.68800
1477682.4266       -4.82798      53.67915
1479447.8856      122.07031      53.69442
1481213.3447      166.53537      53.69294
1482978.8038     -196.21849      53.67136
1484744.2629      -30.27916      53.68033
1486509.7220      470.75748      53.70409
1488275.1812      348.21033      53.69719
1490040.6403      -36.83567      53.69564
1491806.0995      283.59891      53.69849
1493571.5587      243.06775      53.69478
1495337.0266      -73.37332      53.68227
1497102.4772      -51.31960      53.69073
1498867.9451      166.77380      53.69184
1500633.4044     -125.70619      53.67337
1502398.8551      -82.49283      53.68697
1504164.3231       58.77018      53.68930
1505929.7825       73.55213      53.69270
1507695.2332     -203.54987      53.67124
1509460.7012      -34.33228      53.67284
1511226.1606      380.39685      53.69322
1512991.6287      496.98352      53.69040
1514757.0795      164.03198      53.68652
1516522.5390       68.06850      53.68297
1518288.0072       -4.70877      53.68648
1520053.4581      -99.59937      53.67587
1521818.9176     -322.87836      53.66793
1523584.3858       29.92153      53.68117
1525349.8368      298.38086      53.68020
1527115.2964     -105.08299      53.67981
1528880.7646     -268.04208      53.68333
1530646.2156     -263.45251      53.67511
1532411.6839     -396.78812      53.68168
1534177.1350     -309.16928      53.68277
1535942.6033      -71.70439      53.68023
1537708.0631     -220.65640      53.67841
1539473.5228     -447.27325      53.68040
1541238.9740     -353.69397      53.67867
1543004.4424     -359.17758      53.68081
1544769.9022     -187.09898      53.67637
1546535.3620      278.59210      53.68627
1548300.8219      239.72989      53.69025
1550066.2818      291.70514      53.69066
1551831.7417      184.53598      53.67669
1553597.2016     -141.14380      53.68087
1555362.6615     -261.48557      53.67831
1557128.1301      -94.65218      53.68937
1558893.5815      310.65942      53.69400
1560659.0415      415.56360      53.69169
1562424.5101       84.63860      53.67947
1564189.9615     -260.17429      53.68830
1565955.4302       44.46507      53.69184
1567720.8903     -363.58832      53.68060
1569486.3418     -680.80426      53.67115
1571251.8105     -288.66528      53.68785
1573017.2707     -135.66017      53.67835
1574782.7222     -106.15587      53.69141
1576548.1910      -79.92982      53.68544
1578313.6512      -46.37241      53.69114
1580079.1201     -272.21442      53.68138
1581844.5717     -319.36169      53.67587
1583610.0320     -239.67027      53.68911
1585375.4923     -646.88922      53.66771
1587140.9526     -192.94023      53.69045
1588906.4129     -125.46777      53.69195
1590671.8733     -193.77470      53.68726
1592437.3336      -22.35174      53.69465
1594202.8027      250.69714      53.69762
1595968.2544     -113.07001      53.69982
1597733.7149     -233.82903      53.68649
1599499.1840       22.64977      53.69550
1601264.6444      -97.03636      53.68971
1603030.0963     -178.09868      53.68660
1604795.5654     -118.55363      53.69446
1606561.0260      -80.82390      53.68298
1608326.4779       72.12162      53.68875
1610091.9471       59.72385      53.70090
1611857.4077      119.44771      53.69580
1613622.8770       30.51758      53.69352
1615388.3290      324.36847      53.70061
1617153.7896      182.27100      53.68272
1618919.2590     -393.21185      53.67956
1620684.7110      -10.19239      53.69061
1622450.1718      226.02081      53.69800
1624215.6411     -448.04813      53.66953
1625981.0933       23.96107      53.69253
1627746.5627      491.02307      53.70893
1629512.0235      190.13882      53.69008
1631277.4757     -227.57053      53.69247
1633042.9452      -10.19239      53.68529
1634808.4060        9.89437      53.68816
1636573.8583       45.65716      53.69059
1638339.3278      348.80640      53.70258
1640104.7888      279.78421      53.69234
1641870.2497       58.65097      53.70177
1643635.7107      206.11285      53.69658
1645401.1717      264.28699      53.70546
1647166.6327      -45.18032      53.69239
1648932.0937      -47.14727      53.69939
1650697.5548      105.02338      53.69173
1652463.0159     -259.51862      53.67707
1654228.4770     -320.49417      53.68526
1655993.9381      128.98445      53.69487
1657759.4079      178.45630      53.69623
1659524.8604       18.00060      53.69300
1661290.3302      208.85468      53.69327
1663055.7914      206.47049      53.69232
1664821.2440      202.29816      53.69622
1666586.7139      -52.63090      53.69402
1668352.1751      -18.65625      53.68430
1670117.6278       72.36004      53.69380
1671883.0977      171.89980      53.69484
1673648.5590     -310.95743      53.68860
1675414.0290     -318.58682      53.68293
1677179.4817      -57.99532      53.69015
1678944.9431      -33.02097      53.70241
1680710.4132      125.05054      53.69754
1682475.8659      197.88742      53.69370
1684241.3274      216.12643      53.69440
1686006.7975     -267.62485      53.69284
1687772.2504     -475.10861      53.68871
1689537.7119     -268.28052      53.68957
1691303.1820     -232.75613      53.69432
1693068.6349       62.46567      53.69515
1694834.1052       62.82330      53.70060
1696599.5667       85.23464      53.68989
1698365.0284      186.20491      53.69770
1700130.4900     -272.21442      53.68544
1701895.9516     -491.14227      53.68230
1703661.4133       60.67753      53.70378
1705426.8750      156.64101      53.69541
1707192.3367      246.28639      53.70040
1708957.7985       91.19511      53.69241
1710723.2602       98.22845      53.70719
1712488.7220       70.09506      53.70868
1716019.6456      162.83989      53.69543
1717785.1075      150.56134      53.70288
1719550.5780     -148.41556      53.69984
1721316.0312     -256.29999      53.68536
1723081.5018     -133.69322      53.69560
1724846.9637     -128.62683      53.68534
1726612.4170      -85.11543      53.69744
1728377.8876      146.15059      53.70990
1730143.3496     -267.38644      53.69348
1731908.8029      -43.98823      53.70287
1733674.2736      292.89722      53.70370
1735439.7356     -300.64581      53.69309
1737205.1891     -344.39563      53.69478
1738970.6598     -113.84487      53.69875
1740736.1219     -155.32971      53.69388
1742501.5927     -346.77982      53.68667
1744267.0462     -133.39520      53.69274
1746032.5084     -106.63271      53.69564
1747797.9792      -13.58986      53.69448
1749563.4328       55.90916      53.69930
1751328.8950     -119.68613      53.70497
1753094.3659      -10.96725      53.69775
1754859.8195      200.86765      53.69859
1756625.2905      333.90521      53.69942
1758390.7441      178.93314      53.70682
1760156.2065      -67.35325      53.70440
1761921.6775       88.09566      53.70210
1763687.1398      173.56873      53.69750
1765452.5936       -8.76188      53.69459
1767218.0647      143.17035      53.69815
1768983.5271      366.92621      53.69883
1770748.9809      -14.72235      53.69419
1772514.4520      -57.45888      53.69048
1774279.9145      199.07951      53.69650
1776045.3857     -131.36864      53.69120
1777810.8396     -307.97720      53.69059
1779576.3022        4.29153      53.69491
1781341.7734       69.73743      53.69249
1783107.2274     -119.32850      53.68993
1784872.6900       72.71767      53.69964
1786638.1613      266.07513      53.70218
1788403.6153      322.81876      53.70796
1790169.0866      555.27686      53.70382
1791934.5493       38.14697      53.69386
1793700.0034     -126.24264      53.69246
1795465.4748      120.87822      53.69223
1797230.9376     -241.10078      53.69080
1798996.3917     -305.77182      53.68921
1800761.8632     -202.00014      53.69125
1802527.3260     -135.36215      53.69761
1804292.7975       65.68432      53.70151
1806058.2517      -46.07439      53.69809
1807823.7146      -25.57039      53.68912
1809589.1776      213.86147      53.69919
1811354.6405      114.08329      53.69444
1813120.1034      225.06714      53.70343
1814885.5664      345.23010      53.70985
1816651.0294      260.35309      53.70023
1818416.4924      143.17035      53.70012
1820181.9641      130.41496      53.69881
1821947.4185      341.29620      53.70110
1823712.8903       71.64478      53.70300
1825478.3534      -28.19300      53.69315
1827243.8078      243.18695      53.70071
1829009.2796       73.07529      53.69427
1830774.7428     -183.58231      53.69270
1832540.1973     -277.16159      53.68235
1834305.6692     -191.15210      53.69172
1836071.1324     -178.87354      53.69204
1837836.6043      165.82013      53.69719
1839602.0589      184.77440      53.69441
1841367.5222       36.35883      53.68243
1843132.9941      167.60826      53.68818
1844898.4488      381.82736      53.69889
1846663.9122       46.37241      53.68516
1848429.3842      153.18393      53.68993
1850194.8389      116.10985      53.69620
1851960.3023      -10.72884      53.69751
1853725.7744      -10.31160      53.68514
1855491.2379      189.66199      53.69794
1857256.7013      389.81439      53.69809
1859022.1648      271.55878      53.69485
1860787.6283      372.40982      53.69835
1862553.0919      323.53400      53.70382
1864318.5554      239.84909      53.70039
1866084.0104      160.57492      53.69920
1867849.4826      177.26422      53.70609
1869614.9462       58.41255      53.69817
1871380.4098      -81.95639      53.68819
1873145.8735       -4.41074      53.69780
1874911.3372       80.34706      53.70113
1876676.8095     -156.28339      53.69658
1878442.2646     -129.75931      53.69228
1880207.7283      100.01659      53.69329
1881973.2007     -320.61337      53.68824
1883738.6559     -461.22073      53.68258
1885504.1283      192.40379      53.69738
1887269.5921      224.35188      53.69997
1889035.0473      -23.00739      53.69788
1890800.5199      127.67315      53.69153
1892565.9837      371.93298      53.69793
1894331.4390      356.31656      53.70162
1896096.9116     -108.48045      53.69415
1897862.3755     -132.73955      53.68618
1899627.8308       67.94930      53.69687
1901393.3035      -16.86811      53.71571
1903158.7675     -329.79251      53.67943
1904924.2401       71.88320      53.69061
1906689.6955      -78.55892      53.68927
1908455.1596       60.79674      53.69466
1910220.6324      368.71432      53.69974
1911986.0878      121.95110      53.69942
1913751.5520       93.93692      53.68855
1915517.0248      126.48106      53.70193
1917282.4889     -242.59091      53.68733
1919047.9531     -160.45570      53.68827
1920813.4173      104.18892      53.70240
1924344.3458       93.57929      53.69753
1926109.8101      462.65125      53.70552
1927875.2657      368.11829      53.71056
1929640.7387      270.96271      53.70098
1931406.2030      157.47546      53.70125
1933171.6760      486.73154      53.70735
1934937.1318      389.33752      53.70528
1936702.5962      -55.84955      53.69701
1938468.0692      273.34689      53.70414
1940233.5250      350.11768      53.69676
1941998.9895      -73.61174      53.69367
1943764.4626     -279.36697      53.68821
1945529.9185     -152.11105      53.68572
1947295.3830     -481.60553      53.68127
1949060.8562     -799.00024      53.65823
1950826.3121     -524.46124      53.68604
1952591.7853     -133.69322      53.69830
1954357.2500     -446.08118      53.67814
1956122.7059     -385.64206      53.69337
1957888.1792     -254.86946      53.68261
1959653.6439     -163.31673      53.69586
1961419.1086      -61.75041      53.68718
1963184.5733       -4.58956      53.69951
1964950.0380     -115.27538      53.68195
1966715.5114       19.66953      53.69946
1968480.9675       76.17474      53.68951
1970246.4323     -266.43277      53.68315
1973777.3706     -304.34131      53.68204
1975542.8268      -20.50400      53.69181
1977308.3003     -484.64536      53.68145
1979073.7566      -31.47125      53.69221
1980839.2215      317.45435      53.70368
1982604.6951     -150.68054      53.68607
1984370.1514     -254.21381      53.69030
1986135.6250     -160.33649      53.69056
1987901.0900     -331.99786      53.69044
1989666.5464        7.03335      53.69235
1991432.0201       12.99381      53.69416
1993197.4851     -354.05157      53.69062
1994962.9416     -334.97809      53.68557
1996728.4153     -160.99214      53.69181
1998493.8804     -190.97328      53.68976
2000259.3542     -124.39490      53.70186
2002024.8107      373.48270      53.69844
2003790.2759      313.28201      53.70667
2005555.7497       73.67134      53.69825
2007321.2063      130.05734      53.70187
2009086.6716      101.92394      53.69456
2010852.1455     -604.86792      53.67752
2012617.6021     -523.50757      53.68102
2014383.0761      137.92514      53.69833
2016148.5414       25.86842      53.69423
2017914.0067     -152.64749      53.67632
2019679.4721      -97.27478      53.69378
2021444.9375      -76.88999      53.68399
2023210.4029     -191.92696      53.69180
2024975.8683     -233.41179      53.68685
2026741.3338     -123.91806      53.68197
2028506.7993     -519.99091      53.68037
2030272.2647     -490.60583      53.68494
2032037.7302     -271.91638      53.68161
2033803.1958      -54.06141      53.69721
2035568.6613     -254.03500      53.67908
2037334.1269       -0.35763      53.68971
2039099.6011       81.77757      53.69521
2040865.0581       -5.12600      53.68907
2042630.5237       97.87083      53.69061
2044395.9980      279.18817      53.69545
2046161.4551      133.03757      53.68761
2047926.9294     -345.58774      53.69189
2049692.3951     -356.31656      53.69051
2051457.8522     -375.33044      53.68018
2053223.3266     -485.89706      53.68300
2054988.7924     -525.47455      53.67610
2056754.2496      116.22906      53.68578
2058519.7240     -133.69322      53.69332
2060285.1899     -524.46124      53.68985
2062050.6471     -165.82013      53.69155
2063816.1216     -203.90749      53.69114
2065581.5875     -388.14545      53.67598
2067347.0621      233.88863      53.69553
2069112.5194       77.72446      53.69329
2070877.9853     -308.33484      53.68966
2072643.4600     -172.73425      53.68638
2074408.9173     -161.76700      53.68610
2076174.3833     -256.95563      53.67483
2077939.8580     -218.45102      53.68473
2079705.3241      -25.68960      53.68817
2081470.7902     -182.62863      53.67812
2083236.2563       61.27357      53.69617
2085001.7224      166.05853      53.68305
2086767.1886      -75.69790      53.68918
2088532.6547      -95.18861      53.68205
2090298.1123      337.95834      53.68873
2092063.5871      368.11829      53.69212
2095594.5282     -154.07800      53.67887
2097359.9859      265.83673      53.69162
2099125.4522      186.20491      53.69128
2100890.9271       22.64977      53.68682
2102656.3848      167.48904      53.68219
2104421.8512      539.89886      53.69532
2106187.3262      504.73212      53.69313
2107952.7839       76.65157      53.68777
2109718.2504      351.90582      53.69163
2111483.7254      278.94974      53.69500
2113249.1832      -43.98823      53.68223
2115014.6584     -136.43503      53.68451
2116780.1249      434.16022      53.69880
2118545.5827      231.98128      53.69065
2120311.0579      -25.03395      53.68659
2122076.5245       -4.58956      53.68273
2123841.9910     -196.63573      53.67806
2125607.4576     -313.99725      53.68309
2127372.9243     -314.23569      53.67858
2129138.3996     -252.60449      53.68738
2130903.8576     -193.77470      53.68172
2132669.3243     -107.94402      53.69561
2134434.7996       50.90237      53.69414
2136200.2663      -52.75011      53.69072
2137965.7244     -135.24294      53.69087
2139731.1998       22.17293      53.68977
2141496.6666      134.58728      53.69914
2143262.1248       48.63739      53.70191
2145027.6002      -29.86193      53.68235
2146793.0584      165.58170      53.68895
2148558.5339      165.70091      53.69086
2150324.0008       -1.96695      53.68881
2152089.4591       36.35883      53.68615
2153854.9347       63.18092      53.68120
2157385.8599      140.42854      53.68983
2159151.3356      116.70589      53.69699
2160916.8026     -103.29485      53.68373
2162682.2782     -295.16220      53.67569
2164447.7367       34.21307      53.69236
2166213.2037       42.43851      53.69273
2167978.6795      -91.79115      53.68489
2169744.1379      129.10367      53.70269
2171509.6051      166.29697      53.69300
2173275.0809       94.77139      53.68727
2175040.5394     -276.92319      53.67802
2176806.0152     -345.28970      53.68127
2178571.4824     -258.26694      53.68773
2180336.9497      -90.83748      53.68498
2182102.4169      -13.94749      53.68132
2183867.8842      399.58954      53.69590
2185633.3515      160.93254      53.69130
2187398.8188      383.61548      53.70384
2189164.2861      328.54080      53.69930
2190929.7535      191.45012      53.70295
2192695.2295       66.87641      53.68863
2194460.6883      375.39005      53.70010
2196226.1557      180.84048      53.69426
2197991.6231     -145.67375      53.68126
2199757.0906     -149.19043      53.69367
2201522.5667      -50.36592      53.69059
2203288.0256      -78.73773      53.69041
2205053.4931      -63.83657      53.68161
2206818.9693       27.53735      53.68801
2208584.4282      235.55756      53.69650
2210349.9044      135.77939      53.69189
2212115.3720     -261.36636      53.69189
2213880.8310      -90.59906      53.69194
2215646.3073       73.67134      53.68734
2217411.7750      -12.04014      53.68540
2219177.2340      127.91157      53.69341
2220942.7103      -17.52377      53.69195
2222708.1781     -219.16628      53.68722
2224473.6458      -43.86902      53.68495
2226239.1136      339.26965      53.70266
2228004.5814      168.68115      53.68478
2231535.5170      250.22031      53.69652
2233300.9849      251.41238      53.69767
2235066.4614      -43.63060      53.68320
2236831.9206       -0.65565      53.69915
2238597.3885       17.64297      53.68603
2240362.8651      -25.57039      53.68527
2242128.3331      490.42700      53.70156
2243893.8010      -63.59816      53.68554
2245659.2690     -375.62848      53.67552
2247424.7370       87.14199      53.69440
2249190.2137      202.65579      53.69006
2250955.6731      -42.55772      53.68942
2252721.1412     -236.57083      53.68067
2254486.6093       25.63000      53.69350
2256252.0774      129.81891      53.67532
2258017.5542     -233.17337      53.68072
2259783.0137     -499.12930      53.66825
2261548.4819     -614.22589      53.67038
2263313.9587      -35.88200      53.69284
2265079.4183      167.13142      53.68851
2268610.3634     -439.82266      53.67723
2270375.8230     -588.11902      53.67048
2272141.2913     -766.63495      53.67461
2273906.7683     -765.68127      53.66418
2275672.2280     -491.14227      53.67647
2277437.7050     -221.66968      53.67480
2279203.1734     -432.01447      53.67230
2280968.6418     -241.10078      53.68029
2282734.1102        3.93391      53.68281
2284499.5786      -55.07469      53.67612
2286265.0471     -104.06971      53.68151
2288030.5156      210.88123      53.69520
2289795.9841      301.48029      53.69200
2291561.4612      145.19691      53.68301
2293326.9298      -29.14667      53.68840
2295092.3897      -22.59016      53.67940
2296857.8669     -275.49268      53.67225
2298623.3355       11.56330      53.67571
2300388.7955       19.90795      53.69165
2302154.2728     -222.08691      53.66956
2303919.7415     -159.26361      53.67875
2305685.2015      -11.32488      53.67940
2307450.6788     -474.98941      53.66836
2309216.1476     -547.82629      53.66778
2310981.6163      -18.77546      53.66731
2312747.0851       42.67693      53.67594
2314512.5452       -9.11951      53.68227
2316278.0227      197.41058      53.68443
2318043.4915      307.44077      53.70071
2319808.9517       58.77018      53.67984
2321574.4292     -141.68024      53.68337
2323339.8981      -17.10653      53.68098
2325105.3757      -18.95428      53.69211
2326870.8360     -387.48981      53.67562
2328636.3049     -240.86237      53.68100
2330401.7825      -16.57009      53.69022
2332167.2429     -288.54608      53.68040
2333932.7119     -295.04300      53.68584
2335698.1896      334.38205      53.69534
2337463.6500      194.31114      53.68193
2339229.1277       80.22785      53.68922
2340994.5968      226.02081      53.69506
2342760.0659      111.93752      53.68811
2344525.5350     -142.57431      53.67678
2346291.0042      147.22348      53.68536
2348056.4733      484.10892      53.70347
2349821.9425      113.96408      53.68908
2351587.4118      -60.67753      53.68933
2353352.8810       -6.37770      53.69093
2355118.3589      244.61746      53.69485
2356883.8195      -94.23494      53.66708
2358649.2975       80.46627      53.68995
2360414.7668       -8.10623      53.69121
2362180.2275     -118.31522      53.68559
2363945.7055       37.43172      53.68758
2365711.1662      420.45117      53.70238
