       0.000    321.27835  -inf
    1800.000    245.41708  -inf
    3600.000     93.61713  -inf
    5400.000    -35.74952  -inf
    7200.000     -3.87954  -inf
    9000.000    -34.80534  -inf
   10800.000     42.51330  -inf
   12600.000    174.73059  -inf
   14400.000    205.21573  -inf
   16200.000    161.92355  -inf
   18000.000    194.11017  -inf
   19800.000    437.43481  -inf
   21600.000    620.61549  -inf
   23400.000    680.17939  -inf
   25200.000    645.43405  -inf
   27000.000    638.41700  -inf
   28800.000    548.13591  -inf
   30600.000    395.72031  -inf
   32400.000    303.91183  -inf
   34200.000    178.12838  -inf
   36000.000    170.49086  -inf
   37800.000    323.19827  -inf
   39600.000    358.02263  -inf
   41400.000    454.42058  -inf
   43200.000    461.56516  -inf
   45000.000    281.11349  -inf
   46800.000    115.76020  -inf
   48600.000    -47.88215  -inf
   50400.000   -303.88934  -inf
   52200.000   -416.63832  -inf
   54000.000   -294.91536  -inf
   55800.000   -113.69630  -inf
   57600.000    -21.55662  -inf
   59400.000     44.18468  -inf
   61200.000     71.77721  -inf
   63000.000      0.58147  -inf
   64800.000    -95.86156  -inf
   66600.000   -159.49709  -inf
   68400.000     -6.88968  -inf
   70200.000     31.43241  -inf
   72000.000     94.98455  -inf
   73800.000    404.61070  -inf
   75600.000    525.48007  -inf
   77400.000    385.28431  -inf
   79200.000    224.91531  -inf
   81000.000    191.91253  -inf
   82800.000    186.55036  -inf
   84600.000    316.85851  -inf
   86400.000    478.77209  -inf
   88200.000    287.18208  -inf
   90000.000    103.08086  -inf
   91800.000   -177.44784  -inf
   93600.000   -172.91534  -inf
   95400.000    119.17913  -inf
   97200.000    152.72178  -inf
   99000.000    159.38018  -inf
  100800.000    110.42756  -inf
  102600.000     -9.79593  -inf
  104400.000   -113.28855  -inf
  106200.000   -126.06116  -inf
  108000.000    -74.76089  -inf
  109800.000   -170.58349  -inf
  111600.000   -349.72905  -inf
  113400.000   -306.80103  -inf
  115200.000   -428.78024  -inf
  117000.000   -662.03240  -inf
  118800.000   -590.99097  -inf
  120600.000   -391.18401  -inf
  122400.000   -293.66038  -inf
  124200.000   -204.13936  -inf
  126000.000   -151.35434  -inf
  127800.000    -92.07698  -inf
  129600.000   -185.42170  -inf
  131400.000   -504.83779  -inf
  133200.000   -645.54748  -inf
  135000.000   -681.45035  -inf
  136800.000   -674.78090  -inf
  138600.000   -556.86257  -inf
  140400.000   -502.87816  -inf
  142200.000   -664.31187  -inf
  144000.000   -578.80965  -inf
  145800.000   -458.74667  -inf
  147600.000   -477.84890  -inf
  149400.000   -441.86987  -inf
  151200.000   -513.19492  -inf
  153000.000   -622.70517  -inf
  154800.000   -700.36179  -inf
  156600.000   -676.45668  -inf
  158400.000   -487.46655  -inf
  160200.000   -198.27855  -inf
  162000.000    -76.93030  -inf
  163800.000     62.98248  -inf
  165600.000    182.70532  -inf
  167400.000    174.83513  -inf
  169200.000     33.12762  -inf
  171000.000     45.07325  -inf
  172800.000    147.63110  -inf
  174600.000    134.62979  -inf
  176400.000    117.96187  -inf
  178200.000    106.52402  -inf
  180000.000    237.96322  -inf
  181800.000    284.10410  -inf
  183600.000    341.68280  -inf
  185400.000    291.46804  -inf
  187200.000     40.57037  -inf
  189000.000     11.67653  -inf
  190800.000     18.93437  -inf
  192600.000   -129.44366  -inf
  194400.000   -126.30022  -inf
  196200.000   -181.44701  -inf
  198000.000    -75.49227  -inf
  199800.000     53.30773  -inf
  201600.000    260.90072  -inf
  203400.000    464.03869  -inf
  205200.000    456.13720  -inf
  207000.000    450.77216  -inf
  208800.000    189.80422  -inf
  210600.000      0.00000  -inf
  212400.000    -72.97891  -inf
  214200.000   -243.42334  -inf
  216000.000   -467.66206  -inf
  217800.000   -680.83516  -inf
  219600.000   -738.83190  -inf
  221400.000   -570.91973  -inf
  223200.000   -412.32183  -inf
  225000.000   -405.26405  -inf
  226800.000   -443.35543  -inf
  228600.000   -384.85778  -inf
  230400.000   -158.26028  -inf
  232200.000   -142.23093  -inf
  234000.000   -242.17073  -inf
  235800.000   -305.64230  -inf
  237600.000   -306.99789  -inf
  239400.000   -124.30767  -inf
  241200.000     51.63877  -inf
  243000.000    129.46306  -inf
  244800.000    109.87586  -inf
  246600.000      5.79299  -inf
  248400.000    -56.62859  -inf
  250200.000    -87.06639  -inf
  252000.000    -69.85075  -inf
  253800.000    -65.18384  -inf
  255600.000    -60.63831  -inf
  259200.000   -100.57700  -inf
  261000.000   -174.67299  -inf
  262800.000   -443.88621  -inf
  264600.000   -562.93245  -inf
  266400.000   -387.51066  -inf
  268200.000   -261.58151  -inf
  270000.000   -219.34932  -inf
  271800.000   -113.20169  -inf
  273600.000   -211.46911  -inf
  275400.000   -327.62967  -inf
  277200.000   -456.41257  -inf
  279000.000   -652.50275  -inf
  280800.000   -676.33185  -inf
  282600.000   -627.78091  -inf
  284400.000   -631.74816  -inf
  286200.000   -586.04314  -inf
  288000.000   -392.40997  -inf
  289800.000   -142.19972  -inf
